"variant","method","matrix","module","mean_within_module_corr","median_within_module_corr","n_genes_used_for_corr"
"WGCNA_unprotected_power20","WGCNA","unprotected","ivory",0.513586995702086,0.520633295835336,65
"WGCNA_unprotected_power20","WGCNA","unprotected","white",0.563231411785888,0.5613723566935,181
"WGCNA_unprotected_power20","WGCNA","unprotected","thistle1",0.542728371867632,0.562552762237039,44
"WGCNA_unprotected_power20","WGCNA","unprotected","darkslateblue",0.580080912828374,0.594614336725549,56
"WGCNA_unprotected_power20","WGCNA","unprotected","darkorange2",0.520161167355583,0.529438414461235,60
"WGCNA_unprotected_power20","WGCNA","unprotected","lightyellow",0.475223525027847,0.487678534500093,219
"WGCNA_unprotected_power20","WGCNA","unprotected","darkturquoise",0.443683317636958,0.461725003036081,193
"WGCNA_unprotected_power20","WGCNA","unprotected","darkgrey",0.551548752359908,0.561081624874144,188
"WGCNA_unprotected_power20","WGCNA","unprotected","maroon",0.579909162345443,0.59014720005887,35
"WGCNA_unprotected_power20","WGCNA","unprotected","floralwhite",0.565647233932887,0.575384795456661,62
"WGCNA_unprotected_power20","WGCNA","unprotected","sienna3",0.501474450154131,0.508920523737612,109
"WGCNA_unprotected_power20","WGCNA","unprotected","brown4",0.503366474000838,0.507794373299798,60
"WGCNA_unprotected_power20","WGCNA","unprotected","lightgreen",0.486287067783653,0.498504181923658,236
"WGCNA_unprotected_power20","WGCNA","unprotected","lightsteelblue1",0.486315790909618,0.488381967996165,75
"WGCNA_unprotected_power20","WGCNA","unprotected","plum1",0.505398056343032,0.51642877117882,89
"WGCNA_unprotected_power20","WGCNA","unprotected","navajowhite2",0.526891718959875,0.526202452725875,36
"WGCNA_unprotected_power20","WGCNA","unprotected","orangered4",0.500408391837034,0.503882186167265,79
"WGCNA_unprotected_power20","WGCNA","unprotected","lightpink4",0.543976071178835,0.549412213042564,30
"WGCNA_unprotected_power20","WGCNA","unprotected","salmon4",0.566952495093809,0.574706394399185,42
"WGCNA_unprotected_power20","WGCNA","unprotected","lavenderblush3",0.572439251995983,0.59806439766979,30
"WGCNA_unprotected_power20","WGCNA","unprotected","lightcyan1",0.527371902712076,0.537246380019917,73
"WGCNA_unprotected_power6","WGCNA","unprotected","tan",0.397686315181714,0.397180536011403,300
"WGCNA_unprotected_power6","WGCNA","unprotected","greenyellow",0.448514504992378,0.456565331061925,300
"WGCNA_unprotected_power6","WGCNA","unprotected","purple",0.403410820043805,0.40268193076836,300
"WGCNA_unprotected_power6","WGCNA","unprotected","turquoise",0.469568570480763,0.485561311608313,300
"WGCNA_unprotected_power6","WGCNA","unprotected","grey60",0.45774879277452,0.459197024005262,300
"WGCNA_unprotected_power6","WGCNA","unprotected","darkred",0.538004337797801,0.548857093756357,243
"WGCNA_unprotected_power6","WGCNA","unprotected","cyan",0.371763089577654,0.361905857872495,300
"WGCNA_unprotected_power6","WGCNA","unprotected","green",0.350680826012282,0.350597738457799,300
"WGCNA_unprotected_power6","WGCNA","unprotected","magenta",0.456850133297258,0.46406568866874,300
"WGCNA_unprotected_power6","WGCNA","unprotected","plum1",0.414094578623154,0.410157088412392,101
"WGCNA_unprotected_power6","WGCNA","unprotected","blue",0.473463970451043,0.491161095982197,300
"WGCNA_unprotected_power6","WGCNA","unprotected","brown",0.499273472614787,0.512220143391903,300
"WGCNA_unprotected_power6","WGCNA","unprotected","red",0.502397604374788,0.515227821746502,300
"WGCNA_unprotected_power6","WGCNA","unprotected","salmon",0.449998574723278,0.463850286454437,300
"WGCNA_unprotected_power6","WGCNA","unprotected","skyblue",0.377866390727515,0.380432380792152,173
"WGCNA_unprotected_power6","WGCNA","unprotected","paleturquoise",0.418356168464671,0.426126409116182,138
"WGCNA_unprotected_power6","WGCNA","unprotected","yellow",0.381042271601002,0.378250644588264,300
"WGCNA_unprotected_power6","WGCNA","unprotected","black",0.428244583717038,0.429928176960869,300
"WGCNA_unprotected_power6","WGCNA","unprotected","darkolivegreen",0.440910235736446,0.44810944230722,128
"WGCNA_unprotected_power6","WGCNA","unprotected","darkgreen",0.567689378703022,0.594693901456322,240
"WGCNA_unprotected_power6","WGCNA","unprotected","white",0.544814159750599,0.558965398194772,176
"WGCNA_unprotected_power6","WGCNA","unprotected","lightgreen",0.372985311993098,0.366032712940983,300
"WGCNA_unprotected_power6","WGCNA","unprotected","darkturquoise",0.32521259068233,0.32240727962663,191
"WGCNA_unprotected_power6","WGCNA","unprotected","lightyellow",0.416383837354614,0.424234331893513,281
"WGCNA_unprotected_power6","WGCNA","unprotected","midnightblue",0.425875333525816,0.428373522590689,300
"WGCNA_unprotected_power6","WGCNA","unprotected","violet",0.417976883520279,0.419019553703778,137
"WGCNA_unprotected_power6","WGCNA","unprotected","pink",0.348255450205891,0.342531132211954,300
"WGCNA_unprotected_power6","WGCNA","unprotected","sienna3",0.498163388792719,0.507174605647605,120
"WGCNA_unprotected_power6","WGCNA","unprotected","darkorange2",0.519006962939688,0.529161872023353,67
"WGCNA_unprotected_power6","WGCNA","unprotected","darkmagenta",0.506227949348709,0.513574822455237,123
"WGCNA_unprotected_power6","WGCNA","unprotected","orange",0.55655549291007,0.56643207753692,184
"WGCNA_unprotected_power6","WGCNA","unprotected","brown4",0.439538699988874,0.44546134521083,66
"WGCNA_unprotected_power6","WGCNA","unprotected","lightcyan",0.362872375189511,0.355683558377647,300
"WGCNA_unprotected_power6","WGCNA","unprotected","saddlebrown",0.469733361771162,0.480098793433807,151
"WGCNA_unprotected_power6","WGCNA","unprotected","darkorange",0.489017448782934,0.497556411044525,178
"WGCNA_unprotected_power6","WGCNA","unprotected","orangered4",0.410623514720288,0.410991882909527,99
"WGCNA_unprotected_power6","WGCNA","unprotected","lightcyan1",0.574695515958624,0.588378048926413,76
"WGCNA_unprotected_power6","WGCNA","unprotected","bisque4",0.468550598126738,0.486227095850442,64
"WGCNA_unprotected_power6","WGCNA","unprotected","floralwhite",0.42445482841522,0.43381879879532,69
"WGCNA_unprotected_power6","WGCNA","unprotected","yellowgreen",0.524321325405185,0.541791530360803,109
"WGCNA_unprotected_power6","WGCNA","unprotected","royalblue",0.379861645415111,0.380137690863637,279
"WGCNA_unprotected_power6","WGCNA","unprotected","darkslateblue",0.505181393285811,0.518580277852024,61
"WGCNA_unprotected_power6","WGCNA","unprotected","thistle1",0.547536220834439,0.554275572091849,47
"WGCNA_unprotected_power6","WGCNA","unprotected","ivory",0.450587940389333,0.467410998891496,70
"WGCNA_unprotected_power6","WGCNA","unprotected","darkgrey",0.530022949694084,0.538469176676489,190
"WGCNA_unprotected_power6","WGCNA","unprotected","thistle2",0.357101711218232,0.3576866937089,57
"WGCNA_unprotected_power6","WGCNA","unprotected","mediumpurple3",0.440663701218518,0.442261879048186,95
"WGCNA_unprotected_power6","WGCNA","unprotected","steelblue",0.511578176226945,0.513777638455068,145
"WGCNA_unprotected_power6","WGCNA","unprotected","skyblue3",0.419917732241798,0.431032180337068,106
"WGCNA_unprotected_power6","WGCNA","unprotected","plum2",0.429725888695377,0.43371987722975,58
"WGCNA_unprotected_power6","WGCNA","unprotected","lightsteelblue1",0.471534996269666,0.475781690558322,80
"GCNA_protected","GCNA","protected","Vitvi00g04005",0.786021646997069,0.786714582908912,31
"GCNA_protected","GCNA","protected","Vitvi00g04500",0.835670352088105,0.848058539613444,31
"GCNA_protected","GCNA","protected","Vitvi00g04634",0.833308582855309,0.837881030365688,37
"GCNA_protected","GCNA","protected","Vitvi00g04728",0.814316553423608,0.824444516584507,36
"GCNA_protected","GCNA","protected","Vitvi01g00463",0.749777001575829,0.750977249337271,80
"GCNA_protected","GCNA","protected","Vitvi01g00508",0.795560599073452,0.803445323534537,300
"GCNA_protected","GCNA","protected","Vitvi01g00612",0.815227511502408,0.82569187322072,120
"GCNA_protected","GCNA","protected","Vitvi01g00656",0.8172789560838,0.826259610815442,300
"GCNA_protected","GCNA","protected","Vitvi01g01038",0.785884758090081,0.790928714536943,215
"GCNA_protected","GCNA","protected","Vitvi01g01701",0.78218204760373,0.784897316222998,53
"GCNA_protected","GCNA","protected","Vitvi01g04056",0.795580776357606,0.805077428834448,162
"GCNA_protected","GCNA","protected","Vitvi01g04115",0.759531727108747,0.765089260110414,73
"GCNA_protected","GCNA","protected","Vitvi01g04132",0.770722402088555,0.781498524152354,17
"GCNA_protected","GCNA","protected","Vitvi02g00032",0.819494020240421,0.828754488915238,300
"GCNA_protected","GCNA","protected","Vitvi02g00056",0.753069640814488,0.763094268541225,52
"GCNA_protected","GCNA","protected","Vitvi02g00086",0.779051754838158,0.785747546020249,83
"GCNA_protected","GCNA","protected","Vitvi02g00429",0.801723031604952,0.80859375057901,300
"GCNA_protected","GCNA","protected","Vitvi02g00446",0.779741920638234,0.786055095412051,300
"GCNA_protected","GCNA","protected","Vitvi02g01355",0.84065885101441,0.849015922263336,300
"GCNA_protected","GCNA","protected","Vitvi02g01360",0.819145699877567,0.830226142264205,20
"GCNA_protected","GCNA","protected","Vitvi02g04106",0.795665695133574,0.802473719220139,300
"GCNA_protected","GCNA","protected","Vitvi03g00318",0.806459939740995,0.781234105741238,3
"GCNA_protected","GCNA","protected","Vitvi03g00692",0.826661162409661,0.838752090472248,300
"GCNA_protected","GCNA","protected","Vitvi03g00752",0.797282592662256,0.799487993566735,66
"GCNA_protected","GCNA","protected","Vitvi03g01258",0.770972196579792,0.77137020000533,43
"GCNA_protected","GCNA","protected","Vitvi03g01809",0.795819498453638,0.803644411694689,88
"GCNA_protected","GCNA","protected","Vitvi03g04266",0.795227156953391,0.799041084525117,72
"GCNA_protected","GCNA","protected","Vitvi03g04466",0.782195881334047,0.789564701968123,25
"GCNA_protected","GCNA","protected","Vitvi04g00017",0.773644903112284,0.774978329093499,74
"GCNA_protected","GCNA","protected","Vitvi04g01254",0.813408385946275,0.831350832704843,30
"GCNA_protected","GCNA","protected","Vitvi04g01325",0.809005951982591,0.815026764651994,44
"GCNA_protected","GCNA","protected","Vitvi04g01375",0.810137204107803,0.814519572259292,41
"GCNA_protected","GCNA","protected","Vitvi04g01550",0.776698631221948,0.783596299770336,300
"GCNA_protected","GCNA","protected","Vitvi04g01555",0.818985483059046,0.823193248915737,59
"GCNA_protected","GCNA","protected","Vitvi04g01887",0.801090463528729,0.807421345972125,300
"GCNA_protected","GCNA","protected","Vitvi04g02114",0.761806253458725,0.771745980443171,25
"GCNA_protected","GCNA","protected","Vitvi04g04009",0.807326165199396,0.817487958091139,87
"GCNA_protected","GCNA","protected","Vitvi04g04010",0.803430619785426,0.814546802161158,52
"GCNA_protected","GCNA","protected","Vitvi04g04011",0.787679518463565,0.795977239503631,60
"GCNA_protected","GCNA","protected","Vitvi04g04029",0.807287332458359,0.806808293986308,15
"GCNA_protected","GCNA","protected","Vitvi05g00028",0.796454001996703,0.804143002210871,187
"GCNA_protected","GCNA","protected","Vitvi05g00108",0.790940299815413,0.797275847066616,300
"GCNA_protected","GCNA","protected","Vitvi05g00145",0.777227766416194,0.780092062559974,62
"GCNA_protected","GCNA","protected","Vitvi05g00726",0.790221716452219,0.795639491760154,51
"GCNA_protected","GCNA","protected","Vitvi05g01400",0.781654524961578,0.784398230986946,57
"GCNA_protected","GCNA","protected","Vitvi05g01579",0.781686803214512,0.79053643677566,72
"GCNA_protected","GCNA","protected","Vitvi05g01674",0.756264360512315,0.762971622110982,104
"GCNA_protected","GCNA","protected","Vitvi05g04232",0.765658773628864,0.765598160804311,34
"GCNA_protected","GCNA","protected","Vitvi06g01410",0.805779607968574,0.809221621113624,97
"GCNA_protected","GCNA","protected","Vitvi06g01618",0.795326665907906,0.802291181890029,104
"GCNA_protected","GCNA","protected","Vitvi06g04121",0.791377069484833,0.795111322953637,71
"GCNA_protected","GCNA","protected","Vitvi07g00283",0.784880892375347,0.790291819683435,34
"GCNA_protected","GCNA","protected","Vitvi07g00523",0.7807660944651,0.788358819125375,300
"GCNA_protected","GCNA","protected","Vitvi07g01267",0.846424012912488,0.857143524288351,300
"GCNA_protected","GCNA","protected","Vitvi07g01315",0.785420422861607,0.793357551914235,91
"GCNA_protected","GCNA","protected","Vitvi07g01342",0.838568686625346,0.846295278914838,300
"GCNA_protected","GCNA","protected","Vitvi07g01407",0.802154762237691,0.807986699770507,54
"GCNA_protected","GCNA","protected","Vitvi07g01718",0.784638038797636,0.787696794066917,56
"GCNA_protected","GCNA","protected","Vitvi07g01719",0.777538388211214,0.782522032188754,39
"GCNA_protected","GCNA","protected","Vitvi07g02832",0.741550520293145,0.749983670192541,142
"GCNA_protected","GCNA","protected","Vitvi07g03086",0.82699799976263,0.836003593158381,100
"GCNA_protected","GCNA","protected","Vitvi08g00957",0.74416930856958,0.747308540139914,23
"GCNA_protected","GCNA","protected","Vitvi08g01333",0.773259906036649,0.774159175620447,51
"GCNA_protected","GCNA","protected","Vitvi08g01617",0.774180642892293,0.777733451544204,36
"GCNA_protected","GCNA","protected","Vitvi08g01846",0.745064354817988,0.742932942425723,16
"GCNA_protected","GCNA","protected","Vitvi08g01897",0.779910368464991,0.788332439664104,33
"GCNA_protected","GCNA","protected","Vitvi08g02218",0.789314431692327,0.800677270347959,79
"GCNA_protected","GCNA","protected","Vitvi08g02288",0.801663784176073,0.803727995626236,60
"GCNA_protected","GCNA","protected","Vitvi09g00419",0.787369643083744,0.795265919871625,98
"GCNA_protected","GCNA","protected","Vitvi09g00867",0.764842495132509,0.76675183051634,74
"GCNA_protected","GCNA","protected","Vitvi09g01646",0.808159880083823,0.809568071316338,8
"GCNA_protected","GCNA","protected","Vitvi09g01698",0.854336315388451,0.88911377618601,24
"GCNA_protected","GCNA","protected","Vitvi09g04280",0.816737185145812,0.821051792626502,53
"GCNA_protected","GCNA","protected","Vitvi09g04564",0.821935097976461,0.827161522698564,89
"GCNA_protected","GCNA","protected","Vitvi10g00984",0.78500221377134,0.782353431691532,80
"GCNA_protected","GCNA","protected","Vitvi10g01812",0.820890726827955,0.829785190961916,300
"GCNA_protected","GCNA","protected","Vitvi10g04044",0.811795316425922,0.81900032230605,77
"GCNA_protected","GCNA","protected","Vitvi10g04085",0.78008609140681,0.781488215690822,37
"GCNA_protected","GCNA","protected","Vitvi10g04282",0.808755358668732,0.819511539905187,41
"GCNA_protected","GCNA","protected","Vitvi10g04504",0.771934947530405,0.77282767731375,102
"GCNA_protected","GCNA","protected","Vitvi11g00075",0.811567372566498,0.817173677883429,221
"GCNA_protected","GCNA","protected","Vitvi11g00217",0.764652931173455,0.769055685121413,128
"GCNA_protected","GCNA","protected","Vitvi11g00285",0.829715196091205,0.842703043425218,253
"GCNA_protected","GCNA","protected","Vitvi11g00286",0.753359455439031,0.75706166191838,189
"GCNA_protected","GCNA","protected","Vitvi11g01637",0.769382858559363,0.773647469280117,29
"GCNA_protected","GCNA","protected","Vitvi12g00368",0.794136980571749,0.798166638752478,60
"GCNA_protected","GCNA","protected","Vitvi12g01881",0.784786909485068,0.79029893742604,126
"GCNA_protected","GCNA","protected","Vitvi12g01882",0.790892171773039,0.795553850653826,47
"GCNA_protected","GCNA","protected","Vitvi12g01921",0.814736377291518,0.825154553231944,53
"GCNA_protected","GCNA","protected","Vitvi12g02011",0.834534925201624,0.844026863877957,45
"GCNA_protected","GCNA","protected","Vitvi12g04108",0.776428618294152,0.782566076676858,96
"GCNA_protected","GCNA","protected","Vitvi12g04404",0.787866582571047,0.796524609333588,96
"GCNA_protected","GCNA","protected","Vitvi12g04463",0.817118629077486,0.824126741398494,63
"GCNA_protected","GCNA","protected","Vitvi12g04498",0.835225804145895,0.838831959808386,55
"GCNA_protected","GCNA","protected","Vitvi12g04515",0.821321154047658,0.835153946772046,31
"GCNA_protected","GCNA","protected","Vitvi12g04543",0.811021078979015,0.822101956545101,67
"GCNA_protected","GCNA","protected","Vitvi12g04545",0.795306978249215,0.803832003619744,53
"GCNA_protected","GCNA","protected","Vitvi12g04595",0.815771688520584,0.839079756372731,31
"GCNA_protected","GCNA","protected","Vitvi12g04598",0.803054065144457,0.809330036008012,79
"GCNA_protected","GCNA","protected","Vitvi12g04607",0.792272363567773,0.799953121644041,85
"GCNA_protected","GCNA","protected","Vitvi13g00551",0.81813105232186,0.827219197630261,84
"GCNA_protected","GCNA","protected","Vitvi13g01098",0.785699298846452,0.791797315343284,300
"GCNA_protected","GCNA","protected","Vitvi13g01468",0.784005121909654,0.791436765839649,113
"GCNA_protected","GCNA","protected","Vitvi13g01608",0.794465659563153,0.798330674889113,30
"GCNA_protected","GCNA","protected","Vitvi13g01616",0.805295843031593,0.808286554686527,50
"GCNA_protected","GCNA","protected","Vitvi13g01638",0.800825155462416,0.80958350007585,60
"GCNA_protected","GCNA","protected","Vitvi13g01984",0.819680315839127,0.82411570724897,52
"GCNA_protected","GCNA","protected","Vitvi13g02083",0.803447156364778,0.81101055052203,91
"GCNA_protected","GCNA","protected","Vitvi13g02285",0.793868065447095,0.801209341745919,68
"GCNA_protected","GCNA","protected","Vitvi13g04289",0.797677601693902,0.803716834682052,100
"GCNA_protected","GCNA","protected","Vitvi13g04528",0.770498979983925,0.777708346523721,128
"GCNA_protected","GCNA","protected","Vitvi13g04529",0.77940594774114,0.785842291675118,117
"GCNA_protected","GCNA","protected","Vitvi13g04540",0.800513471209462,0.803234827832547,58
"GCNA_protected","GCNA","protected","Vitvi13g04677",0.805739683320556,0.816298181855582,46
"GCNA_protected","GCNA","protected","Vitvi13g04698",0.760623590039464,0.76672221048337,69
"GCNA_protected","GCNA","protected","Vitvi13g04706",0.770012894397466,0.775442791680681,86
"GCNA_protected","GCNA","protected","Vitvi14g00679",0.808724760150422,0.819175734227424,300
"GCNA_protected","GCNA","protected","Vitvi14g01926",0.828530254806118,0.81493251842632,6
"GCNA_protected","GCNA","protected","Vitvi14g02663",0.789490615305336,0.791317687643312,74
"GCNA_protected","GCNA","protected","Vitvi14g04416",0.817987193048504,0.833658166541885,30
"GCNA_protected","GCNA","protected","Vitvi16g00160",0.763249547871177,0.759277047368871,36
"GCNA_protected","GCNA","protected","Vitvi16g00901",0.847820434561827,0.838753915540279,6
"GCNA_protected","GCNA","protected","Vitvi16g04295",0.842251069114841,0.85364428820677,300
"GCNA_protected","GCNA","protected","Vitvi16g04388",0.79224974675025,0.800563273233718,103
"GCNA_protected","GCNA","protected","Vitvi16g04448",0.789766023445815,0.798983364798698,27
"GCNA_protected","GCNA","protected","Vitvi17g00339",0.761381267743059,0.771356948944018,9
"GCNA_protected","GCNA","protected","Vitvi17g00461",0.78930944253626,0.794932560668997,44
"GCNA_protected","GCNA","protected","Vitvi17g00704",0.822930737289866,0.83830246778601,300
"GCNA_protected","GCNA","protected","Vitvi17g00936",0.787074388851693,0.793811639948046,300
"GCNA_protected","GCNA","protected","Vitvi17g01373",0.800300037195569,0.804497592876374,88
"GCNA_protected","GCNA","protected","Vitvi17g04171",0.782834880139575,0.789759017576537,110
"GCNA_protected","GCNA","protected","Vitvi18g00174",0.801223553112562,0.810732276356501,81
"GCNA_protected","GCNA","protected","Vitvi18g00191",0.819673888143193,0.828838138309784,41
"GCNA_protected","GCNA","protected","Vitvi18g00462",0.792664876038134,0.794474349781809,70
"GCNA_protected","GCNA","protected","Vitvi18g00473",0.827635933573004,0.837035906402102,127
"GCNA_protected","GCNA","protected","Vitvi18g02825",0.820128440102322,0.817593994250722,11
"GCNA_protected","GCNA","protected","Vitvi19g00270",0.779046234211172,0.784392291349937,300
"GCNA_protected","GCNA","protected","Vitvi19g00476",0.786568302463734,0.793935485395918,65
"GCNA_protected","GCNA","protected","Vitvi19g00709",0.794022118602583,0.798851541288063,68
"GCNA_protected","GCNA","protected","Vitvi19g01484",0.79179605651717,0.798649981209038,300
"GCNA_protected","GCNA","protected","Vitvi19g01610",0.763950021495852,0.766663411959185,103
"GCNA_protected","GCNA","protected","Vitvi19g01612",0.785406218588267,0.791090924759378,72
"GCNA_protected","GCNA","protected","Vitvi19g01720",0.775630467057391,0.781145795859179,98
"GCNA_protected","GCNA","protected","Vitvi19g01790",0.769104121300297,0.77178731892131,78
"GCNA_protected","GCNA","protected","Vitvi19g04259",0.801832372174301,0.805334955985697,123
"GCNA_protected","GCNA","protected","Vitvi19g04530",0.792038552625746,0.800555897619725,90
"GCNA_protected","GCNA","protected","Vitvi19g04572",0.774866506062568,0.777882990034843,90
"WGCNA_protected_power1","WGCNA","protected","green",0.312769310875973,0.311164265260312,300
"WGCNA_protected_power1","WGCNA","protected","brown",0.366268876442625,0.373731159103562,300
"WGCNA_protected_power1","WGCNA","protected","pink",0.429505603593488,0.431989844476067,300
"WGCNA_protected_power1","WGCNA","protected","turquoise",0.432755493868735,0.449027610349793,300
"WGCNA_protected_power1","WGCNA","protected","tan",0.458859882803316,0.465284538767557,300
"WGCNA_protected_power1","WGCNA","protected","purple",0.357285847456261,0.352344003021346,300
"WGCNA_protected_power1","WGCNA","protected","magenta",0.400777695450118,0.405740084985777,300
"WGCNA_protected_power1","WGCNA","protected","blue",0.468143450330447,0.485578796246931,300
"WGCNA_protected_power1","WGCNA","protected","red",0.348889272232759,0.35064500690404,300
"WGCNA_protected_power1","WGCNA","protected","midnightblue",0.359871252986437,0.364798026131099,295
"WGCNA_protected_power1","WGCNA","protected","salmon",0.433460005573087,0.444773517250347,300
"WGCNA_protected_power1","WGCNA","protected","darkturquoise",0.482464293411428,0.488810665882991,85
"WGCNA_protected_power1","WGCNA","protected","yellow",0.3342934202156,0.333045336869914,300
"WGCNA_protected_power1","WGCNA","protected","greenyellow",0.352740420113883,0.359441215651882,300
"WGCNA_protected_power1","WGCNA","protected","darkred",0.485250735888386,0.483090180777301,97
"WGCNA_protected_power1","WGCNA","protected","black",0.401375388703631,0.40182285343774,300
"WGCNA_protected_power1","WGCNA","protected","orange",0.460474469403478,0.464141921367362,39
"WGCNA_protected_power1","WGCNA","protected","royalblue",0.341522147943908,0.338865532141944,110
"WGCNA_protected_power1","WGCNA","protected","lightyellow",0.544716462061848,0.558204479732284,133
"WGCNA_protected_power1","WGCNA","protected","lightgreen",0.429406489390915,0.432489629118576,140
"WGCNA_protected_power1","WGCNA","protected","cyan",0.356611216114811,0.355571454215552,300
"WGCNA_protected_power1","WGCNA","protected","lightcyan",0.394295284471216,0.386999524484652,161
"WGCNA_protected_power1","WGCNA","protected","grey60",0.495300104163543,0.505063521581526,145
"WGCNA_protected_power1","WGCNA","protected","darkgreen",0.376416340831351,0.38229900174716,86
"WGCNA_protected_power1","WGCNA","protected","darkgrey",0.555666583336783,0.559235810777451,82
"WGCNA_protected_power12","WGCNA","protected","lightyellow",0.463993846091717,0.475877114343426,300
"WGCNA_protected_power12","WGCNA","protected","brown",0.374379597726994,0.374561207844636,300
"WGCNA_protected_power12","WGCNA","protected","black",0.381171266561187,0.382574308661256,300
"WGCNA_protected_power12","WGCNA","protected","turquoise",0.449949178312511,0.463984885032582,300
"WGCNA_protected_power12","WGCNA","protected","darkred",0.45313015776573,0.465314368817987,292
"WGCNA_protected_power12","WGCNA","protected","lightcyan",0.41188562811218,0.416736293171465,300
"WGCNA_protected_power12","WGCNA","protected","bisque4",0.508410181969582,0.50983145218317,75
"WGCNA_protected_power12","WGCNA","protected","green",0.405907824041611,0.410238015098996,300
"WGCNA_protected_power12","WGCNA","protected","yellow",0.498513926554862,0.515433562568047,300
"WGCNA_protected_power12","WGCNA","protected","blue",0.448296843838569,0.465029768092479,300
"WGCNA_protected_power12","WGCNA","protected","violet",0.415265286755739,0.42212460095255,163
"WGCNA_protected_power12","WGCNA","protected","red",0.46679664698984,0.474743609355518,300
"WGCNA_protected_power12","WGCNA","protected","darkgreen",0.421825665192163,0.435486182989399,272
"WGCNA_protected_power12","WGCNA","protected","plum1",0.456333720429531,0.46602885374017,140
"WGCNA_protected_power12","WGCNA","protected","maroon",0.455638041785071,0.459138523460927,57
"WGCNA_protected_power12","WGCNA","protected","sienna3",0.484898136984385,0.495288785364469,150
"WGCNA_protected_power12","WGCNA","protected","paleturquoise",0.431796459701185,0.442455463521467,166
"WGCNA_protected_power12","WGCNA","protected","magenta",0.383505521355512,0.388055185204646,300
"WGCNA_protected_power12","WGCNA","protected","lavenderblush3",0.524447299089906,0.522710825291121,47
"WGCNA_protected_power12","WGCNA","protected","white",0.53169876364602,0.542942209604065,204
"WGCNA_protected_power12","WGCNA","protected","midnightblue",0.52152612877026,0.529387984471493,300
"WGCNA_protected_power12","WGCNA","protected","darkseagreen4",0.500182564708947,0.509930587896321,43
"WGCNA_protected_power12","WGCNA","protected","yellowgreen",0.47626929699359,0.484125215775687,145
"WGCNA_protected_power12","WGCNA","protected","darkturquoise",0.441317004671934,0.452823880056919,267
"WGCNA_protected_power12","WGCNA","protected","darkslateblue",0.439347988399743,0.445102369230064,70
"WGCNA_protected_power12","WGCNA","protected","cyan",0.443053137233367,0.440344069889382,300
"WGCNA_protected_power12","WGCNA","protected","salmon",0.438789894631561,0.436582100834821,300
"WGCNA_protected_power12","WGCNA","protected","purple",0.425490400064547,0.434653384915618,300
"WGCNA_protected_power12","WGCNA","protected","orangered4",0.3949437039543,0.410480377913159,138
"WGCNA_protected_power12","WGCNA","protected","darkorange2",0.497295420695542,0.506684400355236,93
"WGCNA_protected_power12","WGCNA","protected","lightsteelblue1",0.441317736853349,0.451341501110165,121
"WGCNA_protected_power12","WGCNA","protected","greenyellow",0.410813658572748,0.41561700350267,300
"WGCNA_protected_power12","WGCNA","protected","tan",0.397264104942983,0.388834276413912,300
"WGCNA_protected_power12","WGCNA","protected","brown4",0.514656480559316,0.525441880215163,93
"WGCNA_protected_power12","WGCNA","protected","skyblue",0.492200239273711,0.512728752506978,199
"WGCNA_protected_power12","WGCNA","protected","orange",0.522477732288298,0.533071120764788,253
"WGCNA_protected_power12","WGCNA","protected","grey60",0.517418872914342,0.530538923821521,300
"WGCNA_protected_power12","WGCNA","protected","floralwhite",0.496473414552072,0.511095937677092,94
"WGCNA_protected_power12","WGCNA","protected","ivory",0.469719680624506,0.474019473325466,102
"WGCNA_protected_power12","WGCNA","protected","royalblue",0.436778498870206,0.424674951125445,292
"WGCNA_protected_power12","WGCNA","protected","skyblue3",0.495919037156441,0.50138051278009,141
"WGCNA_protected_power12","WGCNA","protected","palevioletred3",0.429913734886781,0.428241111671143,61
"WGCNA_protected_power12","WGCNA","protected","plum2",0.534703679439511,0.556229456995097,69
"WGCNA_protected_power12","WGCNA","protected","darkolivegreen",0.454564697407537,0.466344319946068,156
"WGCNA_protected_power12","WGCNA","protected","pink",0.394390236586927,0.394229898762198,300
"WGCNA_protected_power12","WGCNA","protected","darkorange",0.492887885108774,0.50394275293662,206
"WGCNA_protected_power12","WGCNA","protected","honeydew1",0.569796702769719,0.583337573414612,45
"WGCNA_protected_power12","WGCNA","protected","darkmagenta",0.422213551108722,0.426834329229264,156
"WGCNA_protected_power12","WGCNA","protected","lightgreen",0.388220442588941,0.389637087115412,300
"WGCNA_protected_power12","WGCNA","protected","navajowhite2",0.461453035800899,0.470599938179601,57
"WGCNA_protected_power12","WGCNA","protected","coral2",0.435639248934061,0.438011039899277,32
"WGCNA_protected_power12","WGCNA","protected","steelblue",0.438396335966845,0.44571060864364,167
"WGCNA_protected_power12","WGCNA","protected","thistle1",0.48038124243299,0.483677906090475,64
"WGCNA_protected_power12","WGCNA","protected","darkgrey",0.433658230573232,0.437759493310136,266
"WGCNA_protected_power12","WGCNA","protected","saddlebrown",0.470885757845081,0.474313098550464,178
"WGCNA_protected_power12","WGCNA","protected","mediumpurple3",0.418539820096756,0.419461938904052,131
"WGCNA_protected_power12","WGCNA","protected","antiquewhite4",0.537916446032474,0.54284400728775,38
"WGCNA_protected_power12","WGCNA","protected","salmon4",0.51994988201283,0.538931349009566,62
"WGCNA_protected_power12","WGCNA","protected","thistle2",0.590246375867652,0.61074017137769,67
