literature_name	vitvi_id	mapping_status	mapping_method	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24
NAC JA2L	NA	UNRESOLVED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NAC21/22	Vitvi19g01484	SINGLE_CANDIDATE	annotation common name	-1.62133432833304	2.53302080173366	0.212653727424431	0.0626317071331742	1.46993706503879	1.53491021909583	3.49290885213432	3.97084595425607	2.51712272714302
bZIP53	Vitvi05g00108	MULTIPLE_CANDIDATES	annotation common name	-1.57642646070755	0.646375543129199	-0.00180817628773052	0.610038531238814	0.938600076471796	0.764746462929835	1.69933490149306	1.82019891732413	1.42840004467198
bZIP53	Vitvi07g00413	MULTIPLE_CANDIDATES	annotation common name	0.132521100972192	-0.313876807359306	1.08427784589842	0.328599703878578	0.181826811035926	0.811401711012985	-0.122136730940296	-0.460302476858099	-0.439268629823115
bZIP53	Vitvi14g00094	MULTIPLE_CANDIDATES	annotation common name	-0.206881843636895	-0.20062114615423	0.341758856419421	0.169582956656516	-0.0159476288470871	0.0999715551672762	-0.0213518953458382	-0.136560013944946	-0.623306995357755
MAPKKK1	Vitvi12g01776	SINGLE_CANDIDATE	annotation common name	-5.42023259838717	-4.78894400751662	-5.95026488130739	-10.3031412522806	-8.90336221615031	-6.00888299874922	-10.3245077573632	-5.9509858969926	-10.1254196252417
RIPK	Vitvi04g00179	MULTIPLE_CANDIDATES	annotation common name	0.582258876005859	-0.0519954186011125	-2.49614880752427	0.376941319629812	-0.0685916098656871	-0.623217945713332	-0.202616884048519	-0.237117176707606	-0.107245481017433
RIPK	Vitvi09g00088	MULTIPLE_CANDIDATES	annotation common name	0.469818689546614	-1.30023549013023	-0.255426661510729	0.55285789062664	0.0610563220183624	0.592342107782428	0.156202364547367	-0.290087048158447	-0.0181061968816803
RIPK	Vitvi11g00075	MULTIPLE_CANDIDATES	annotation common name	-0.586285657535495	-0.033750341799733	-2.09522917337446	-0.0462392902715968	1.60102243392084	0.173122383242254	1.6338566509312	1.88067720247953	0.634134801213696
RIPK	Vitvi11g01336	MULTIPLE_CANDIDATES	annotation common name	2.32634539420784	-0.164044632796342	0.404970975586694	2.90879785736418	0.0658136347419376	0.223831759230725	-0.119080653773719	-0.842863121706045	0.237615143762573
