gene	common_name	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24	layer	label
Vitvi01g04052	RGA4	-6.31929075823342	-8.88078057359557	-8.26324547474062	2.22442077333092	0.133957450403802	0.122765846277581	-6.63496574586328	-8.41575279597571	-10.2586278940886	Effector recognition	RGA4 (Vitvi01g04052)
Vitvi01g04115	RGA4	-0.779156659759435	-3.99717797140304	-2.28479912919694	0.783570100357786	0.0394511348582287	0.141831220601679	-6.04905373798637	-8.23263989889855	-5.39388843039124	Effector recognition	RGA4 (Vitvi01g04115)
Vitvi02g04226	RGA4	-3.59717213547838	-0.120855408791199	-3.06270772695872	0.777717745436092	2.46246873094822	0.427408462262364	-1.24142630168952	-0.462902176452559	-2.79939079522872	Effector recognition	RGA4 (Vitvi02g04226)
Vitvi03g00745	RGA4	-7.35824670474058	-3.03490353964302	-3.85770684339771	0.176190767445313	0.18995329384087	-0.648708170563478	-7.66288226959775	-7.01581876718571	-8.41413104009244	Effector recognition	RGA4 (Vitvi03g00745)
Vitvi03g00752	RGA4	-2.41505991888591	-4.87241969936485	-1.22197663263572	0.38252295448138	0.125059033535535	-0.756360946770418	-7.33532998951067	-6.5797401298174	-4.96527649708558	Effector recognition	RGA4 (Vitvi03g00752)
Vitvi03g01649	RGA4	-6.01703860197798	-6.50679743871962	-3.66325768364797	0.827905425361672	0.27581666626913	-1.11531779287001	-6.33403442259674	-6.74564046500159	-5.68015155843751	Effector recognition	RGA4 (Vitvi03g01649)
Vitvi04g00646	RGA4	-6.27442603883616	-2.02066252668796	-0.486138763940945	0.959458356250043	-0.0146425070405819	0.0732328984067076	-6.58706592039513	-7.13945907073363	-8.79852666473851	Effector recognition	RGA4 (Vitvi04g00646)
Vitvi04g04010	RGA4	-10.1744862146059	-11.2491219913123	-12.2838172587158	0.804074034993927	-0.0525023790413852	-2.96918614520207	-10.4621214157012	-10.9189688567611	-14.728255606325	Effector recognition	RGA4 (Vitvi04g04010)
Vitvi04g04011	RGA4	-5.30265946965738	-8.22434299815117	-9.66788509499914	1.14567168659242	-0.192808384462361	-2.54022639323055	-11.9106129017709	-8.88736651042685	-10.2822578765536	Effector recognition	RGA4 (Vitvi04g04011)
Vitvi05g04527	RGA4	-2.41014088332297	-1.51017749031885	-1.6156535437697	1.63216240800025	1.79255482173287	1.22578059517687	-3.00013286106797	-3.6990181304559	-5.47027015428489	Effector recognition	RGA4 (Vitvi05g04527)
