literature_name	vitvi_id	log2FC_Rpv12+1+3|0	DE_primary.Rpv12+1+3|0	log2FC_Rpv12+1+3|24	DE_primary.Rpv12+1+3|24	log2FC_Rpv12+1+3|6	DE_primary.Rpv12+1+3|6	log2FC_Rpv12+1|0	DE_primary.Rpv12+1|0	log2FC_Rpv12+1|24	DE_primary.Rpv12+1|24	log2FC_Rpv12+1|6	DE_primary.Rpv12+1|6	log2FC_Rpv12|0	DE_primary.Rpv12|0	log2FC_Rpv12|24	DE_primary.Rpv12|24	log2FC_Rpv12|6	DE_primary.Rpv12|6
RGA4	Vitvi01g00463	-4.23003974648541	TRUE	-2.43226979062135	TRUE	-4.16540806622957	TRUE	0.385421836805104	FALSE	0.144730024563549	FALSE	0.169437539199577	FALSE	-1.14946462443222	TRUE	-2.15879989311754	TRUE	-2.26196127808887	TRUE
RGA4	Vitvi01g00467	-1.20488338808085	TRUE	-0.360752554063675	FALSE	-0.889054307464767	FALSE	0.252596144363082	FALSE	0.812923537693386	FALSE	0.373735833180163	FALSE	-1.18150936227424	TRUE	-0.0949878364865262	FALSE	-0.44916939720654	FALSE
RGA4	Vitvi01g00596	-0.33653137916782	FALSE	-0.313078570626407	FALSE	-0.224129613290417	FALSE	0.119749749362528	FALSE	-0.0692457483162325	FALSE	0.0197888912020649	FALSE	-0.192042752643826	FALSE	-0.193853934647261	FALSE	-0.327327757835499	FALSE
RGA4	Vitvi01g00845	-1.78152330353781	TRUE	-1.5294725905179	TRUE	-1.72413087728645	TRUE	0.467923776707633	FALSE	1.18327178466688	TRUE	0.719110759243566	FALSE	-1.38463816960633	TRUE	0.0662446419427072	FALSE	-1.50172955986529	TRUE
EIX1	Vitvi01g01400	0.262199245005912	FALSE	0.125209794553283	FALSE	0.46469348096762	FALSE	0.353022620013758	FALSE	0.076610704621208	FALSE	0.503597643027058	FALSE	0.512766678709789	FALSE	0.239503050822035	FALSE	0.533389857640039	FALSE
EIX1	Vitvi01g01618	0.410417281411014	FALSE	-0.103945723014	FALSE	0.311137423021594	FALSE	0.245290540402034	FALSE	-0.322086147322067	FALSE	0.320386990829943	FALSE	1.06152487721529	TRUE	0.00624008303807217	FALSE	0.606086347780523	FALSE
RGA4	Vitvi01g01701	-1.21020356057459	TRUE	-1.14001426710364	TRUE	-1.78572158751857	TRUE	1.9002116472438	TRUE	0.105799522212532	FALSE	0.19177295382548	FALSE	-1.55159789683172	TRUE	-2.3526213470246	TRUE	-1.84634762702058	TRUE
RGA4	Vitvi01g04052	-6.63496574586328	TRUE	-10.2586278940886	TRUE	-8.41575279597571	TRUE	2.22442077333092	TRUE	0.122765846277581	FALSE	0.133957450403802	FALSE	-6.31929075823342	TRUE	-8.26324547474062	TRUE	-8.88078057359557	TRUE
RGA4	Vitvi01g04115	-6.04905373798637	TRUE	-5.39388843039124	TRUE	-8.23263989889855	TRUE	0.783570100357786	FALSE	0.141831220601679	FALSE	0.0394511348582287	FALSE	-0.779156659759435	FALSE	-2.28479912919694	TRUE	-3.99717797140304	TRUE
EIX1	Vitvi01g04414	-0.00939821575225498	FALSE	0.380452174781888	FALSE	0.166588266063051	FALSE	1.58973980406287	TRUE	0.0318643272165021	FALSE	1.01960655967054	FALSE	3.67394102775013	TRUE	1.06180292169536	TRUE	2.22941068081136	TRUE
EIX1	Vitvi01g04416	-0.144525458195353	FALSE	-1.31853842491925	TRUE	-0.580285991445271	FALSE	0.323524178542052	FALSE	-3.91694961424531	TRUE	-0.130948095417534	FALSE	3.61881491356724	TRUE	-0.794164979455123	FALSE	0.289368990795043	FALSE
