"","PearsonCorr","Pvals","Padj","FDR"
"Vitvi15g01483",-0.314428209397787,0.0618077618339936,1,0.0779609640660389
"Vitvi15g01489",-0.11125921255614,0.518275138427944,1,0.536582866503434
"Vitvi15g01496",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi15g01499",0.617046562867391,6.11763032283901e-05,0.19723240160833,0.00070692617063918
"Vitvi15g01503",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi15g01504",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi15g01505",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi15g01514",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi15g01541",0.495072242300581,0.0021423652123623,1,0.0104177759346246
"Vitvi15g01543",0.495072242300581,0.0021423652123623,1,0.0104177759346246
"Vitvi15g01565",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi15g01574",0.595521682767366,0.000127313692999973,0.410459346231914,0.00116939984681457
"Vitvi15g01605",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi15g01606",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi15g01617",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi15g01618",0.423322641967163,0.0100959760440297,1,0.0239272058886283
"Vitvi15g01629",-0.638571442967416,2.77964224488528e-05,0.0896156659751013,0.000461936422552069
"Vitvi15g01639",0.527981513657892,0.000934466565928771,1,0.00532282722359427
"Vitvi15g01646",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi15g01663",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi15g01667",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi15g01686",-0.404477066018619,0.0144134798599693,1,0.027645282485436
"Vitvi15g01687",-0.617046562867391,6.11763032283906e-05,0.197232401608331,0.00070692617063918
"Vitvi15g01693",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi15g01705",-0.188656925638672,0.270494358476957,1,0.301130459851419
"Vitvi15g01730",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi15g04047",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi15g04128",-0.408405884868677,0.013403843734259,1,0.0266917802342502
"Vitvi15g04150",0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi15g04151",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi15g04157",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi15g04163",0.495072242300581,0.0021423652123623,1,0.0104177759346246
"Vitvi15g04177",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi15g04205",-0.469223635562852,0.00389036020229628,1,0.0141938810210227
"Vitvi15g04246",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi15g04365",-0.540137845136676,0.000673032685941843,1,0.00421331529995437
"Vitvi15g04378",0.437672562033847,0.00759614356666715,1,0.0209315956059273
"Vitvi15g04379",0.40897272190048,0.0132632256396861,1,0.0264280837220939
"Vitvi15g04461",0.266054638721205,0.116785634586865,1,0.138272818915921
"Vitvi15g04474",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi15g04489",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi15g04491",-0.28699840133367,0.0896719638266695,1,0.109342818221325
"Vitvi15g04492",-0.188656925638672,0.270494358476957,1,0.301130459851419
"Vitvi15g04494",-0.394622801833796,0.0172310183587185,1,0.0308760370614487
"Vitvi15g04497",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi15g04508",0.602696642800707,0.000100304716366617,0.323382405565972,0.000986696899990895
"Vitvi15g04517",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi15g04526",-0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi15g04544",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi15g04555",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi15g04556",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi15g04598",0.540331958421819,0.000669447517114842,1,0.0041990248933429
"Vitvi15g04599",0.42300273316451,0.0101588454746375,1,0.0239272058886283
"Vitvi15g04655",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi16g00041",-0.581171762700682,0.000201731083518182,0.65038101326262,0.00165071323163101
"Vitvi16g00043",-0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi16g00073",-0.12197432056681,0.478528864785604,1,0.501879329885747
"Vitvi16g00118",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g00160",-0.546507180803783,0.00056388190945942,1,0.00375374417665722
"Vitvi16g00170",0.353127065939054,0.0346365270501542,1,0.0495422197026165
"Vitvi16g00205",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi16g00275",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi16g00372",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi16g00609",0.632960294151274,3.43391503021161e-05,0.110709420574022,0.000530952790303509
"Vitvi16g00627",-0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi16g00636",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g00713",-0.365922961700429,0.0281775586427065,1,0.0426499760864253
"Vitvi16g00741",-0.615682368648623,6.41873880190989e-05,0.206940138973575,0.000726105750784473
"Vitvi16g00775",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g00787",0.444847522067189,0.00655916257134087,1,0.0197264366884356
"Vitvi16g00793",-0.072560356014874,0.67408182426832,1,0.685997412071042
"Vitvi16g00804",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi16g00808",-0.308523281433695,0.0671364837598805,1,0.0840901412750021
"Vitvi16g00836",-0.367425731726837,0.0274888133415333,1,0.0421617194163194
"Vitvi16g00849",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi16g00866",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi16g00875",-0.351573041633746,0.0354971658889758,1,0.0500844038626075
"Vitvi16g00878",-0.324199175053092,0.0537299532675185,1,0.0694149522069843
"Vitvi16g00897",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi16g00901",0.708254164565209,1.34895834447137e-06,0.00434904170257571,5.29507340344482e-05
"Vitvi16g00970",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi16g00985",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi16g01081",-0.444847522067189,0.00655916257134087,1,0.0197264366884356
"Vitvi16g01090",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi16g01119",-0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi16g01126",0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi16g01127",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi16g01141",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi16g01144",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi16g01146",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi16g01191",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi16g01194",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi16g01204",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi16g01233",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi16g01296",-0.430524779021586,0.00876561976487687,1,0.0224053790519084
"Vitvi16g01303",-0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi16g01353",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi16g01354",0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi16g01371",0.295078781127154,0.080615036363119,1,0.0989729159309581
"Vitvi16g01389",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi16g01406",-0.315698241467037,0.0607065836515666,1,0.0770543408238782
"Vitvi16g01418",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g01419",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g01497",0.523772082433948,0.00104397040540408,1,0.00583320725653858
"Vitvi16g01509",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi16g01542",0.581171762700682,0.000201731083518181,0.650381013262616,0.00165071323163101
"Vitvi16g01546",0.410652288400583,0.0128538560722654,1,0.0258037559009861
"Vitvi16g01569",0.178982211503356,0.296273865831986,1,0.327118816247371
"Vitvi16g01643",-0.227355782179939,0.182356808244462,1,0.209895876394197
"Vitvi16g01695",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi16g01698",-0.458486870270251,0.00491945937882392,1,0.0167656839718058
"Vitvi16g01733",-0.493490444216318,0.00222499106596934,1,0.0107870243559175
"Vitvi16g01753",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi16g01767",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi16g01769",-0.645746403000758,2.10820008752169e-05,0.0679683708216992,0.000384072761977788
"Vitvi16g01770",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi16g01772",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi16g01795",-0.294173361367012,0.0815930785914507,1,0.0997936590966757
"Vitvi16g01796",-0.646642651042071,2.03561248738775e-05,0.065628146593381,0.000384072761977788
"Vitvi16g01800",-0.0919097842855071,0.593945375886425,1,0.611001879980164
"Vitvi16g01844",-0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi16g01857",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi16g01874",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi16g01877",-0.0822350701501905,0.633500208816201,1,0.650033314202239
"Vitvi16g01915",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi16g01920",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi16g01922",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi16g01923",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi16g01932",-0.380272881767113,0.0221479552944204,1,0.0355248795369211
"Vitvi16g01935",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi16g01938",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g01960",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g01963",-0.14028335496209,0.414476147144056,1,0.439562861313302
"Vitvi16g01980",-0.495072242300581,0.00214236521236232,1,0.0104177759346246
"Vitvi16g02061",0.372476494209687,0.0252748166470031,1,0.0388583733285352
"Vitvi16g02072",-0.645746403000758,2.10820008752169e-05,0.0679683708216992,0.000384072761977788
"Vitvi16g02116",0.614434627005383,6.70579321707088e-05,0.216194773318365,0.000750676296244323
"Vitvi16g04012",0.588346722734024,0.000160693769450826,0.518076712709463,0.00141165316814568
"Vitvi16g04154",-0.515631068893965,0.00128831771912162,1,0.00686534929991423
"Vitvi16g04181",-0.495072242300581,0.00214236521236232,1,0.0104177759346246
"Vitvi16g04219",-0.149958069097406,0.382692613049351,1,0.409220890371843
"Vitvi16g04222",0.534156736039856,0.000792191476453241,1,0.00477387910296308
"Vitvi16g04263",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi16g04267",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi16g04291",-0.641881618378352,2.44890860182794e-05,0.0789528133229328,0.000436203388524491
"Vitvi16g04295",-0.729160155023937,4.56480733012947e-07,0.00147169388323374,2.49439641226058e-05
"Vitvi16g04296",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi16g04318",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi16g04372",-0.072560356014874,0.67408182426832,1,0.685997412071042
"Vitvi16g04376",-0.472404512220219,0.00362382949746206,1,0.013777389504502
"Vitvi16g04388",0.583558515095565,0.00018714223369946,0.60334656144706,0.00160464511023154
"Vitvi16g04389",0.538122002500631,0.00071128356377806,1,0.00434314054852361
"Vitvi16g04406",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi16g04418",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi16g04419",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi16g04420",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi16g04422",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi16g04448",-0.680676474781128,4.92239733135686e-06,0.0158698089962945,0.000131155446250368
"Vitvi16g04451",-0.521806291275928,0.00109888106241935,1,0.00609774964757313
"Vitvi16g04467",-0.645746403000758,2.10820008752169e-05,0.0679683708216992,0.000384072761977788
"Vitvi16g04487",-0.208006353909306,0.223466571725695,1,0.252437360631969
"Vitvi16g04491",0.595521682767366,0.000127313692999973,0.410459346231914,0.00116939984681457
"Vitvi16g04495",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi17g00011",0.45202248210053,0.00564613925901835,1,0.0181553919262624
"Vitvi17g00018",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi17g00025",0.566821842633998,0.000313017471211837,1,0.00234690308648131
"Vitvi17g00031",-0.40897272190048,0.013263225639686,1,0.0264280837220939
"Vitvi17g00040",0.304753495262471,0.0707229426338605,1,0.087763959604144
"Vitvi17g00046",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi17g00061",-0.394622801833796,0.0172310183587185,1,0.0308760370614487
"Vitvi17g00062",-0.473547362200556,0.00353201719882765,1,0.0134441835289497
"Vitvi17g00064",-0.237030496315255,0.163946637501507,1,0.189721449858169
"Vitvi17g00066",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi17g00082",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi17g00085",-0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi17g00087",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi17g00100",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi17g00102",0.416147681933822,0.011588218990186,1,0.0256000641129558
"Vitvi17g00103",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi17g00139",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi17g00148",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi17g00162",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi17g00169",-0.336549619817019,0.0447488591013894,1,0.0600625819079431
"Vitvi17g00228",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi17g00232",-0.337223121567062,0.0442962269402098,1,0.0597285803660546
"Vitvi17g00234",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi17g00237",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi17g00245",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi17g00258",0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi17g00273",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi17g00284",-0.246705210450572,0.146913319045593,1,0.171301461339238
"Vitvi17g00321",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi17g00339",0.750289519408583,1.37448227308174e-07,0.000443133084841552,9.42836350726719e-06
"Vitvi17g00340",0.380272881767113,0.0221479552944204,1,0.0355248795369211
"Vitvi17g00390",0.324102923533104,0.0538052002373616,1,0.0694149522069843
"Vitvi17g00400",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi17g00405",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi17g00438",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi17g00443",-0.40897272190048,0.013263225639686,1,0.0264280837220939
"Vitvi17g00450",-0.469223635562852,0.00389036020229628,1,0.0141938810210227
"Vitvi17g00461",0.719413407498765,7.65599059629689e-07,0.00246829136824612,3.57723386702336e-05
"Vitvi17g00469",0.559646882600657,0.000387017462770901,1,0.00278514352672631
"Vitvi17g00473",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi17g00494",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi17g00499",-0.581171762700682,0.000201731083518182,0.65038101326262,0.00165071323163101
"Vitvi17g00504",0.372476494209687,0.0252748166470031,1,0.0388583733285352
"Vitvi17g00533",-0.179374000833544,0.295200389027218,1,0.327118816247371
"Vitvi17g00547",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi17g00558",-0.172199040800202,0.315254149597003,1,0.347836885113189
"Vitvi17g00601",-0.624221522900733,4.73386834040076e-05,0.15261991529452,0.000593851810484515
"Vitvi17g00608",-0.602696642800707,0.000100304716366618,0.323382405565977,0.000986696899990895
"Vitvi17g00609",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi17g00615",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi17g00616",0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi17g00622",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi17g00649",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi17g00658",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi17g00695",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi17g00700",-0.588346722734024,0.000160693769450826,0.518076712709463,0.00141165316814568
"Vitvi17g00704",-0.750289519408583,1.37448227308175e-07,0.000443133084841558,9.42836350726719e-06
"Vitvi17g00719",0.471586495135116,0.003690811552788,1,0.013999031113163
"Vitvi17g00732",-0.645746403000758,2.10820008752169e-05,0.0679683708216992,0.000384072761977788
"Vitvi17g00736",-0.295078781127154,0.0806150363631191,1,0.0989729159309581
"Vitvi17g00744",0.188656925638672,0.270494358476957,1,0.301130459851419
"Vitvi17g00753",0.516597122400606,0.00125690591977388,1,0.00672017360754724
"Vitvi17g00790",-0.495072242300581,0.00214236521236232,1,0.0104177759346246
"Vitvi17g00796",-0.130608640826773,0.447699103241463,1,0.471539336442495
"Vitvi17g00819",0.120933926691457,0.482316946894032,1,0.502582364830756
"Vitvi17g00822",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi17g00842",-0.129149280600152,0.452832844807881,1,0.476013397998242
"Vitvi17g00845",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi17g00873",-0.295078781127154,0.0806150363631191,1,0.0989729159309581
"Vitvi17g00917",-0.324199175053092,0.0537299532675185,1,0.0694149522069843
"Vitvi17g00920",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi17g00936",0.695506609407448,2.49770503451919e-06,0.00805260103128987,8.21693982784681e-05
"Vitvi17g00963",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi17g00964",-0.459548921427535,0.00480814938579871,1,0.0165635766196081
"Vitvi17g00972",0.36280178007437,0.0296534634974875,1,0.0437141135417924
"Vitvi17g00975",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi17g00990",0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi17g01012",-0.394622801833796,0.0172310183587185,1,0.0308760370614487
"Vitvi17g01015",0.447703622692365,0.00618157821670591,1,0.0189443043447337
"Vitvi17g01082",-0.466372402167214,0.00414355138051985,1,0.0149260443025653
"Vitvi17g01203",-0.571208070331638,0.00027427150802485,0.884251341872117,0.00213072612499305
"Vitvi17g01221",-0.101584498420824,0.555509279837126,1,0.57292447798941
"Vitvi17g01228",0.552471922567315,0.000476236747738389,1,0.00323239426254435
"Vitvi17g01251",-0.12197432056681,0.478528864785604,1,0.501879329885747
"Vitvi17g01341",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi17g01365",-0.449874207292219,0.00590725996608227,1,0.0181553919262624
"Vitvi17g01373",0.777105642041788,2.49883482017834e-08,8.05624346025497e-05,2.44128589704696e-06
"Vitvi17g01380",0.45202248210053,0.00564613925901835,1,0.0181553919262624
"Vitvi17g01429",0.343452351803737,0.0402822983143647,1,0.0550064082022498
"Vitvi17g01454",-0.14028335496209,0.414476147144056,1,0.439562861313302
"Vitvi17g01481",0.353127065939054,0.0346365270501542,1,0.0495422197026165
"Vitvi17g01495",0.623953435216034,4.77998991152757e-05,0.154106874747649,0.000597313468014143
"Vitvi17g01496",0.217681068044622,0.202185093959943,1,0.230659852415731
"Vitvi17g01499",-0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi17g01511",-0.136324240633493,0.427900045660015,1,0.452756727012763
"Vitvi17g01521",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi17g01554",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi17g01564",-0.595908959859492,0.00012570381227052,0.405269090760156,0.00116939984681457
"Vitvi17g01576",0.333777637668421,0.0466511603903606,1,0.06189437905289
"Vitvi17g01596",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi17g01604",-0.466229289838256,0.00415662745516068,1,0.014939762447534
"Vitvi17g04007",0.45202248210053,0.00564613925901835,1,0.0181553919262624
"Vitvi17g04034",0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi17g04091",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi17g04097",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi17g04101",0.394622801833796,0.0172310183587184,1,0.0308760370614487
"Vitvi17g04102",0.372476494209687,0.0252748166470031,1,0.0388583733285352
"Vitvi17g04138",-0.523772082433948,0.00104397040540408,1,0.00583320725653858
"Vitvi17g04171",0.577383292713601,0.000226988801827678,0.731811897092434,0.00183411503030686
"Vitvi17g04200",-0.517435182162141,0.00123020463625639,1,0.00672017360754724
"Vitvi17g04216",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi17g04225",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi17g04255",0.401500636615636,0.0152203400780549,1,0.027645282485436
"Vitvi17g04275",0.499704162184237,0.00191565697138073,1,0.00965012199333043
"Vitvi17g04289",0.495072242300581,0.0021423652123623,1,0.0104177759346246
"Vitvi18g00008",-0.053210927744241,0.757917561540451,1,0.762410676569864
"Vitvi18g00020",0.301348321400354,0.0740899184807143,1,0.0917656155135702
"Vitvi18g00022",-0.072560356014874,0.67408182426832,1,0.685997412071042
"Vitvi18g00023",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi18g00033",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi18g00040",-0.272648481266987,0.107659058362385,1,0.128410212415956
"Vitvi18g00043",-0.358748001667088,0.0316645308614795,1,0.0461929626685113
"Vitvi18g00051",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi18g00065",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi18g00087",0.401500636615636,0.0152203400780549,1,0.027645282485436
"Vitvi18g00091",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi18g00096",0.401500636615636,0.0152203400780549,1,0.027645282485436
"Vitvi18g00106",0.645310738915201,2.14432683486358e-05,0.0691330971560018,0.000384072761977788
"Vitvi18g00107",0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi18g00118",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi18g00137",-0.072560356014874,0.67408182426832,1,0.685997412071042
"Vitvi18g00154",-0.595521682767366,0.000127313692999972,0.41045934623191,0.00116939984681457
"Vitvi18g00174",0.719413407498765,7.65599059629689e-07,0.00246829136824612,3.57723386702336e-05
"Vitvi18g00175",-0.14028335496209,0.414476147144056,1,0.439562861313302
"Vitvi18g00190",-0.589733737477529,0.000153686635287772,0.495485712167778,0.00139967715301632
"Vitvi18g00191",0.866359712001401,8.69442361037607e-12,2.80308217198525e-08,1.33480103427869e-09
"Vitvi18g00193",-0.617046562867391,6.11763032283906e-05,0.197232401608331,0.00070692617063918
"Vitvi18g00197",0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi18g00215",0.449874207292219,0.00590725996608226,1,0.0181553919262624
"Vitvi18g00235",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi18g00237",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi18g00239",-0.222423761033594,0.192285409209952,1,0.221008256432401
"Vitvi18g00242",-0.344398081600404,0.0396995102296854,1,0.0550064082022498
"Vitvi18g00250",0.39182592248032,0.0181099832764267,1,0.0308760370614487
"Vitvi18g00260",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi18g00271",-0.615682368648623,6.41873880190989e-05,0.206940138973575,0.000726105750784473
"Vitvi18g00274",-0.411175350750953,0.0127285678576514,1,0.0256000641129558
"Vitvi18g00276",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi18g00283",-0.14028335496209,0.414476147144056,1,0.439562861313302
"Vitvi18g00289",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi18g00290",-0.545296962533973,0.000583320667650517,1,0.00375374417665722
"Vitvi18g00291",0.617046562867391,6.11763032283901e-05,0.19723240160833,0.00070692617063918
"Vitvi18g00310",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi18g00313",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi18g00316",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi18g00317",-0.401500636615636,0.0152203400780548,1,0.027645282485436
"Vitvi18g00341",-0.478898349698169,0.00312849885508842,1,0.012181497957494
"Vitvi18g00376",-0.172199040800202,0.315254149597003,1,0.347836885113189
"Vitvi18g00390",-0.208073840966911,0.223313018188778,1,0.252437360631969
"Vitvi18g00416",-0.420850064886269,0.010590608809886,1,0.0239272058886283
"Vitvi18g00421",-0.159632783232723,0.352382996354793,1,0.381748246051026
"Vitvi18g00422",-0.583558515095565,0.00018714223369946,0.60334656144706,0.00160464511023154
"Vitvi18g00427",0.609132556216191,8.05930710257105e-05,0.259832060986891,0.000854710726930561
"Vitvi18g00432",-0.53094704246729,0.000863545476365859,1,0.00494506326075227
"Vitvi18g00435",-0.372476494209687,0.0252748166470032,1,0.0388583733285352
"Vitvi18g00462",-0.737939074644656,2.81075640112032e-07,0.00090618786372119,1.64761429767489e-05
"Vitvi18g00466",-0.609871602834049,7.8569440725387e-05,0.253307876898648,0.000850026432545797
"Vitvi18g00469",-0.440199493156902,0.00721598030084795,1,0.0201597231281922
"Vitvi18g00473",-0.783394258152665,1.61926462779259e-08,5.2205091600033e-05,1.63140911250103e-06
"Vitvi18g00474",-0.382151208345003,0.0214447164072558,1,0.0346034863348312
"Vitvi18g00480",0.609132556216191,8.05930710257105e-05,0.259832060986891,0.000854710726930561
"Vitvi18g00510",-0.322873201500379,0.054773977481723,1,0.0700481171761503
"Vitvi18g00530",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi18g00572",-0.631396482934074,3.63959573998368e-05,0.117340566657074,0.000530952790303509
"Vitvi18g00573",-0.602696642800707,0.000100304716366618,0.323382405565977,0.000986696899990895
"Vitvi18g00590",-0.36280178007437,0.0296534634974876,1,0.0437141135417924
"Vitvi18g00598",-0.330048161533721,0.0493125080986809,1,0.064732706070907
"Vitvi18g00603",0.430524779021586,0.00876561976487691,1,0.0224053790519084
"Vitvi18g00618",-0.353127065939054,0.0346365270501543,1,0.0495422197026165
"Vitvi18g00626",-0.285404066991838,0.0915479263669638,1,0.110709120257724
"Vitvi18g00634",-0.246705210450572,0.146913319045593,1,0.171301461339238
