"anchor","anchor_label","partner","r_protected"
"Vitvi19g01610","RGA4","Vitvi12g00261",0.854783137313803
"Vitvi19g01610","RGA4","Vitvi12g01844",0.830738068975695
"Vitvi19g01610","RGA4","Vitvi12g01883",0.846405202102923
"Vitvi19g01610","RGA4","Vitvi12g02160",0.858166252640965
"Vitvi19g01610","RGA4","Vitvi12g02174",0.808416547735678
"Vitvi19g01610","RGA4","Vitvi12g02721",0.869505263901174
"Vitvi19g01610","RGA4","Vitvi12g04476",0.89785040830029
"Vitvi19g01610","RGA4","Vitvi12g04477",0.938000219721719
"Vitvi19g01610","RGA4","Vitvi12g04510",0.844859078657404
"Vitvi19g01610","RGA4","Vitvi12g04511",0.85008309748259
"Vitvi19g01610","RGA4","Vitvi12g04533",0.859749283967112
"Vitvi19g01610","RGA4","Vitvi12g04583",0.821023082687089
"Vitvi19g01610","RGA4","Vitvi12g04595",0.821767724082035
"Vitvi19g01610","RGA4","Vitvi13g00199",0.850524498650835
"Vitvi19g01610","RGA4","Vitvi13g00852",0.838073095699804
"Vitvi19g01610","RGA4","Vitvi13g01468",0.827553930303441
"Vitvi19g01610","RGA4","Vitvi13g01608",0.805414547519282
"Vitvi19g01610","RGA4","Vitvi13g01616",0.878905874432699
"Vitvi19g01610","RGA4","Vitvi13g01634",0.856702730861508
"Vitvi19g01610","RGA4","Vitvi13g01638",0.922886428310974
"Vitvi19g01610","RGA4","Vitvi13g01984",0.915492520065971
"Vitvi19g01610","RGA4","Vitvi13g02344",0.773545504940256
"Vitvi19g01610","RGA4","Vitvi13g02360",0.795499692852449
"Vitvi19g01610","RGA4","Vitvi13g04177",0.907056060317108
"Vitvi19g01610","RGA4","Vitvi13g04178",0.904884719559884
"Vitvi19g01610","RGA4","Vitvi13g04521",0.79215328509138
"Vitvi19g01610","RGA4","Vitvi13g04522",0.839279860076807
"Vitvi19g01610","RGA4","Vitvi13g04528",0.872651901832182
"Vitvi19g01610","RGA4","Vitvi13g04529",0.863504782703462
"Vitvi19g01610","RGA4","Vitvi13g04537",0.873647505891792
"Vitvi19g01610","RGA4","Vitvi13g04656",0.848912244933298
"Vitvi10g04504","WAK5","Vitvi00g04868",0.844543564121415
"Vitvi10g04504","WAK5","Vitvi01g00463",0.888948090261644
"Vitvi10g04504","WAK5","Vitvi01g00596",0.828154075357163
"Vitvi10g04504","WAK5","Vitvi01g04115",0.83134413036497
"Vitvi10g04504","WAK5","Vitvi03g00752",0.901741849279732
"Vitvi10g04504","WAK5","Vitvi03g01198",0.859213193951158
"Vitvi10g04504","WAK5","Vitvi03g01200",0.870938734159737
"Vitvi10g04504","WAK5","Vitvi03g04266",0.854124959724884
"Vitvi10g04504","WAK5","Vitvi04g00644",0.882257674924542
"Vitvi10g04504","WAK5","Vitvi04g00646",0.909096399320752
"Vitvi10g04504","WAK5","Vitvi04g00838",0.871193055438887
"Vitvi10g04504","WAK5","Vitvi04g01353",0.857688095048812
"Vitvi10g04504","WAK5","Vitvi04g01555",0.835695249728721
"Vitvi10g04504","WAK5","Vitvi04g01585",0.854171492504548
"Vitvi10g04504","WAK5","Vitvi04g04011",0.807498344670603
"Vitvi10g04504","WAK5","Vitvi04g04155",0.836804361818147
"Vitvi10g04504","WAK5","Vitvi05g00604",0.825163419456085
"Vitvi10g04504","WAK5","Vitvi05g04566",0.879791000842786
"Vitvi10g04504","WAK5","Vitvi06g01327",0.845685791968415
"Vitvi10g04504","WAK5","Vitvi06g01618",0.835273047466082
"Vitvi10g04504","WAK5","Vitvi06g01667",0.856135461014476
"Vitvi10g04504","WAK5","Vitvi07g00450",0.828676824054187
"Vitvi10g04504","WAK5","Vitvi07g02065",0.852113103212859
"Vitvi10g04504","WAK5","Vitvi08g01259",0.837109123627252
"Vitvi10g04504","WAK5","Vitvi08g01572",0.843023337481503
"Vitvi10g04504","WAK5","Vitvi08g02007",0.832357640284244
"Vitvi10g04504","WAK5","Vitvi08g02238",0.923794242881297
"Vitvi10g04504","WAK5","Vitvi08g02261",0.854905872617431
"Vitvi10g04504","WAK5","Vitvi08g04277",0.885147969775207
"Vitvi10g04504","WAK5","Vitvi09g00166",0.848585185146233
"Vitvi10g04504","WAK5","Vitvi09g00867",0.83792409247981
"Vitvi10g04504","WAK5","Vitvi09g01650",0.893690631964621
"Vitvi10g04504","WAK5","Vitvi09g01736",0.83661244514194
"Vitvi10g04504","WAK5","Vitvi10g00196",0.870307853355713
"Vitvi10g04504","WAK5","Vitvi10g00984",0.901262297787495
"Vitvi10g04504","WAK5","Vitvi10g00992",0.784685082423735
"Vitvi10g04504","WAK5","Vitvi10g01612",0.834633978259002
"Vitvi10g04504","WAK5","Vitvi10g04053",0.839006671771247
"Vitvi10g04504","WAK5","Vitvi10g04054",0.864646513597423
"Vitvi10g04504","WAK5","Vitvi10g04063",0.849320766527125
"Vitvi10g04504","WAK5","Vitvi10g04085",0.847964205732582
"Vitvi10g04504","WAK5","Vitvi10g04236",0.837770705954162
"Vitvi10g04504","WAK5","Vitvi11g00199",0.886086643597082
"Vitvi10g04504","WAK5","Vitvi11g00217",0.92932187722397
"Vitvi10g04504","WAK5","Vitvi11g00286",0.906528346699169
"Vitvi10g04504","WAK5","Vitvi11g00730",0.828920857660656
"Vitvi10g04504","WAK5","Vitvi12g00319",0.807815909931585
"Vitvi10g04504","WAK5","Vitvi12g00506",0.862202917299143
"Vitvi10g04504","WAK5","Vitvi12g02721",0.844022231155671
"Vitvi10g04504","WAK5","Vitvi12g04477",0.830339604270631
"Vitvi10g04504","WAK5","Vitvi12g04510",0.828646146654456
"Vitvi10g04504","WAK5","Vitvi13g00199",0.88089073404094
"Vitvi10g04504","WAK5","Vitvi13g00275",0.871917885403516
"Vitvi10g04504","WAK5","Vitvi13g00852",0.954615395307989
"Vitvi10g04504","WAK5","Vitvi13g01468",0.875636510091962
"Vitvi10g04504","WAK5","Vitvi13g02083",0.831533184254727
"Vitvi10g04504","WAK5","Vitvi13g02354",0.827928270307192
"Vitvi10g04504","WAK5","Vitvi13g02360",0.888849722056274
"Vitvi10g04504","WAK5","Vitvi13g04289",0.859371493485708
"Vitvi10g04504","WAK5","Vitvi13g04518",0.878663353859794
"Vitvi10g04504","WAK5","Vitvi13g04519",0.830882182756727
"Vitvi10g04504","WAK5","Vitvi13g04520",0.855340006087127
"Vitvi10g04504","WAK5","Vitvi13g04521",0.834626076422379
"Vitvi10g04504","WAK5","Vitvi13g04528",0.902213749848232
"Vitvi10g04504","WAK5","Vitvi13g04529",0.902021275271267
"Vitvi10g04504","WAK5","Vitvi13g04537",0.839990957790076
"Vitvi10g04504","WAK5","Vitvi13g04539",0.86080088831084
"Vitvi10g04504","WAK5","Vitvi13g04698",0.837303259024925
"Vitvi10g04504","WAK5","Vitvi13g04706",0.843405256653006
"Vitvi10g04504","WAK5","Vitvi14g00707",0.8316342199148
"Vitvi10g04504","WAK5","Vitvi14g02034",0.819662640559132
"Vitvi10g04504","WAK5","Vitvi14g02633",0.812339740998239
"Vitvi10g04504","WAK5","Vitvi14g04632",0.921786984272029
"Vitvi10g04504","WAK5","Vitvi16g01126",0.849124456493567
"Vitvi10g04504","WAK5","Vitvi16g01141",0.87436137317458
"Vitvi10g04504","WAK5","Vitvi16g01938",0.841563455538504
"Vitvi10g04504","WAK5","Vitvi16g04388",0.867250629287558
"Vitvi10g04504","WAK5","Vitvi16g04389",0.897326719892606
"Vitvi10g04504","WAK5","Vitvi16g04467",0.856909259900086
"Vitvi10g04504","WAK5","Vitvi16g04522",0.853990082859328
"Vitvi10g04504","WAK5","Vitvi17g01499",0.831299360175354
"Vitvi10g04504","WAK5","Vitvi17g01520",0.804395915136603
"Vitvi10g04504","WAK5","Vitvi17g04171",0.864720378774207
"Vitvi10g04504","WAK5","Vitvi18g00174",0.875775901239095
"Vitvi10g04504","WAK5","Vitvi18g00432",0.776597744764044
"Vitvi10g04504","WAK5","Vitvi18g00462",0.896970469402379
"Vitvi10g04504","WAK5","Vitvi18g02470",0.823721761244479
"Vitvi10g04504","WAK5","Vitvi18g02584",0.822488870404327
"Vitvi10g04504","WAK5","Vitvi18g02589",0.846178640039327
"Vitvi10g04504","WAK5","Vitvi18g04544",0.871788795701587
"Vitvi10g04504","WAK5","Vitvi19g01610",0.873976143037759
"Vitvi10g04504","WAK5","Vitvi19g01612",0.818681469566368
"Vitvi10g04504","WAK5","Vitvi19g01790",0.842631398815031
"Vitvi10g04504","WAK5","Vitvi19g02261",0.81086136529462
"Vitvi10g04504","WAK5","Vitvi19g04530",0.864772043122673
"Vitvi10g04504","WAK5","Vitvi19g04531",0.847654603984822
"Vitvi10g04504","WAK5","Vitvi19g04572",0.870788716598188
