"gene","is_DE_panel_gene","R2_precorrection","R2_unprotected_ComBat","R2_protected_ComBat"
"Vitvi11g01377",FALSE,0.493883800136346,0.646548133897422,0.742046336621029
"Vitvi11g01378",FALSE,0.531993193952025,0.416939474922759,0.470459669648232
"Vitvi11g00201",FALSE,0.65136199838774,0.667205460601731,0.704053229016625
"Vitvi11g00202",FALSE,0.761247741576562,0.740150500770892,0.805234176798111
"Vitvi11g00203",FALSE,0.708533378416053,0.759030402398644,0.767748839029499
"Vitvi11g00204",FALSE,0.377256651006134,0.373298663650996,0.410101673655879
"Vitvi11g04049",FALSE,0.131571775208597,0.135976604798823,0.15497888620703
"Vitvi11g00205",FALSE,0.610442114074587,0.63478848800656,0.642028978996122
"Vitvi11g00206",FALSE,0.620400363977185,0.623781450128753,0.6611192546173
"Vitvi11g00207",FALSE,0.714947507179297,0.752872980800964,0.771746995071638
"Vitvi11g00208",FALSE,0.604376076404682,0.623228870573662,0.635496131703944
"Vitvi11g00209",FALSE,0.760146235078941,0.838434092559709,0.844377690492123
"Vitvi11g00210",FALSE,0.661408420917043,0.703307011821197,0.740337535263804
"Vitvi11g00212",FALSE,0.251659418627389,0.24379441130112,0.287494909601687
"Vitvi11g01379",FALSE,0.718864731568637,0.706426629093181,0.729411097344581
"Vitvi11g00213",FALSE,0.706454043181254,0.733923823786229,0.742409462574565
"Vitvi11g04050",FALSE,0.535661709964405,0.569988207360764,0.569606497338927
"Vitvi11g00215",FALSE,0.384975454395931,0.281174436957584,0.374061014553434
"Vitvi11g00217",TRUE,0.934426110237721,0.947824647169251,0.964984843190755
"Vitvi11g00218",FALSE,0.302620988408469,0.304032372509155,0.330986474994767
"Vitvi11g00219",FALSE,0.749713376361022,0.797325294106617,0.810667763640802
"Vitvi11g00220",FALSE,0.743739740193377,0.76643522577864,0.78821268847219
"Vitvi11g00221",FALSE,0.591913370517845,0.616443038119866,0.624231910194314
"Vitvi11g00222",FALSE,0.463781359920269,0.547895423601965,0.613519097277776
"Vitvi11g04051",FALSE,0.454985301116423,0.412662628944102,0.565000932734929
"Vitvi11g04052",FALSE,0.453799774112617,0.422659564563,0.46521249702905
"Vitvi11g04053",FALSE,0.405040717379349,0.415584380313207,0.439319529432606
"Vitvi11g04054",FALSE,0.710036314473428,0.658824426520706,0.744879482326289
"Vitvi11g00223",FALSE,0.767666101580421,0.804640098121421,0.833630791999672
"Vitvi11g00224",FALSE,0.672282788611699,0.835017073681424,0.862119743745228
"Vitvi11g04055",FALSE,0.459227837077366,0.546462384510385,0.61857306618827
"Vitvi11g04056",FALSE,0.703971824041522,0.706491456658958,0.715422741510878
"Vitvi11g00226",FALSE,0.55564039280646,0.574489560405617,0.582898909614631
"Vitvi11g01381",FALSE,0.661124016723114,0.78240475683989,0.791129382625306
"Vitvi11g04057",FALSE,0.278037089060634,0.267295469842565,0.310604049948733
"Vitvi11g04058",FALSE,0.722925477721003,0.644764502350351,0.724473315286094
"Vitvi11g01385",TRUE,0.713484937203485,0.765169978034933,0.769649717628636
"Vitvi11g00227",FALSE,0.644804203704537,0.708438860542155,0.717879586368489
"Vitvi11g00228",FALSE,0.578557404195024,0.608688356717451,0.618351312421151
"Vitvi11g00229",FALSE,0.660484485227968,0.719912611035802,0.747718399041449
"Vitvi11g00231",TRUE,0.747057110308032,0.742982666656232,0.764014965574133
"Vitvi11g01386",FALSE,0.492922589258313,0.600034527877257,0.63689680499266
"Vitvi11g00233",FALSE,0.506271678226698,0.620176588925144,0.706325445011505
"Vitvi11g00234",FALSE,0.888899478934299,0.906633048415089,0.933906046197997
"Vitvi11g00235",FALSE,0.661270351303901,0.654118404296537,0.665835213172628
"Vitvi11g00237",FALSE,0.755115695295391,0.822407466540183,0.817330888931021
"Vitvi11g00238",FALSE,0.617028581937084,0.800305334368426,0.861797983922544
"Vitvi11g00240",FALSE,0.710494145387213,0.819444871305349,0.836494300818443
"Vitvi11g00241",TRUE,0.55487773854039,0.685483486501978,0.827226731727182
"Vitvi11g00242",FALSE,0.76957627673364,0.807186267398609,0.802655296942741
"Vitvi11g00243",FALSE,0.69530148925496,0.777484623706386,0.796237033841046
"Vitvi11g00244",FALSE,0.389774450247381,0.427503314587391,0.461177914624813
"Vitvi11g00245",TRUE,0.764506510721667,0.783494664433882,0.793029073118644
"Vitvi11g00247",FALSE,0.63623704575924,0.678609606694932,0.688793577738776
"Vitvi11g00248",FALSE,0.373356108021544,0.395531646926767,0.407100463431314
"Vitvi11g00249",TRUE,0.77664685914634,0.845300984836766,0.86211450027893
"Vitvi11g00250",FALSE,0.417739585625079,0.457062688293979,0.502548868049165
"Vitvi11g00251",FALSE,0.666824511932787,0.740165466381189,0.751126987991016
"Vitvi11g04059",FALSE,0.56765881706021,0.569811330989748,0.578415661763689
"Vitvi11g00252",FALSE,0.259403740081259,0.346175704150195,0.500785216719378
"Vitvi11g00254",FALSE,0.611512793651475,0.619227559795465,0.649621754015412
"Vitvi11g00255",FALSE,0.709235452481514,0.704847283366577,0.716527818940465
"Vitvi11g00256",TRUE,0.650234009688629,0.753419440450185,0.773579071850922
"Vitvi11g00257",TRUE,0.943472942428316,0.927482824216584,0.962666448619007
"Vitvi11g00259",FALSE,0.565880985593074,0.592587633248731,0.659071986495395
"Vitvi11g01390",FALSE,0.501023656930805,0.50277573652734,0.514548472603462
"Vitvi11g00260",FALSE,0.692343597160443,0.679287436906181,0.700850156068315
"Vitvi11g00261",FALSE,0.588429381633168,0.592581345616803,0.643300021587097
"Vitvi11g00262",FALSE,0.485711858672707,0.51260027351143,0.520552955779637
"Vitvi11g00263",FALSE,0.534018322801503,0.633825312262449,0.692800357890921
"Vitvi11g00265",FALSE,0.541128819852758,0.478713137319289,0.535251856726881
"Vitvi11g00266",FALSE,0.654209254012452,0.653210525180065,0.674971382135119
"Vitvi11g00267",FALSE,0.440299310890323,0.633957558907588,0.768754718180625
"Vitvi11g00268",FALSE,0.607549860751003,0.631619321522704,0.663515688221232
"Vitvi11g00269",TRUE,0.6230361746339,0.733743926961397,0.770236411153093
"Vitvi11g01392",FALSE,0.611219899862041,0.758669255206369,0.772446375890828
"Vitvi11g00270",FALSE,0.675151680177297,0.682701923953019,0.705457148104897
"Vitvi11g01393",TRUE,0.633990740411167,0.73924328893778,0.758503649746619
"Vitvi11g00271",FALSE,0.801301447221905,0.80370934958517,0.817918223066638
"Vitvi11g00272",FALSE,0.634204736199057,0.633463401932174,0.656335197316854
"Vitvi11g00273",TRUE,0.680460395787529,0.849684952383476,0.855550631088917
"Vitvi11g00274",FALSE,0.573713726061212,0.543608158841211,0.598217829447306
"Vitvi11g00275",FALSE,0.718887470323853,0.681430634558551,0.723333727570783
"Vitvi11g04061",FALSE,0.71054970617908,0.773659278333176,0.793798602274534
"Vitvi11g00276",FALSE,0.340882744182387,0.323256538202484,0.385044830965162
"Vitvi11g00277",FALSE,0.715988226721164,0.71084629849166,0.740422204003695
"Vitvi11g00278",FALSE,0.620249105278279,0.688711343319755,0.69612022174163
"Vitvi11g00279",FALSE,0.771877871084725,0.779385225964044,0.787575230789331
"Vitvi11g00280",FALSE,0.575799375229342,0.581074704902263,0.591810100269488
"Vitvi11g00282",FALSE,0.588653912286499,0.611413556863756,0.635053892537024
"Vitvi11g00283",FALSE,0.413068865116645,0.442803651113512,0.470835482393706
"Vitvi11g00284",FALSE,0.456118592189588,0.486070176900826,0.557556702393208
"Vitvi11g04062",FALSE,0.474678025315224,0.466048554854775,0.510497484302569
"Vitvi11g00285",TRUE,0.731175072904835,0.767429073204123,0.822767294074661
"Vitvi11g00286",TRUE,0.958833736878438,0.967518667204501,0.977412971077877
"Vitvi11g01394",TRUE,0.86206834124831,0.898815799942527,0.92416604723475
"Vitvi11g00287",FALSE,0.703298227300707,0.785884323962498,0.855764823697111
"Vitvi11g00288",FALSE,0.592281429231991,0.583681514395999,0.610288845172912
"Vitvi11g00290",FALSE,0.67637058457817,0.694631572559318,0.697427664831045
"Vitvi11g00292",FALSE,0.727893723402759,0.891101308756073,0.92523502973947
"Vitvi11g00293",FALSE,0.700871392808034,0.793496480635499,0.838211564648544
"Vitvi11g00294",FALSE,0.717477859151742,0.731297026556518,0.765138786183402
"Vitvi11g04063",FALSE,0.471564916047516,0.559438571072278,0.671775803373134
"Vitvi11g00295",FALSE,0.501075872767164,0.46457554678243,0.473493855872255
"Vitvi11g00296",FALSE,0.631623990337361,0.712442936112566,0.765531444413174
"Vitvi11g04064",FALSE,0.195403762419698,0.202819790481598,0.252743799391918
"Vitvi11g01396",FALSE,0.615479061988608,0.604492623418337,0.624378611424059
"Vitvi11g01397",FALSE,0.582443407661368,0.654423547401566,0.701483600764868
"Vitvi11g01398",FALSE,0.697473932305852,0.689973848100704,0.700804550049006
"Vitvi11g01399",FALSE,0.432901531695746,0.354867788831092,0.413865558600218
"Vitvi11g00298",FALSE,0.611800855588337,0.620167911773927,0.635397307012569
"Vitvi11g00299",FALSE,0.660373987395798,0.696240360253136,0.72395538256041
"Vitvi11g00300",FALSE,0.915046825733517,0.913519341075652,0.937279715628247
"Vitvi11g00301",FALSE,0.589831751184168,0.581614804348965,0.601734835399873
"Vitvi11g00302",FALSE,0.516041225151245,0.494895829774771,0.52026964769926
"Vitvi11g00303",FALSE,0.558592804128882,0.587000783071664,0.599399384777784
"Vitvi11g00304",TRUE,0.775069525591473,0.774422105207525,0.792228035985688
"Vitvi11g00305",FALSE,0.764903806505763,0.754718757753372,0.784516378255831
"Vitvi11g00308",FALSE,0.72186616430465,0.744327885350911,0.765371647563498
"Vitvi11g00309",TRUE,0.585728313578536,0.606327809957555,0.626281414060797
"Vitvi11g00310",FALSE,0.57250329792181,0.66072648849995,0.686311255477905
"Vitvi11g04065",FALSE,0.447517288481037,0.521677956454116,0.604476667680167
"Vitvi11g01400",FALSE,0.604824093170358,0.745327555152354,0.797525939163481
"Vitvi11g04066",FALSE,0.331583987962934,0.335195266458371,0.353350133992825
"Vitvi11g00312",FALSE,0.522626211453969,0.528741539329508,0.532343402042589
"Vitvi11g00314",FALSE,0.775759122733016,0.776172373890892,0.785191301560692
"Vitvi11g00315",FALSE,0.502415629639896,0.55436767417178,0.636708307069634
"Vitvi11g00316",FALSE,0.676791147888518,0.652284762895359,0.691982519425988
"Vitvi11g00317",FALSE,0.596521060953374,0.697398178528938,0.704430036113742
"Vitvi11g00318",FALSE,0.672948503851939,0.740317462556677,0.764488044936984
"Vitvi11g00319",FALSE,0.634917521860913,0.781657585821829,0.810380200769858
"Vitvi11g00320",FALSE,0.661878801234867,0.643869294502402,0.67474732558192
"Vitvi11g04067",FALSE,0.458184272312546,0.411598714602474,0.509668500760865
"Vitvi11g00321",FALSE,0.724294345016346,0.75490519122459,0.758995965618587
"Vitvi11g00322",FALSE,0.638824037227354,0.625925096757397,0.651790486631895
"Vitvi11g00323",FALSE,0.631461794468629,0.654858143043018,0.67123252615229
"Vitvi11g04068",TRUE,0.852665010477362,0.840763046544402,0.857171199211094
"Vitvi11g00326",FALSE,0.582344811637939,0.625857330162554,0.680376381860957
"Vitvi11g00327",FALSE,0.604837130030521,0.601443329918746,0.59664134172904
"Vitvi11g00328",FALSE,0.674685893300919,0.737898956456424,0.749336529691698
"Vitvi11g00329",FALSE,0.685770855381911,0.652699892436237,0.703477147553353
"Vitvi11g00330",FALSE,0.384256423489284,0.324294864655682,0.334035882897945
"Vitvi11g00331",FALSE,0.721317325387028,0.841681232021966,0.846151022270091
"Vitvi11g00332",FALSE,0.787941797737334,0.78412725976314,0.79418683722476
"Vitvi11g00333",FALSE,0.727480317031053,0.784788224302606,0.786100525142154
"Vitvi11g00334",FALSE,0.603635146068793,0.624402137963526,0.60326715913439
"Vitvi11g00335",FALSE,0.648362271832857,0.636659209485572,0.658882993325997
"Vitvi11g00336",FALSE,0.328918624768036,0.324958356164078,0.335067669189544
"Vitvi11g00337",FALSE,0.564129724166424,0.505863075784029,0.582275099019023
"Vitvi11g01403",FALSE,0.673128273353936,0.687667077557859,0.724685725196945
"Vitvi11g00338",FALSE,0.362628848325609,0.530957284571159,0.742556266069321
"Vitvi11g04070",FALSE,0.326417899263941,0.419602871514746,0.546207022090294
"Vitvi11g00339",TRUE,0.80616872363779,0.81939610192211,0.829499021227755
"Vitvi11g00341",FALSE,0.644727413202216,0.733251894475273,0.803807590761355
"Vitvi11g00342",TRUE,0.576866304452511,0.639267571329179,0.660561280580954
"Vitvi11g00343",FALSE,0.497548377532948,0.657368050703484,0.773194637083867
"Vitvi11g01404",FALSE,0.547094835638773,0.552909698830555,0.586456154827308
"Vitvi11g00344",FALSE,0.559299306337738,0.567720348738634,0.580798166115714
"Vitvi11g01405",FALSE,0.646117280030821,0.644666722863642,0.659663812452334
"Vitvi11g00346",TRUE,0.782499133653731,0.828441407704641,0.836039217124249
"Vitvi11g01406",FALSE,0.246234100671381,0.261871866791504,0.293894075914232
"Vitvi11g00347",FALSE,0.737767977518399,0.765640686895654,0.791032773740953
"Vitvi11g04071",FALSE,0.562548398268745,0.629070612223344,0.646824394309306
"Vitvi11g00348",FALSE,0.757932343123038,0.706407682468991,0.790749759156182
"Vitvi11g04072",FALSE,0.409416460314522,0.411944387583308,0.428382389076205
"Vitvi11g04073",FALSE,0.657513187971493,0.63057801977593,0.64794585901052
"Vitvi11g00349",FALSE,0.739758563084509,0.736849188903823,0.748966050438008
"Vitvi11g01409",FALSE,0.649543595336064,0.751847202839221,0.772574839710614
"Vitvi11g00350",FALSE,0.64646099840831,0.652074136287783,0.658989107407632
"Vitvi11g00351",FALSE,0.6484277523496,0.64589483376346,0.651914793275088
"Vitvi11g00352",FALSE,0.585504244173807,0.608444933410669,0.623525295332931
"Vitvi11g00353",FALSE,0.586649307086845,0.579531667394732,0.567912451998287
"Vitvi11g01410",FALSE,0.524292395298451,0.60394520442333,0.606214257156085
"Vitvi11g00354",FALSE,0.562631037996804,0.66820122631178,0.714598996355114
"Vitvi11g01411",TRUE,0.688543782752181,0.671125038254596,0.705598284622667
"Vitvi11g00356",TRUE,0.831637103454362,0.864727942551998,0.889247513757268
"Vitvi11g00359",FALSE,0.625707130413752,0.645934374458919,0.648738660390951
"Vitvi11g04074",FALSE,0.342526177623649,0.478580403198797,0.597212181307079
"Vitvi11g00360",FALSE,0.686881037013554,0.785834751447824,0.812044053562679
"Vitvi11g04075",FALSE,0.287858371720032,0.238568830283621,0.237634548683657
"Vitvi11g00362",FALSE,0.68271450073013,0.851104068460297,0.897647686243137
"Vitvi11g00363",FALSE,0.76508431147159,0.7867497468421,0.780483396265353
"Vitvi11g04077",FALSE,0.468236665258214,0.452691378665701,0.468126248169264
"Vitvi11g00364",FALSE,0.606216827103546,0.615232077326656,0.612778664292625
"Vitvi11g00365",TRUE,0.733974554159761,0.820291215556368,0.846598944661828
"Vitvi11g00366",FALSE,0.536801296164023,0.649156952238385,0.675899299222502
"Vitvi11g04078",FALSE,0.534910808802706,0.527824721447722,0.55900311542152
"Vitvi11g00367",FALSE,0.61847616247991,0.761000662777273,0.790531059150846
"Vitvi11g00368",FALSE,0.624887891162259,0.634951371602025,0.657652281314611
"Vitvi11g00370",FALSE,0.615379304250486,0.558917833709544,0.605901444592661
"Vitvi11g01413",FALSE,0.501214431984091,0.498044523030066,0.526323640848337
"Vitvi11g00371",FALSE,0.824394412324379,0.859467288355231,0.883695190423538
"Vitvi11g00373",FALSE,0.524755619054479,0.516516232523624,0.537236488881668
"Vitvi11g00375",FALSE,0.620129467276819,0.645297352813136,0.658434970776005
"Vitvi11g01414",FALSE,0.581174006026272,0.562982413747313,0.579995926201848
"Vitvi11g04081",FALSE,0.83252412822033,0.759508159722634,0.845083876645594
"Vitvi11g01415",TRUE,0.845543325211623,0.770139722102584,0.842958394852714
"Vitvi11g00376",FALSE,0.742288181386484,0.728588539733792,0.744355694831396
"Vitvi11g00378",FALSE,0.664145335194728,0.730933185716172,0.767546873238438
"Vitvi11g00380",TRUE,0.688616232844857,0.634431395366018,0.682194056454589
"Vitvi11g00381",FALSE,0.739783426081248,0.674599548978343,0.730516872289873
"Vitvi11g04082",FALSE,0.518592420405543,0.506275345214671,0.536399000999528
"Vitvi11g00383",FALSE,0.492765587100499,0.412065227692242,0.445691919951706
"Vitvi11g00385",FALSE,0.475146976776157,0.351890902029547,0.407418484888635
"Vitvi11g00386",FALSE,0.509620902327567,0.539651526359498,0.546227738335023
"Vitvi11g04084",FALSE,0.71288695996973,0.789686408542177,0.80040854228107
"Vitvi11g04085",FALSE,0.725531085325414,0.835086270951649,0.861270242173636
"Vitvi11g00387",FALSE,0.555850484387455,0.609583842234262,0.616349970703442
"Vitvi11g04086",FALSE,0.264020203314051,0.267730343727493,0.326418300915846
"Vitvi11g00389",FALSE,0.47760147973544,0.46606254452784,0.478021997612272
"Vitvi11g00390",FALSE,0.788192560441622,0.784193595891536,0.795907939383984
"Vitvi11g00393",FALSE,0.784108753325173,0.834447633249944,0.849254277811884
"Vitvi11g00394",TRUE,0.775526358358999,0.837369612522712,0.843392022509183
"Vitvi11g00395",FALSE,0.735193136049824,0.809018439627707,0.826485821501264
"Vitvi11g00396",FALSE,0.607291097805428,0.641457000195666,0.659791891559013
"Vitvi11g00397",FALSE,0.675375434414356,0.638351934214873,0.682708124784502
"Vitvi11g00398",TRUE,0.701200346084197,0.777771751127602,0.804967193692277
"Vitvi11g00399",FALSE,0.354967171580524,0.340157888994602,0.350288405499681
"Vitvi11g00400",FALSE,0.506815794864578,0.493012296806171,0.501006951497825
"Vitvi11g00401",FALSE,0.74349090928056,0.822267780668617,0.850064249585367
"Vitvi11g00402",FALSE,0.72425189709106,0.679432052320584,0.741066306594689
"Vitvi11g00403",FALSE,0.75750286335776,0.762163129722353,0.779393577067347
"Vitvi11g00405",FALSE,0.255899305325144,0.370735959636702,0.579035603711894
"Vitvi11g00406",FALSE,0.548019890177173,0.531888368282225,0.572380159806296
"Vitvi11g04089",FALSE,0.590983796898388,0.612193149859125,0.62324125126266
"Vitvi11g00408",FALSE,0.53734912505496,0.627002603549227,0.674488546197893
"Vitvi11g00409",FALSE,0.808920343293098,0.817133213418888,0.822398814883248
"Vitvi11g00411",FALSE,0.470852978206053,0.391905481781705,0.481198599770733
"Vitvi11g00412",FALSE,0.67413230499074,0.743174499770915,0.759253713417499
"Vitvi11g00413",TRUE,0.679808984499027,0.698755850647334,0.710336246005449
"Vitvi11g00414",FALSE,0.780121102661951,0.801652905649828,0.812563071237344
"Vitvi11g00415",FALSE,0.695460004046021,0.833293055141075,0.899808930657507
"Vitvi11g00416",FALSE,0.535720413558464,0.541160692173067,0.565937344171778
"Vitvi11g00417",TRUE,0.804762576392238,0.811701008285938,0.889042074883414
"Vitvi11g00418",FALSE,0.718642379446329,0.714864424736588,0.744661136767325
"Vitvi11g00420",TRUE,0.673110150307157,0.791243062386974,0.807217677787117
"Vitvi11g01422",FALSE,0.50065538745412,0.48694694663779,0.559490615624058
"Vitvi11g01423",FALSE,0.704129321005246,0.749155631764331,0.786669430074104
"Vitvi11g04093",FALSE,0.721618382537265,0.8957885605923,0.905335400097544
"Vitvi11g04094",FALSE,0.4526513927155,0.386436899379407,0.401144388183038
"Vitvi11g00424",FALSE,0.649483342741044,0.71394433263723,0.741747438906775
"Vitvi11g00425",FALSE,0.733151888641223,0.747158827696725,0.801511528340452
"Vitvi11g00426",FALSE,0.59752719877762,0.728424745584694,0.791638338656526
"Vitvi11g00427",TRUE,0.718558060944732,0.730897933502345,0.758414106759575
"Vitvi11g00428",FALSE,0.588021416152762,0.576684158212365,0.591512824552329
"Vitvi11g00429",FALSE,0.484704448448425,0.49658625500016,0.509664149570335
"Vitvi11g00430",FALSE,0.524772719661744,0.643597512192651,0.787322364590233
"Vitvi11g04096",FALSE,0.586801438669245,0.585613793666508,0.741073159020326
"Vitvi11g00431",FALSE,0.29355243905002,0.300823029480878,0.298573735989954
"Vitvi11g00433",FALSE,0.528153916893816,0.545629020315592,0.546956962690569
"Vitvi11g04097",FALSE,0.41454697555753,0.415143513093604,0.433457829827332
"Vitvi11g04098",FALSE,0.327870485856932,0.353220383309844,0.487355360937888
"Vitvi11g00435",FALSE,0.420691683587995,0.499306202032427,0.535349353271084
"Vitvi11g01427",FALSE,0.269198547472872,0.279654704981579,0.273085740020659
"Vitvi11g04099",TRUE,0.802197487541665,0.803342329167712,0.848161101155327
"Vitvi11g00436",FALSE,0.500929989722493,0.51869234102223,0.536788140007014
"Vitvi11g00437",FALSE,0.515860836304564,0.526886120451335,0.537468295389561
"Vitvi11g00438",TRUE,0.752201911014867,0.7436690400426,0.767295631839238
"Vitvi11g00439",FALSE,0.687173201772945,0.711145244857926,0.732577827733725
"Vitvi11g00440",FALSE,0.694973864042049,0.676970880856851,0.698489740832998
"Vitvi11g01429",FALSE,0.665206806638178,0.824790320291789,0.845793798158362
"Vitvi11g00442",FALSE,0.415537532662625,0.45924858249482,0.500601426132347
"Vitvi11g04100",FALSE,0.186141078269639,0.185664404214586,0.198916245253478
"Vitvi11g00443",FALSE,0.613469596648939,0.604107316370847,0.621602299543672
"Vitvi11g00444",FALSE,0.628495132047265,0.624649426198416,0.657860015317052
"Vitvi11g04101",FALSE,0.425265271523746,0.404084442372354,0.438063970802331
"Vitvi11g00445",FALSE,0.411808715346429,0.370789546022105,0.396040241198655
"Vitvi11g00446",FALSE,0.790839207737909,0.772450488027473,0.814995423854585
"Vitvi11g00447",FALSE,0.650257407776162,0.636606102456259,0.667361781513131
"Vitvi11g00448",FALSE,0.722011245465885,0.71269291376974,0.742806123445399
"Vitvi11g00449",FALSE,0.514652642728238,0.552430479657472,0.566366588095092
"Vitvi11g00450",FALSE,0.402840547069353,0.468881578662816,0.558673228363192
"Vitvi11g00451",FALSE,0.680134547605799,0.745743023518916,0.756326411117162
"Vitvi11g04102",FALSE,0.503838417411072,0.625846185208303,0.672072620716067
"Vitvi11g01432",FALSE,0.503949808977682,0.669068529397918,0.740764397227544
"Vitvi11g01433",FALSE,0.636989582409366,0.659966079507374,0.645220685983776
"Vitvi11g00452",FALSE,0.61358053058476,0.762100995864752,0.775778363754765
"Vitvi11g00453",FALSE,0.522934904483038,0.535862322932808,0.595144304509403
"Vitvi11g00454",FALSE,0.788231445182918,0.774590888532116,0.802098318594675
"Vitvi11g00456",FALSE,0.451607749939725,0.456068553844271,0.476530406592607
"Vitvi11g01435",FALSE,0.751880196443207,0.780954081743077,0.82181054224902
"Vitvi11g00458",FALSE,0.644695262603187,0.683659598610422,0.702905644531457
"Vitvi11g00459",FALSE,0.516144233652257,0.548337298953578,0.608893404922217
"Vitvi11g00460",TRUE,0.977577255140656,0.923645845342125,0.983188064057671
"Vitvi11g00461",FALSE,0.465426577957835,0.469072960056626,0.485932124831175
"Vitvi11g00463",FALSE,0.824199337962437,0.834195237080729,0.84761341260189
"Vitvi11g00464",FALSE,0.760998433301277,0.794862272530599,0.838944484472028
"Vitvi11g04105",FALSE,0.673032782180619,0.622172010126999,0.65666774039767
"Vitvi11g04106",FALSE,0.593791593031751,0.591731819507951,0.612473171724436
"Vitvi11g04107",FALSE,0.341135802611839,0.334270470738283,0.351746992024138
"Vitvi11g01442",FALSE,0.571806826850792,0.660309934452848,0.715697634103
"Vitvi11g00466",FALSE,0.842795525830304,0.864454948993773,0.853531735892828
"Vitvi11g00467",TRUE,0.746371786564202,0.772504444242551,0.784619272362332
"Vitvi11g00468",FALSE,0.650849384053425,0.653364944681568,0.666532551246146
"Vitvi11g00469",TRUE,0.612310821275435,0.705107932842785,0.763854625620729
"Vitvi11g00471",FALSE,0.170028236137558,0.13207560996566,0.133772385360116
"Vitvi11g00472",FALSE,0.72965956393144,0.735026696353613,0.738472887149511
"Vitvi11g00473",FALSE,0.443296832028849,0.616411304407541,0.708206626070552
"Vitvi11g00474",FALSE,0.688758118023818,0.784566815879813,0.781701457721668
"Vitvi11g00475",FALSE,0.808488547549692,0.839682655011152,0.852747050891319
"Vitvi11g00476",FALSE,0.855884334729192,0.848326952580549,0.867805686728409
"Vitvi11g00477",FALSE,0.55241337302903,0.626275993662158,0.696878790420202
"Vitvi11g00478",FALSE,0.770662566198652,0.519990099415749,0.790500153692287
"Vitvi11g00479",FALSE,0.582540674228045,0.665736797432621,0.780680833627281
"Vitvi11g00480",FALSE,0.735150279988298,0.823836618207551,0.858451604677319
"Vitvi11g00481",FALSE,0.731750627722352,0.754010770787267,0.770910952270516
"Vitvi11g00482",FALSE,0.384869257878529,0.379190517723977,0.396662727583258
"Vitvi11g01444",FALSE,0.869321454090023,0.883417802746154,0.888239993045579
"Vitvi11g00483",FALSE,0.600254444369897,0.700766293041222,0.727931631995259
"Vitvi11g00484",FALSE,0.773872957120923,0.811101794618875,0.81737289527963
"Vitvi11g01445",FALSE,0.585857547705813,0.562276625698841,0.596355801624031
"Vitvi11g00485",FALSE,0.691932639114915,0.628438823289093,0.691734796724168
"Vitvi11g00486",FALSE,0.507791315990749,0.519359731391778,0.569157502355895
"Vitvi11g01446",TRUE,0.907957013739712,0.898474678557903,0.913591492021865
"Vitvi11g00487",FALSE,0.525576097745413,0.569729033316379,0.582741594872015
"Vitvi11g00488",FALSE,0.680319937639335,0.76379354642046,0.770703485647796
"Vitvi11g00489",FALSE,0.791403798654898,0.804573096307953,0.819146554684296
"Vitvi11g00492",FALSE,0.747271723703316,0.748032792115033,0.772411586793702
"Vitvi11g00493",FALSE,0.675369909046192,0.73846082521072,0.747562677389079
"Vitvi11g00494",FALSE,0.514375360335101,0.512263168966472,0.523248094634778
"Vitvi11g00495",FALSE,0.81780147122053,0.766656641499827,0.815629272944585
"Vitvi11g00496",FALSE,0.648486386813176,0.665451353151282,0.728858542648126
"Vitvi11g04112",FALSE,0.624596459295485,0.615736442471014,0.636904751962596
"Vitvi11g00497",FALSE,0.704180601506361,0.718515157826415,0.783727270365093
"Vitvi11g00498",FALSE,0.583248201344933,0.577998627580687,0.603830776859993
"Vitvi11g00499",FALSE,0.675106106870726,0.701951041500195,0.704675669702055
"Vitvi11g00503",FALSE,0.548787928521438,0.59649817622315,0.615155817869294
"Vitvi11g00505",FALSE,0.782522105241789,0.805327313729178,0.815037029686639
"Vitvi11g00506",FALSE,0.717041001547519,0.656350250376904,0.704895195553135
"Vitvi11g01448",FALSE,0.824038884781744,0.913392784348469,0.914329986146375
"Vitvi11g00508",FALSE,0.512140348979342,0.519315886581201,0.521080061792409
"Vitvi11g00512",FALSE,0.681325527828651,0.676689908548519,0.699431934393945
"Vitvi11g00513",FALSE,0.879388101057668,0.883488993836629,0.883425494699481
"Vitvi11g00514",FALSE,0.635753120087509,0.597457579854487,0.646367628383498
"Vitvi11g00515",FALSE,0.338999288238062,0.487784411539873,0.685740629250632
"Vitvi11g00517",FALSE,0.56157210242396,0.553691861679973,0.605602015564601
"Vitvi11g00518",TRUE,0.704201479490408,0.77961060050397,0.785358308117616
"Vitvi11g04115",FALSE,0.253010440310537,0.229086561919778,0.22846754964745
"Vitvi11g04116",FALSE,0.549587334442804,0.571612666668516,0.633224588639302
"Vitvi11g00521",FALSE,0.308475061716453,0.338720117802546,0.390400140738516
"Vitvi11g01454",FALSE,0.578280781683424,0.540833787140998,0.559407865684219
"Vitvi11g00523",FALSE,0.768715084844443,0.760124633551123,0.774266983968847
"Vitvi11g00524",FALSE,0.725140395522822,0.721855853546729,0.73704849237825
"Vitvi11g00525",FALSE,0.688226408035953,0.644350143137433,0.689371265167907
"Vitvi11g00526",FALSE,0.576082353527525,0.745185489436863,0.816711714345563
"Vitvi11g00528",FALSE,0.589054473900353,0.586593241037143,0.617993691524201
"Vitvi11g01457",TRUE,0.721887386601168,0.689976007592605,0.754346834415328
"Vitvi11g04122",FALSE,0.573265492182805,0.595207195176033,0.617378382546915
