"matrix","grouping","level","n","method","r","slope"
"vst_blind_CB_mod","myTime","0",12,"spearman",-0.0510065059133145,0.0135894302348201
"vst_blind_CB_mod","myTime","6",12,"spearman",-0.145708082243234,-0.00783526772306799
"vst_blind_CB_mod","myTime","24",12,"spearman",-0.0807682166604321,-0.00420949931314884
"vst_blind_CB_mod","myTime","GLOBAL",36,"pearson",0.00620007787647768,0.00154784304256334
"vst_blind_CB_mod","myTime","0",12,"pearson",0.0436320618100543,0.0135894302348201
"vst_blind_CB_mod","myTime","6",12,"pearson",-0.0393438355393411,-0.00783526772306799
"vst_blind_CB_mod","myTime","24",12,"pearson",-0.016864003300746,-0.00420949931314884
"vst_blind_CB_mod","myResistance","GLOBAL",36,"spearman",-0.0648000421647019,0.00154784304256334
"vst_blind_CB_mod","myResistance","Rpv1",9,"spearman",-0.000213928347476856,0.00957588182372099
"vst_blind_CB_mod","myResistance","Rpv1.12",9,"spearman",-0.0178866912011763,0.0101216272437333
"vst_blind_CB_mod","myResistance","Rpv1.12.3",9,"spearman",-0.133978563555262,-0.00530223503843934
"vst_blind_CB_mod","myResistance","Susceptible",9,"spearman",-0.101979198809003,-0.000420743344481564
"vst_blind_CB_mod","myResistance","GLOBAL",36,"pearson",0.00620007787647768,0.00154784304256334
"vst_blind_CB_mod","myResistance","Rpv1",9,"pearson",0.0439563087708387,0.00957588182372099
"vst_blind_CB_mod","myResistance","Rpv1.12",9,"pearson",0.0536361356005138,0.0101216272437333
"vst_blind_CB_mod","myResistance","Rpv1.12.3",9,"pearson",-0.0655313577437983,-0.00530223503843934
"vst_blind_CB_mod","myResistance","Susceptible",9,"pearson",-0.00272552919133762,-0.000420743344481564
"vst_design_CB","condition","GLOBAL",36,"spearman",0.0918720765146665,0.0122036162544416
"vst_design_CB","condition","Rpv12.0",3,"spearman",0.0172025971872489,0.000400202565709959
"vst_design_CB","condition","Rpv12.1.0",3,"spearman",-0.0888918524386005,-0.00269131909888078
"vst_design_CB","condition","Rpv12.1.24",3,"spearman",0.0690808507683559,0.00962843884706935
"vst_design_CB","condition","Rpv12.1.3.0",3,"spearman",-0.0130024039263699,-0.00360237228582067
"vst_design_CB","condition","Rpv12.1.3.24",3,"spearman",-0.0393686195791084,0.00100112820380237
"vst_design_CB","condition","Rpv12.1.3.6",3,"spearman",0.0654191948125957,-0.00244621223604862
"vst_design_CB","condition","Rpv12.1.6",3,"spearman",0.0108859300926154,0.000929817168817212
"vst_design_CB","condition","Rpv12.24",3,"spearman",-0.213546090893788,-0.00283926048462734
"vst_design_CB","condition","Rpv12.6",3,"spearman",0.0976792627593535,0.00846299321526695
"vst_design_CB","condition","Susceptible.0",3,"spearman",-0.0279279336388965,0.00289642468822304
"vst_design_CB","condition","Susceptible.24",3,"spearman",0.0619407684206835,0.0128787834264653
"vst_design_CB","condition","Susceptible.6",3,"spearman",-0.367389368133394,-0.00414462935650225
"vst_design_CB","condition","GLOBAL",36,"pearson",0.0565729812866129,0.0122036162544416
"vst_design_CB","condition","Rpv12.0",3,"pearson",0.0114818142312205,0.000400202565709959
"vst_design_CB","condition","Rpv12.1.0",3,"pearson",-0.0693532588353721,-0.00269131909888078
"vst_design_CB","condition","Rpv12.1.24",3,"pearson",0.0453351387650759,0.00962843884706935
"vst_design_CB","condition","Rpv12.1.3.0",3,"pearson",-0.0887428636992223,-0.00360237228582067
"vst_design_CB","condition","Rpv12.1.3.24",3,"pearson",0.0115096159590977,0.00100112820380237
"vst_design_CB","condition","Rpv12.1.3.6",3,"pearson",-0.0190919937207101,-0.00244621223604862
"vst_design_CB","condition","Rpv12.1.6",3,"pearson",0.009053678828982,0.000929817168817212
"vst_design_CB","condition","Rpv12.24",3,"pearson",-0.193569206292496,-0.00283926048462734
"vst_design_CB","condition","Rpv12.6",3,"pearson",0.0503248335567967,0.00846299321526695
"vst_design_CB","condition","Susceptible.0",3,"pearson",0.0181319439545752,0.00289642468822304
"vst_design_CB","condition","Susceptible.24",3,"pearson",0.0464446750427113,0.0128787834264653
"vst_design_CB","condition","Susceptible.6",3,"pearson",-0.315771436447917,-0.00414462935650225
"vst_design_CB","myTime","GLOBAL",36,"spearman",0.0918720765146665,0.0122036162544416
"vst_design_CB","myTime","0",12,"spearman",0.0783983849829786,0.0191571673767284
"vst_design_CB","myTime","6",12,"spearman",0.0225230406903605,0.00291588815172086
"vst_design_CB","myTime","24",12,"spearman",0.0788724972492462,0.00878004804966087
"vst_design_CB","myTime","GLOBAL",36,"pearson",0.0565729812866129,0.0122036162544416
"vst_design_CB","myTime","0",12,"pearson",0.0788575871451057,0.0191571673767284
"vst_design_CB","myTime","6",12,"pearson",0.0159753115315032,0.00291588815172086
"vst_design_CB","myTime","24",12,"pearson",0.0380282778536342,0.00878004804966087
"vst_design_CB","myResistance","GLOBAL",36,"spearman",0.0918720765146665,0.0122036162544416
"vst_design_CB","myResistance","Rpv1",9,"spearman",0.136654767126676,0.0150663318992887
"vst_design_CB","myResistance","Rpv1.12",9,"spearman",0.0943437303276076,0.0133137045218153
"vst_design_CB","myResistance","Rpv1.12.3",9,"spearman",0.00323085063933838,-0.000671121095902866
"vst_design_CB","myResistance","Susceptible",9,"spearman",0.0426990910251284,0.00787709279215708
"vst_design_CB","myResistance","GLOBAL",36,"pearson",0.0565729812866129,0.0122036162544416
"vst_design_CB","myResistance","Rpv1",9,"pearson",0.0935822366054505,0.0150663318992887
"vst_design_CB","myResistance","Rpv1.12",9,"pearson",0.0822213575712288,0.0133137045218153
"vst_design_CB","myResistance","Rpv1.12.3",9,"pearson",-0.00835954637738565,-0.000671121095902866
"vst_design_CB","myResistance","Susceptible",9,"pearson",0.051248177392892,0.00787709279215708
"vst_design_CB_mod","condition","GLOBAL",36,"spearman",0.0863102317676467,0.0119895186030239
"vst_design_CB_mod","condition","Rpv12.0",3,"spearman",0.02440354697307,0.000623284592909857
"vst_design_CB_mod","condition","Rpv12.1.0",3,"spearman",-0.0761538527260774,-0.0024833713737927
"vst_design_CB_mod","condition","Rpv12.1.24",3,"spearman",0.0693406873028819,0.00827354654349366
"vst_design_CB_mod","condition","Rpv12.1.3.0",3,"spearman",-0.0112631143826181,-0.00353272459614606
"vst_design_CB_mod","condition","Rpv12.1.3.24",3,"spearman",-0.0550431918882352,0.000199294014744576
"vst_design_CB_mod","condition","Rpv12.1.3.6",3,"spearman",0.0801681318343922,-0.00185507746831033
"vst_design_CB_mod","condition","Rpv12.1.6",3,"spearman",0.0114995175266331,0.00196997994006028
"vst_design_CB_mod","condition","Rpv12.24",3,"spearman",-0.224116542555778,-0.00265667121304998
"vst_design_CB_mod","condition","Rpv12.6",3,"spearman",0.0766727748472943,0.00608231631133562
"vst_design_CB_mod","condition","Susceptible.0",3,"spearman",-0.0516334015243275,0.000669539942283832
"vst_design_CB_mod","condition","Susceptible.24",3,"spearman",0.0766437242790188,0.0116438908976408
"vst_design_CB_mod","condition","Susceptible.6",3,"spearman",-0.376784075411351,-0.00385989310516936
"vst_design_CB_mod","condition","GLOBAL",36,"pearson",0.0515769496396224,0.0119895186030239
"vst_design_CB_mod","condition","Rpv12.0",3,"pearson",0.0174892570903685,0.000623284592909857
"vst_design_CB_mod","condition","Rpv12.1.0",3,"pearson",-0.0578310298440995,-0.0024833713737927
"vst_design_CB_mod","condition","Rpv12.1.24",3,"pearson",0.047045583735648,0.00827354654349366
"vst_design_CB_mod","condition","Rpv12.1.3.0",3,"pearson",-0.082161826506875,-0.00353272459614606
"vst_design_CB_mod","condition","Rpv12.1.3.24",3,"pearson",0.0027980008216934,0.000199294014744576
"vst_design_CB_mod","condition","Rpv12.1.3.6",3,"pearson",-0.0140292853567473,-0.00185507746831033
"vst_design_CB_mod","condition","Rpv12.1.6",3,"pearson",0.0186996518471667,0.00196997994006028
"vst_design_CB_mod","condition","Rpv12.24",3,"pearson",-0.201630217831248,-0.00265667121304998
"vst_design_CB_mod","condition","Rpv12.6",3,"pearson",0.0556238543122738,0.00608231631133562
"vst_design_CB_mod","condition","Susceptible.0",3,"pearson",0.00504780064839201,0.000669539942283832
"vst_design_CB_mod","condition","Susceptible.24",3,"pearson",0.0467680168395987,0.0116438908976408
"vst_design_CB_mod","condition","Susceptible.6",3,"pearson",-0.32740259585832,-0.00385989310516936
"vst_design_CB_mod","myTime","GLOBAL",36,"spearman",0.0863102317676467,0.0119895186030239
"vst_design_CB_mod","myTime","0",12,"spearman",0.0859267838885745,0.0241276040399951
"vst_design_CB_mod","myTime","6",12,"spearman",-0.000910843826472944,0.000562073070650605
"vst_design_CB_mod","myTime","24",12,"spearman",0.0617053075450158,0.00627122961272122
"vst_design_CB_mod","myTime","GLOBAL",36,"pearson",0.0515769496396224,0.0119895186030239
"vst_design_CB_mod","myTime","0",12,"pearson",0.0832965988982536,0.0241276040399951
"vst_design_CB_mod","myTime","6",12,"pearson",0.00308475145045126,0.000562073070650605
"vst_design_CB_mod","myTime","24",12,"pearson",0.0269618505163837,0.00627122961272122
"vst_design_CB_mod","myResistance","GLOBAL",36,"spearman",0.0863102317676467,0.0119895186030239
"vst_design_CB_mod","myResistance","Rpv1",9,"spearman",0.130810513882762,0.0180952466323238
"vst_design_CB_mod","myResistance","Rpv1.12",9,"spearman",0.117313770886946,0.0167400952906833
"vst_design_CB_mod","myResistance","Rpv1.12.3",9,"spearman",0.0109563846364467,-0.000434371988145803
"vst_design_CB_mod","myResistance","Susceptible",9,"spearman",0.0407929261765441,0.00644453461130189
"vst_design_CB_mod","myResistance","GLOBAL",36,"pearson",0.0515769496396224,0.0119895186030239
"vst_design_CB_mod","myResistance","Rpv1",9,"pearson",0.0889940103085673,0.0180952466323238
"vst_design_CB_mod","myResistance","Rpv1.12",9,"pearson",0.0945064385012025,0.0167400952906833
"vst_design_CB_mod","myResistance","Rpv1.12.3",9,"pearson",-0.00582459089641002,-0.000434371988145803
"vst_design_CB_mod","myResistance","Susceptible",9,"pearson",0.0445180173996413,0.00644453461130189
"rlog_design_noBE_CB","condition","GLOBAL",36,"spearman",0.116067335954257,0.00545939249220484
"rlog_design_noBE_CB","condition","Rpv12.0",3,"spearman",0.0809851273946239,0.000534468208353814
"rlog_design_noBE_CB","condition","Rpv12.1.0",3,"spearman",-0.0149695508880778,-0.00113108474912031
"rlog_design_noBE_CB","condition","Rpv12.1.24",3,"spearman",0.106818575202476,0.00478108346036756
"rlog_design_noBE_CB","condition","Rpv12.1.3.0",3,"spearman",0.0474342816896074,-0.00138401187835108
"rlog_design_noBE_CB","condition","Rpv12.1.3.24",3,"spearman",0.0422322351292812,0.000259408044851067
"rlog_design_noBE_CB","condition","Rpv12.1.3.6",3,"spearman",0.120910042842495,-0.00232330979501841
"rlog_design_noBE_CB","condition","Rpv12.1.6",3,"spearman",0.0811890694404909,0.000668811214621976
"rlog_design_noBE_CB","condition","Rpv12.24",3,"spearman",-0.110527136464485,-0.000882784676863547
"rlog_design_noBE_CB","condition","Rpv12.6",3,"spearman",0.13925336998989,0.00370092073264377
"rlog_design_noBE_CB","condition","Susceptible.0",3,"spearman",0.0455078830021352,0.00211600365374711
"rlog_design_noBE_CB","condition","Susceptible.24",3,"spearman",0.107749823461876,0.00501405653515792
"rlog_design_noBE_CB","condition","Susceptible.6",3,"spearman",-0.258259370773692,-0.00145848888119028
"rlog_design_noBE_CB","condition","GLOBAL",36,"pearson",0.0328927545395014,0.00545939249220484
"rlog_design_noBE_CB","condition","Rpv12.0",3,"pearson",0.0235800727294413,0.000534468208353814
"rlog_design_noBE_CB","condition","Rpv12.1.0",3,"pearson",-0.0321269951488065,-0.00113108474912031
"rlog_design_noBE_CB","condition","Rpv12.1.24",3,"pearson",0.0300314816568472,0.00478108346036756
"rlog_design_noBE_CB","condition","Rpv12.1.3.0",3,"pearson",-0.0393807695484392,-0.00138401187835108
"rlog_design_noBE_CB","condition","Rpv12.1.3.24",3,"pearson",0.00372504036470373,0.000259408044851067
"rlog_design_noBE_CB","condition","Rpv12.1.3.6",3,"pearson",-0.0230114877530453,-0.00232330979501841
"rlog_design_noBE_CB","condition","Rpv12.1.6",3,"pearson",0.00787230303700039,0.000668811214621976
"rlog_design_noBE_CB","condition","Rpv12.24",3,"pearson",-0.0741587408298853,-0.000882784676863547
"rlog_design_noBE_CB","condition","Rpv12.6",3,"pearson",0.0249414151369562,0.00370092073264377
"rlog_design_noBE_CB","condition","Susceptible.0",3,"pearson",0.017300729737769,0.00211600365374711
"rlog_design_noBE_CB","condition","Susceptible.24",3,"pearson",0.0239302426878673,0.00501405653515792
"rlog_design_noBE_CB","condition","Susceptible.6",3,"pearson",-0.156038899038294,-0.00145848888119028
"rlog_design_noBE_CB","myTime","GLOBAL",36,"spearman",0.116067335954257,0.00545939249220484
"rlog_design_noBE_CB","myTime","0",12,"spearman",0.11552796066068,0.0095143405138269
"rlog_design_noBE_CB","myTime","6",12,"spearman",0.0821552433762377,0.00077949490833236
"rlog_design_noBE_CB","myTime","24",12,"spearman",0.108844116053764,0.00316174160168938
"rlog_design_noBE_CB","myTime","GLOBAL",36,"pearson",0.0328927545395014,0.00545939249220484
"rlog_design_noBE_CB","myTime","0",12,"pearson",0.0522755239462429,0.0095143405138269
"rlog_design_noBE_CB","myTime","6",12,"pearson",0.00515085341177205,0.00077949490833236
"rlog_design_noBE_CB","myTime","24",12,"pearson",0.0175772128534394,0.00316174160168938
"rlog_design_noBE_CB","myResistance","GLOBAL",36,"spearman",0.116067335954257,0.00545939249220484
"rlog_design_noBE_CB","myResistance","Rpv1",9,"spearman",0.161546168623175,0.00704577566672817
"rlog_design_noBE_CB","myResistance","Rpv1.12",9,"spearman",0.126025530520406,0.00650163483339618
"rlog_design_noBE_CB","myResistance","Rpv1.12.3",9,"spearman",0.0715313691392782,-0.000742377598288685
"rlog_design_noBE_CB","myResistance","Susceptible",9,"spearman",0.0990044175489763,0.00364682755616673
"rlog_design_noBE_CB","myResistance","GLOBAL",36,"pearson",0.0328927545395014,0.00545939249220484
"rlog_design_noBE_CB","myResistance","Rpv1",9,"pearson",0.0575098708949591,0.00704577566672817
"rlog_design_noBE_CB","myResistance","Rpv1.12",9,"pearson",0.0540618006333835,0.00650163483339618
"rlog_design_noBE_CB","myResistance","Rpv1.12.3",9,"pearson",-0.0114956465857572,-0.000742377598288685
"rlog_design_noBE_CB","myResistance","Susceptible",9,"pearson",0.0311866531787335,0.00364682755616673
"rlog_design_noBE_CB_mod","condition","GLOBAL",36,"spearman",0.109960848848727,0.0050857976131888
"rlog_design_noBE_CB_mod","condition","Rpv12.0",3,"spearman",0.0898932073434252,0.000649484512790519
"rlog_design_noBE_CB_mod","condition","Rpv12.1.0",3,"spearman",-0.00127921727454941,-0.00101781824863524
"rlog_design_noBE_CB_mod","condition","Rpv12.1.24",3,"spearman",0.104724446802345,0.00414985762220359
"rlog_design_noBE_CB_mod","condition","Rpv12.1.3.0",3,"spearman",0.0517090567325091,-0.00133196199894558
"rlog_design_noBE_CB_mod","condition","Rpv12.1.3.24",3,"spearman",0.0298720705355062,1.83475476975268e-05
"rlog_design_noBE_CB_mod","condition","Rpv12.1.3.6",3,"spearman",0.130741439172279,-0.00178443280997467
"rlog_design_noBE_CB_mod","condition","Rpv12.1.6",3,"spearman",0.0804431098586695,0.00137483551107893
"rlog_design_noBE_CB_mod","condition","Rpv12.24",3,"spearman",-0.121890657099641,-0.000839767299968205
"rlog_design_noBE_CB_mod","condition","Rpv12.6",3,"spearman",0.122242762012931,0.00277783554379589
"rlog_design_noBE_CB_mod","condition","Susceptible.0",3,"spearman",0.0240716138400051,0.000617808088779611
"rlog_design_noBE_CB_mod","condition","Susceptible.24",3,"spearman",0.119400362945999,0.00434363277576403
"rlog_design_noBE_CB_mod","condition","Susceptible.6",3,"spearman",-0.269905282982774,-0.00137176105873821
"rlog_design_noBE_CB_mod","condition","GLOBAL",36,"pearson",0.0279090761679077,0.0050857976131888
"rlog_design_noBE_CB_mod","condition","Rpv12.0",3,"pearson",0.0278595363318686,0.000649484512790519
"rlog_design_noBE_CB_mod","condition","Rpv12.1.0",3,"pearson",-0.0264753579482387,-0.00101781824863524
"rlog_design_noBE_CB_mod","condition","Rpv12.1.24",3,"pearson",0.0307589980268461,0.00414985762220359
"rlog_design_noBE_CB_mod","condition","Rpv12.1.3.0",3,"pearson",-0.0358480478675921,-0.00133196199894558
"rlog_design_noBE_CB_mod","condition","Rpv12.1.3.24",3,"pearson",0.000322446238925704,1.83475476975268e-05
"rlog_design_noBE_CB_mod","condition","Rpv12.1.3.6",3,"pearson",-0.0174048519492415,-0.00178443280997467
"rlog_design_noBE_CB_mod","condition","Rpv12.1.6",3,"pearson",0.0160902961969579,0.00137483551107893
"rlog_design_noBE_CB_mod","condition","Rpv12.24",3,"pearson",-0.0747375523193128,-0.000839767299968205
"rlog_design_noBE_CB_mod","condition","Rpv12.6",3,"pearson",0.0303993920039854,0.00277783554379589
"rlog_design_noBE_CB_mod","condition","Susceptible.0",3,"pearson",0.00584101515073136,0.000617808088779611
"rlog_design_noBE_CB_mod","condition","Susceptible.24",3,"pearson",0.0226688383140995,0.00434363277576403
"rlog_design_noBE_CB_mod","condition","Susceptible.6",3,"pearson",-0.167856870382819,-0.00137176105873821
"rlog_design_noBE_CB_mod","myTime","GLOBAL",36,"spearman",0.109960848848727,0.0050857976131888
"rlog_design_noBE_CB_mod","myTime","0",12,"spearman",0.121255755046977,0.0119120809985874
"rlog_design_noBE_CB_mod","myTime","6",12,"spearman",0.0648280991375481,-0.000730798647731325
"rlog_design_noBE_CB_mod","myTime","24",12,"spearman",0.095851381823968,0.00162036895935884
"rlog_design_noBE_CB_mod","myTime","GLOBAL",36,"pearson",0.0279090761679077,0.0050857976131888
"rlog_design_noBE_CB_mod","myTime","0",12,"pearson",0.0542501203256156,0.0119120809985874
"rlog_design_noBE_CB_mod","myTime","6",12,"pearson",-0.00471330901990448,-0.000730798647731325
"rlog_design_noBE_CB_mod","myTime","24",12,"pearson",0.00866503106598933,0.00162036895935884
"rlog_design_noBE_CB_mod","myResistance","GLOBAL",36,"spearman",0.109960848848727,0.0050857976131888
"rlog_design_noBE_CB_mod","myResistance","Rpv1",9,"spearman",0.1578288106139,0.0086483206044988
"rlog_design_noBE_CB_mod","myResistance","Rpv1.12",9,"spearman",0.143973315598801,0.00823839690912063
"rlog_design_noBE_CB_mod","myResistance","Rpv1.12.3",9,"spearman",0.0768448662089486,-0.000468482234603552
"rlog_design_noBE_CB_mod","myResistance","Susceptible",9,"spearman",0.0954726779651554,0.00270382492631576
"rlog_design_noBE_CB_mod","myResistance","GLOBAL",36,"pearson",0.0279090761679077,0.0050857976131888
"rlog_design_noBE_CB_mod","myResistance","Rpv1",9,"pearson",0.0544831276134236,0.0086483206044988
"rlog_design_noBE_CB_mod","myResistance","Rpv1.12",9,"pearson",0.0626280553665573,0.00823839690912063
"rlog_design_noBE_CB_mod","myResistance","Rpv1.12.3",9,"pearson",-0.00783646818950021,-0.000468482234603552
"rlog_design_noBE_CB_mod","myResistance","Susceptible",9,"pearson",0.0242533372864203,0.00270382492631576
"vst_design_noBE_CB","condition","GLOBAL",36,"spearman",0.10609685991457,0.0130361525405854
"vst_design_noBE_CB","condition","Rpv12.0",3,"spearman",0.0271182543020846,0.000680346993992712
"vst_design_noBE_CB","condition","Rpv12.1.0",3,"spearman",-0.079471001492936,-0.00242362419757636
"vst_design_noBE_CB","condition","Rpv12.1.24",3,"spearman",0.0782877482884086,0.0102717905034184
"vst_design_noBE_CB","condition","Rpv12.1.3.0",3,"spearman",-0.0049192860995001,-0.00332262498032467
"vst_design_noBE_CB","condition","Rpv12.1.3.24",3,"spearman",-0.0298207556236246,0.00130114018771048
"vst_design_noBE_CB","condition","Rpv12.1.3.6",3,"spearman",0.0747480157652685,-0.00196126607283775
"vst_design_noBE_CB","condition","Rpv12.1.6",3,"spearman",0.0208318257472095,0.00128847053224643
"vst_design_noBE_CB","condition","Rpv12.24",3,"spearman",-0.204789067949928,-0.00264059967951434
"vst_design_noBE_CB","condition","Rpv12.6",3,"spearman",0.106944020877351,0.00897204828449826
"vst_design_noBE_CB","condition","Susceptible.0",3,"spearman",-0.0187239560912794,0.00343961278678153
"vst_design_noBE_CB","condition","Susceptible.24",3,"spearman",0.0705359305265019,0.0136561932689741
"vst_design_noBE_CB","condition","Susceptible.6",3,"spearman",-0.360432178811675,-0.00395674975180695
"vst_design_noBE_CB","condition","GLOBAL",36,"pearson",0.0608146603291196,0.0130361525405854
"vst_design_noBE_CB","condition","Rpv12.0",3,"pearson",0.0196377775014505,0.000680346993992712
"vst_design_noBE_CB","condition","Rpv12.1.0",3,"pearson",-0.0632223319691724,-0.00242362419757636
"vst_design_noBE_CB","condition","Rpv12.1.24",3,"pearson",0.0486843658787282,0.0102717905034184
"vst_design_noBE_CB","condition","Rpv12.1.3.0",3,"pearson",-0.0829997115793407,-0.00332262498032467
"vst_design_noBE_CB","condition","Rpv12.1.3.24",3,"pearson",0.0150922287671729,0.00130114018771048
"vst_design_noBE_CB","condition","Rpv12.1.3.6",3,"pearson",-0.015404566726242,-0.00196126607283775
"vst_design_noBE_CB","condition","Rpv12.1.6",3,"pearson",0.0126600871275401,0.00128847053224643
"vst_design_noBE_CB","condition","Rpv12.24",3,"pearson",-0.18319063642227,-0.00264059967951434
"vst_design_noBE_CB","condition","Rpv12.6",3,"pearson",0.0537918518690896,0.00897204828449826
"vst_design_noBE_CB","condition","Susceptible.0",3,"pearson",0.0217096115664217,0.00343961278678153
"vst_design_noBE_CB","condition","Susceptible.24",3,"pearson",0.0495037747561313,0.0136561932689741
"vst_design_noBE_CB","condition","Susceptible.6",3,"pearson",-0.308400224933456,-0.00395674975180695
"vst_design_noBE_CB","myTime","GLOBAL",36,"spearman",0.10609685991457,0.0130361525405854
"vst_design_noBE_CB","myTime","0",12,"spearman",0.0917321150251198,0.019959341924199
"vst_design_noBE_CB","myTime","6",12,"spearman",0.0364166677685021,0.00362138684259567
"vst_design_noBE_CB","myTime","24",12,"spearman",0.0922880690772197,0.00967349438948024
"vst_design_noBE_CB","myTime","GLOBAL",36,"pearson",0.0608146603291196,0.0130361525405854
"vst_design_noBE_CB","myTime","0",12,"pearson",0.0826885103933261,0.019959341924199
"vst_design_noBE_CB","myTime","6",12,"pearson",0.0199982078680923,0.00362138684259567
"vst_design_noBE_CB","myTime","24",12,"pearson",0.0421619456296087,0.00967349438948024
"vst_design_noBE_CB","myResistance","GLOBAL",36,"spearman",0.10609685991457,0.0130361525405854
"vst_design_noBE_CB","myResistance","Rpv1",9,"spearman",0.149320201976415,0.0157159439383102
"vst_design_noBE_CB","myResistance","Rpv1.12",9,"spearman",0.107491389538337,0.0138754416443333
"vst_design_noBE_CB","myResistance","Rpv1.12.3",9,"spearman",0.0173865437535777,-0.000257097159726864
"vst_design_noBE_CB","myResistance","Susceptible",9,"spearman",0.0562707533055686,0.00847988828691319
"vst_design_noBE_CB","myResistance","GLOBAL",36,"pearson",0.0608146603291196,0.0130361525405854
"vst_design_noBE_CB","myResistance","Rpv1",9,"pearson",0.0981756281740976,0.0157159439383102
"vst_design_noBE_CB","myResistance","Rpv1.12",9,"pearson",0.0861890026067225,0.0138754416443333
"vst_design_noBE_CB","myResistance","Rpv1.12.3",9,"pearson",-0.00322675063254579,-0.000257097159726864
"vst_design_noBE_CB","myResistance","Susceptible",9,"pearson",0.0555058246490542,0.00847988828691319
"vst_design_noBE_CB_mod","condition","GLOBAL",36,"spearman",0.100412189283218,0.0128829285790059
"vst_design_noBE_CB_mod","condition","Rpv12.0",3,"spearman",0.0344650404065814,0.000909029688353234
"vst_design_noBE_CB_mod","condition","Rpv12.1.0",3,"spearman",-0.0666813789921963,-0.00220692043994839
"vst_design_noBE_CB_mod","condition","Rpv12.1.24",3,"spearman",0.0787518481280935,0.00881504864421472
"vst_design_noBE_CB_mod","condition","Rpv12.1.3.0",3,"spearman",-0.00306895316472103,-0.00324138941056527
"vst_design_noBE_CB_mod","condition","Rpv12.1.3.24",3,"spearman",-0.0454682386122124,0.000465348926554456
"vst_design_noBE_CB_mod","condition","Rpv12.1.3.6",3,"spearman",0.0893056092174037,-0.00136006674400389
"vst_design_noBE_CB_mod","condition","Rpv12.1.6",3,"spearman",0.021248845299547,0.00230858303231647
"vst_design_noBE_CB_mod","condition","Rpv12.24",3,"spearman",-0.215427678570462,-0.00247305824829125
"vst_design_noBE_CB_mod","condition","Rpv12.6",3,"spearman",0.0862085348422541,0.00648413167372181
"vst_design_noBE_CB_mod","condition","Susceptible.0",3,"spearman",-0.0421313199510851,0.00114896958168727
"vst_design_noBE_CB_mod","condition","Susceptible.24",3,"spearman",0.0855490199566488,0.012379610106739
"vst_design_noBE_CB_mod","condition","Susceptible.6",3,"spearman",-0.369989412493204,-0.0036861295474556
"vst_design_noBE_CB_mod","condition","GLOBAL",36,"pearson",0.0557921928272026,0.0128829285790059
"vst_design_noBE_CB_mod","condition","Rpv12.0",3,"pearson",0.0256637393826647,0.000909029688353234
"vst_design_noBE_CB_mod","condition","Rpv12.1.0",3,"pearson",-0.0519644678080768,-0.00220692043994839
"vst_design_noBE_CB_mod","condition","Rpv12.1.24",3,"pearson",0.0504703513549653,0.00881504864421472
"vst_design_noBE_CB_mod","condition","Rpv12.1.3.0",3,"pearson",-0.0764197037343263,-0.00324138941056527
"vst_design_noBE_CB_mod","condition","Rpv12.1.3.24",3,"pearson",0.00658954327045786,0.000465348926554456
"vst_design_noBE_CB_mod","condition","Rpv12.1.3.6",3,"pearson",-0.0103475195913369,-0.00136006674400389
"vst_design_noBE_CB_mod","condition","Rpv12.1.6",3,"pearson",0.0221006450120738,0.00230858303231647
"vst_design_noBE_CB_mod","condition","Rpv12.24",3,"pearson",-0.191009447894003,-0.00247305824829125
"vst_design_noBE_CB_mod","condition","Rpv12.6",3,"pearson",0.0597346928983775,0.00648413167372181
"vst_design_noBE_CB_mod","condition","Susceptible.0",3,"pearson",0.0087333740228847,0.00114896958168727
"vst_design_noBE_CB_mod","condition","Susceptible.24",3,"pearson",0.0499897909433322,0.012379610106739
"vst_design_noBE_CB_mod","condition","Susceptible.6",3,"pearson",-0.319932178284402,-0.0036861295474556
"vst_design_noBE_CB_mod","myTime","GLOBAL",36,"spearman",0.100412189283218,0.0128829285790059
"vst_design_noBE_CB_mod","myTime","0",12,"spearman",0.0988445980796623,0.0250201407573187
"vst_design_noBE_CB_mod","myTime","6",12,"spearman",0.012975656900875,0.00127477197623038
"vst_design_noBE_CB_mod","myTime","24",12,"spearman",0.0750855120668411,0.00717239503095187
"vst_design_noBE_CB_mod","myTime","GLOBAL",36,"pearson",0.0557921928272026,0.0128829285790059
"vst_design_noBE_CB_mod","myTime","0",12,"pearson",0.0869687934649015,0.0250201407573187
"vst_design_noBE_CB_mod","myTime","6",12,"pearson",0.0070550864276474,0.00127477197623038
"vst_design_noBE_CB_mod","myTime","24",12,"pearson",0.0310392406267664,0.00717239503095187
"vst_design_noBE_CB_mod","myResistance","GLOBAL",36,"spearman",0.100412189283218,0.0128829285790059
"vst_design_noBE_CB_mod","myResistance","Rpv1",9,"spearman",0.143115686117037,0.0188252992155427
"vst_design_noBE_CB_mod","myResistance","Rpv1.12",9,"spearman",0.1301707651611,0.0173033868204185
"vst_design_noBE_CB_mod","myResistance","Rpv1.12.3",9,"spearman",0.0250894681026501,-2.60214080809721e-05
"vst_design_noBE_CB_mod","myResistance","Susceptible",9,"spearman",0.0544619223429266,0.00703008793763979
"vst_design_noBE_CB_mod","myResistance","GLOBAL",36,"pearson",0.0557921928272026,0.0128829285790059
"vst_design_noBE_CB_mod","myResistance","Rpv1",9,"pearson",0.093180622686759,0.0188252992155427
"vst_design_noBE_CB_mod","myResistance","Rpv1.12",9,"pearson",0.0982669231791468,0.0173033868204185
