"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi01g00280",-0.678679836599203,5.37727468533649e-06,0.0456261757050801,1.82943767863192e-05,2224
"Vitvi01g00282",0.582933306486462,0.000190869311580326,1,0.000403771156509366,4
"Vitvi01g00284",-0.701115533676863,1.91214561505384e-06,0.0162245555437318,7.3447512647043e-06,1922
"Vitvi01g00286",-0.707182417439477,1.42242726140005e-06,0.0120692953129795,5.72275737931696e-06,699
"Vitvi01g00290",-0.871125053513477,4.87284258467059e-12,4.13460693309299e-08,2.75640462206199e-10,1605
"Vitvi01g00291",-0.401500636615636,0.0152203400780548,1,0.0184465912815734,2240
"Vitvi01g00299",0.534156736039856,0.000792191476453241,1,0.00145839546055668,6
"Vitvi01g00300",0.803880312540507,3.54669895401005e-09,3.00937406247753e-05,3.61415539591451e-08,1187
"Vitvi01g00305",-0.631396482934074,3.63959573998368e-05,0.308819698537615,9.48754834216957e-05,27
"Vitvi01g00317",0.688537295588947,3.45252458433688e-06,0.0292946710980984,1.23501986079674e-05,109
"Vitvi01g00318",-0.39182592248032,0.0181099832764267,1,0.0215819112500674,2021
"Vitvi01g00319",-0.387447841800455,0.0195609632394898,1,0.0232620564943338,15
"Vitvi01g00320",-0.517435182162141,0.00123020463625639,1,0.00218191604068468,121
"Vitvi01g00325",-0.819760771205674,9.62256253728296e-10,8.16474431288459e-06,1.45280147916096e-08,2078
"Vitvi01g00329",-0.716412599866176,8.93892664680424e-07,0.0075846792598134,3.78099663998674e-06,489
"Vitvi01g00332",-0.602582743783759,0.000100689603007756,0.854351281520807,0.000228741976310792,1096
"Vitvi01g00337",-0.802807464153034,3.85694175271298e-09,3.27261507717696e-05,3.90993438133448e-08,1114
"Vitvi01g00340",-0.459548921427535,0.00480814938579871,1,0.00657382332234967,183
"Vitvi01g00346",-0.716412599866176,8.93892664680424e-07,0.0075846792598134,3.78099663998674e-06,597
"Vitvi01g00355",0.178982211503356,0.296273865831986,1,0.303645820942675,305
"Vitvi01g00358",0.628199518174469,4.09518004842468e-05,0.347476027108834,0.00010568005690658,1035
"Vitvi01g00371",-0.420850064886269,0.010590608809886,1,0.0133167332175286,1158
"Vitvi01g00379",0.655734237315233,1.4174872102622e-05,0.120273789790748,4.44635082405722e-05,128
"Vitvi01g00381",0.596032931351327,0.000125192354329375,1,0.000279027351322497,978
"Vitvi01g00384",-0.459548921427535,0.00480814938579871,1,0.00657382332234967,658
"Vitvi01g00388",0.750608504756726,1.34858806758807e-07,0.00114427697534847,7.4855469108464e-07,144
"Vitvi01g00391",-0.552471922567315,0.000476236747738388,1,0.000915051812626864,2407
"Vitvi01g00393",0.411175350750953,0.0127285678576514,1,0.0157162250105023,269
"Vitvi01g00394",-0.737399514346222,2.8973726886927e-07,0.00245842072635576,1.40722422802277e-06,372
"Vitvi01g00397",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,472
"Vitvi01g00402",-0.773446603340947,3.19602962058211e-08,0.000271183113306392,2.61507341664797e-07,2435
