"set","gene","mean_within_condition_variance","median_within_condition_variance"
"New_only","Vitvi09g04063",0.0583158560031785,0.0306872286632683
"New_only","Vitvi09g04087",0.060531578919297,0.0582837052270175
"New_only","Vitvi09g01588",0.0692168083485549,0.0369468163678361
"New_only","Vitvi09g00385",0.145449949281031,0.0360482538364912
"New_only","Vitvi09g04126",0.0570327705778897,0.0508481742549583
"New_only","Vitvi09g00416",0.0524226527707851,0.0273663135958137
"New_only","Vitvi09g04128",0.073461904490399,0.0494688547895083
"New_only","Vitvi09g00462",0.280870625049688,0.09779764520541
"New_only","Vitvi09g04167",0.0396595329381221,0.0406188515469608
"New_only","Vitvi09g04176",0.105182528420377,0.0852048692706772
"New_only","Vitvi09g04365",0.0349635237926846,0.0318150188354236
"New_only","Vitvi09g00981",0.0892745488590312,0.0207354521020004
"New_only","Vitvi00g04123",0.0607902517297801,0.0726853136314287
"New_only","Vitvi00g04316",0.0322326236127928,0.0170769605084917
"New_only","Vitvi00g04336",0.109451910805918,0.0643305857729565
"New_only","Vitvi01g04001",0.0337340952581838,0.0236322396987602
"New_only","Vitvi01g01848",0.067522030647998,0.0618705225872594
"New_only","Vitvi01g04015",0.0537018414450467,0.0213649010120148
"New_only","Vitvi01g01859",0.171419869702723,0.0251031681182141
"New_only","Vitvi01g00129",0.15172283063374,0.0491734544896519
"New_only","Vitvi01g01878",0.204475686524363,0.15737168302745
"New_only","Vitvi01g01903",0.107145507631645,0.0171303356518143
"New_only","Vitvi01g01946",0.120943306560908,0.0831310556061522
"New_only","Vitvi01g00341",0.0498638390780899,0.0410624135647405
"New_only","Vitvi01g00347",0.0838742225111038,0.056406022689346
"New_only","Vitvi01g00355",0.122508295040129,0.0551153943805789
"New_only","Vitvi01g00698",0.18797777248947,0.0646919413102937
"New_only","Vitvi01g04180",0.0360013502816694,0.018127275566603
"New_only","Vitvi01g00865",0.0656024916553573,0.0325112909974116
"New_only","Vitvi01g00909",0.161376900291612,0.0780033708370538
"New_only","Vitvi01g00932",0.30674864658517,0.0826080316060966
"New_only","Vitvi01g01010",0.0127095283980424,0.00512275380380838
"New_only","Vitvi01g04425",0.0284074384949893,0.0266167756244004
"New_only","Vitvi01g01745",0.0948455401130891,0.0714091452055868
"New_only","Vitvi01g01760",0.0166444100122788,0.00945433687800819
"New_only","Vitvi10g04034",0.102306375456937,0.0669004447811794
"New_only","Vitvi10g02215",0.129131957552252,0.0196679739132025
"New_only","Vitvi10g02219",0.342697964078727,0.333231006715616
"New_only","Vitvi10g02222",0.0785569440438388,0.0434805963045019
"New_only","Vitvi10g02225",0.0650705696437852,0.0545170117742087
"New_only","Vitvi10g04244",0.123429317873866,0.0651269598428394
"New_only","Vitvi10g00358",0.502308676148043,0.192099150804644
"New_only","Vitvi10g00382",0.0635848499784631,0.0534357407965858
"New_only","Vitvi10g04265",0.081639438815462,0.0599006907039116
"New_only","Vitvi10g04323",0.0859895009392887,0.0387836370240806
"New_only","Vitvi10g00570",0.129322937036354,0.087300671819688
"New_only","Vitvi10g00573",0.0749349925012544,0.0409098883567523
"New_only","Vitvi10g04475",0.0410329821292138,0.0363348349199537
"New_only","Vitvi10g04484",0.0660441668630595,0.0378146026769875
"New_only","Vitvi10g04486",0.0440474173941644,0.0313540243920684
"New_only","Vitvi10g01029",0.0750034407327738,0.0405822118504923
"New_only","Vitvi10g04611",0.041041269128584,0.0369676894961912
"New_only","Vitvi10g01361",0.0590349429130014,0.021621121664366
"New_only","Vitvi10g01455",0.0724754545590197,0.0544520615249841
"New_only","Vitvi10g04676",0.0425732240270928,0.0450741961217375
"New_only","Vitvi11g00097",0.36981848979773,0.19886896104214
"New_only","Vitvi11g00120",0.0704618082209135,0.0543977184159094
"New_only","Vitvi11g00146",0.16258087777869,0.0675095937591062
"New_only","Vitvi11g00178",0.256556348924797,0.0194975970911792
"New_only","Vitvi11g00207",0.12769029770702,0.0632606495749102
"New_only","Vitvi11g00322",0.0605897872874828,0.0462266087738418
"New_only","Vitvi11g01413",0.0883010921933509,0.0627874830192865
"New_only","Vitvi11g00443",0.149644678835583,0.0596580288618403
"New_only","Vitvi11g00466",0.107970423525509,0.0530602786105289
"New_only","Vitvi11g00751",0.147752391258784,0.05166260382459
"New_only","Vitvi11g04209",0.215149045979337,0.116353786375717
"New_only","Vitvi11g01290",0.143517866019976,0.0355853155216495
"New_only","Vitvi12g00099",0.228566059801295,0.144102733518882
"New_only","Vitvi12g04031",0.0179574144631422,0.0115437101695553
"New_only","Vitvi12g04037",0.0491931710325485,0.0378633038348361
"New_only","Vitvi12g04042",0.0490916169592541,0.0266624972448416
"New_only","Vitvi12g02235",0.099071311439177,0.0515323588416998
"New_only","Vitvi12g00189",0.0623611460206363,0.0171945504506408
"New_only","Vitvi12g02305",0.141106044059376,0.0503301542626327
"New_only","Vitvi12g04082",0.0564540222894611,0.0242735680730087
"New_only","Vitvi12g00667",0.106057750573084,0.00837012166414935
"New_only","Vitvi12g02486",0.171370037799201,0.0465050583510831
"New_only","Vitvi12g02602",0.0241803325274054,0.020312355253363
"New_only","Vitvi12g02078",0.0642324283394765,0.0384288065525238
"New_only","Vitvi13g01885",0.0342830820339919,0.0190835354511557
"New_only","Vitvi13g00035",0.0862926105583489,0.048887126052179
"New_only","Vitvi13g00116",0.290462829079881,0.0527784402232978
"New_only","Vitvi13g00141",0.0654698351749848,0.0215901214727913
"New_only","Vitvi13g01911",0.124213025810478,0.0893123009016918
"New_only","Vitvi13g04187",0.09294195187862,0.033578463118375
"New_only","Vitvi13g00804",0.0222230960763586,0.00999935079922679
"New_only","Vitvi13g01119",0.205005292462428,0.0956500095312789
"New_only","Vitvi13g04422",0.0934752190190431,0.0573393305295899
"New_only","Vitvi13g04505",0.0194220478574727,0.0174573643925365
"New_only","Vitvi13g04602",0.130732767541988,0.0778089578897934
"New_only","Vitvi13g04617",0.0959934653722161,0.0512456401661259
"New_only","Vitvi13g01623",0.0908447804803802,0.0447274389063035
"New_only","Vitvi13g02459",0.0301912720742499,0.0153962128965978
"New_only","Vitvi13g04755",0.0737156099569481,0.0529201389522906
"New_only","Vitvi13g01811",0.085111295675547,0.0459152924172556
"New_only","Vitvi13g04787",0.123137066985893,0.0711985562384153
"New_only","Vitvi13g04788",0.0320056858001109,0.0181294639520499
"New_only","Vitvi14g00262",0.038896749721495,0.0297944168323737
"New_only","Vitvi14g00500",0.386251333826328,0.240550901523068
"New_only","Vitvi14g00569",0.0204259180322947,0.00922478311173421
"New_only","Vitvi14g02812",0.056849824670343,0.0399892486443852
"New_only","Vitvi14g00987",0.0842764977784702,0.0516190787558454
"New_only","Vitvi14g02844",0.0822576400058021,0.0695466418722857
"New_only","Vitvi14g01060",0.045843178164137,0.0327313410599581
"New_only","Vitvi14g01114",0.235882425960744,0.0784260488383518
"New_only","Vitvi14g02927",0.143627356096572,0.0355810211808758
"New_only","Vitvi14g01446",0.136534847442111,0.0806405438391053
"New_only","Vitvi14g01449",1.99756968085674,0.861416241792861
"New_only","Vitvi14g01458",0.0866736456699909,0.0470130160572633
"New_only","Vitvi14g04589",0.0435754720575306,0.0332433544720489
"New_only","Vitvi14g02422",0.0549022411818367,0.0413013748807091
"New_only","Vitvi14g04604",0.133530396182817,0.0743838096619701
"New_only","Vitvi14g03011",0.0559788402947636,0.0231777771580425
"New_only","Vitvi14g01824",0.0682239842822474,0.0474734666487057
"New_only","Vitvi14g04681",0.0469004350169711,0.0308759621854635
"New_only","Vitvi14g03089",0.0889856821998359,0.0334932948298274
"New_only","Vitvi14g04690",0.0603791566963996,0.046357477280377
"New_only","Vitvi15g00146",0.0315964797935877,0.00825565811016883
"New_only","Vitvi15g04121",0.0395449615037624,0.0380794258578277
"New_only","Vitvi15g00172",0.0254146713209066,0.0155941113966354
"New_only","Vitvi15g04127",0.109176522838827,0.0607116950024558
"New_only","Vitvi15g04165",0.0539978239250672,0.0434739761639167
"New_only","Vitvi15g01308",0.0698971582433184,0.0438017138718644
"New_only","Vitvi15g04252",0.0627752757859182,0.0404150336088261
"New_only","Vitvi15g00335",0.0459334079088794,0.0291192694414446
"New_only","Vitvi15g04310",0.0410983975001966,0.0294548169536247
"New_only","Vitvi15g01422",0.188286714191919,0.084046419515334
"New_only","Vitvi15g00617",0.102888130081305,0.048518557731244
"New_only","Vitvi15g00674",0.110369636585362,0.0708990417180072
"New_only","Vitvi15g01501",0.0378746621273578,0.0303547500359706
"New_only","Vitvi15g01538",0.0495150555047129,0.0140260492462864
"New_only","Vitvi15g00889",0.126449904057509,0.0432569341329306
"New_only","Vitvi15g01081",0.101133768561354,0.0454727300842845
"New_only","Vitvi15g01670",0.0285284955411977,0.00315157037549315
"New_only","Vitvi15g04671",0.0618775754286992,0.0342630332068286
"New_only","Vitvi16g01500",0.0501946569946874,0.0233773818084628
"New_only","Vitvi16g00139",0.560228897972699,0.42855328784694
"New_only","Vitvi16g04055",0.303837140571337,0.12738042949966
"New_only","Vitvi16g01549",0.340281514766873,0.137487702924742
"New_only","Vitvi16g04165",0.275296116956105,0.105215863105808
"New_only","Vitvi16g00461",0.549434162449094,0.0615800389325736
"New_only","Vitvi16g00630",0.326731129417004,0.202573961370713
"New_only","Vitvi16g00942",0.181550070946531,0.0545877699917827
"New_only","Vitvi16g04353",0.233411430590828,0.213003107058675
"New_only","Vitvi16g01008",0.0824770703417718,0.0532663636405156
"New_only","Vitvi16g01884",0.0316207683686272,0.0241226510035276
"New_only","Vitvi16g01886",0.0706630635990925,0.0466181905373159
"New_only","Vitvi16g01031",0.171880040781311,0.0356279941678945
"New_only","Vitvi16g04455",0.314390918859325,0.0487710295664368
"New_only","Vitvi16g04470",0.408895653644653,0.0996909198760412
"New_only","Vitvi16g01289",0.0997952268848761,0.055296457453849
"New_only","Vitvi16g04488",0.0678304161986763,0.0320736268024941
"New_only","Vitvi16g02059",0.459625376972251,0.185701229016037
"New_only","Vitvi16g01342",0.106340671950699,0.026868388846099
"New_only","Vitvi16g01391",0.138098295398834,0.0603655577165078
"New_only","Vitvi17g01311",0.128179940724381,0.0402049231109569
"New_only","Vitvi17g00071",0.0585891158167516,0.016627979746161
"New_only","Vitvi17g00116",0.330999143719623,0.154888792427394
"New_only","Vitvi17g04038",0.0574494317957479,0.026449619629233
"New_only","Vitvi17g01378",0.047888399827738,0.0150083334345294
"New_only","Vitvi17g04064",0.0233545719961577,0.00797512115078031
"New_only","Vitvi17g04076",0.194349891672478,0.143279730756391
"New_only","Vitvi17g00289",0.15324681619951,0.0501645873596192
"New_only","Vitvi17g00292",0.122313554266927,0.0786178826083047
"New_only","Vitvi17g00311",0.223957131193745,0.169503611670975
"New_only","Vitvi17g01404",0.0369425385182666,0.0216368712835083
"New_only","Vitvi17g00318",0.16385768940123,0.0631962464392718
"New_only","Vitvi17g04144",0.157238500291113,0.0951744386250193
"New_only","Vitvi17g01474",0.0212403212378511,0.015564583545904
"New_only","Vitvi17g04209",0.0750369546671914,0.0747688047341122
"New_only","Vitvi17g01520",0.682002029781333,0.232771652225153
"New_only","Vitvi17g01523",0.139557097739652,0.0465651861933635
"New_only","Vitvi17g04227",0.124306197577861,0.082498806881094
"New_only","Vitvi17g00787",0.685273739795823,0.087980726479616
"New_only","Vitvi17g04230",0.0376277172806651,0.0397183256617326
"New_only","Vitvi17g04238",0.0491762288588282,0.0489633684989079
"New_only","Vitvi17g00831",0.184723142076106,0.0762950190592491
"New_only","Vitvi17g04249",0.0574913205774003,0.0351859052766752
"New_only","Vitvi18g00248",0.0527236608029989,0.0302057331335908
"New_only","Vitvi18g00258",0.0566858181613,0.0242334933795644
"New_only","Vitvi18g04049",0.0293350397692919,0.0246033501035113
"New_only","Vitvi18g04118",0.0480655754745772,0.0333725310966471
"New_only","Vitvi18g04139",0.0494524281122948,0.0400506040893402
"New_only","Vitvi18g00722",0.068888584230516,0.068307554546515
"New_only","Vitvi18g00737",0.0659982528445628,0.065871303864714
"New_only","Vitvi18g02685",0.27991076270913,0.0845364990971491
"New_only","Vitvi18g04227",0.121626988196204,0.0390110250866174
"New_only","Vitvi18g00988",0.242141111436685,0.126131833992707
"New_only","Vitvi18g02778",0.0488628390455521,0.0213923406484441
"New_only","Vitvi18g02816",0.266323378079439,0.139167612268562
"New_only","Vitvi18g01168",0.0869485347296581,0.0392266121367092
"New_only","Vitvi18g02823",0.188282461123918,0.0673161743059596
"New_only","Vitvi18g04322",0.0954922052045775,0.0504437391991021
"New_only","Vitvi18g04367",0.0433519931129562,0.0250070273001217
"New_only","Vitvi18g01517",0.0230055368704638,0.016622794923428
"New_only","Vitvi18g04446",0.150427416699498,0.0467116427523341
"New_only","Vitvi18g03016",0.0395094449413365,0.0163140579068897
"New_only","Vitvi18g04449",0.0323933414063166,0.0100523859292518
"New_only","Vitvi18g04524",0.0463830707063414,0.037430302552357
"New_only","Vitvi18g01958",0.0216161831589067,0.0162064931999165
"New_only","Vitvi18g04766",0.108127660346772,0.0747368290199012
"New_only","Vitvi18g02393",0.0688211652497099,0.0627784232804866
"New_only","Vitvi18g02396",0.847811747626082,0.687954671627972
"New_only","Vitvi19g00112",0.095756690284363,0.0309282613438991
"New_only","Vitvi19g01854",0.214160772998935,0.0425742611590794
"New_only","Vitvi19g04172",0.0539579147736804,0.0354736793613661
"New_only","Vitvi19g04209",0.0546464349543614,0.0185786059446092
"New_only","Vitvi19g04212",0.054858879092268,0.0432877889889997
"New_only","Vitvi19g00478",0.0481735506816666,0.0461028768990449
"New_only","Vitvi19g00554",0.173024211203353,0.142819728002121
"New_only","Vitvi19g02040",0.134182295837678,0.0310342832239649
"New_only","Vitvi19g04330",0.050689678601586,0.0266075663938968
"New_only","Vitvi19g02279",0.023888714226258,0.0163947918856073
"New_only","Vitvi19g01636",0.118666085910179,0.0771979593988252
"New_only","Vitvi02g00039",0.136718192329337,0.0755079068284352
"New_only","Vitvi02g01317",0.15775342941879,0.0764640669976373
"New_only","Vitvi02g01328",0.0241507420401041,0.0179340893537035
"New_only","Vitvi02g00079",0.0442641406685865,0.0285435655594663
"New_only","Vitvi02g00096",0.844830630755368,0.392078058462445
"New_only","Vitvi02g01340",0.0706041525426416,0.0281838261433504
"New_only","Vitvi02g01353",0.187582045943359,0.114446513419229
"New_only","Vitvi02g04031",0.0482552218465284,0.0350842246111379
"New_only","Vitvi02g01359",0.0866485058678799,0.0583431513588746
"New_only","Vitvi02g01717",0.103002942322914,0.0294014616777336
"New_only","Vitvi02g00851",0.0975060631760905,0.0743721831679288
"New_only","Vitvi02g01019",0.056649894449191,0.0391146758112365
"New_only","Vitvi02g01222",0.108895355505972,0.0402374920936812
"New_only","Vitvi03g01333",0.0817883893690514,0.062144678346964
"New_only","Vitvi03g01357",0.060515182221583,0.0457629150356883
"New_only","Vitvi03g01360",0.249662940039647,0.100576478428485
"New_only","Vitvi03g01361",0.115825683604427,0.0369976886889748
"New_only","Vitvi03g00284",0.0531639283776492,0.02965529275717
"New_only","Vitvi03g01520",0.499148689640059,0.329202259500377
"New_only","Vitvi03g00414",0.204107042815287,0.104705471074474
"New_only","Vitvi03g00566",0.0807884183040919,0.0278458425018287
"New_only","Vitvi03g00615",0.13462730065699,0.0477439384806208
"New_only","Vitvi03g00806",0.0440840523592803,0.019960463159406
"New_only","Vitvi03g00882",0.0843062887998434,0.0450314902332855
"New_only","Vitvi03g04347",0.0432019050621853,0.0150961225613256
"New_only","Vitvi03g01743",0.0460982031425694,0.0310808038716012
"New_only","Vitvi04g01787",0.049749857159341,0.0579392552525619
"New_only","Vitvi04g00173",0.165070719921809,0.107279514774534
"New_only","Vitvi04g00257",0.0709997792952155,0.0548397737693945
"New_only","Vitvi04g00284",0.0977245741696669,0.0737045191484093
"New_only","Vitvi04g00530",0.0919088557997181,0.0590279867753353
"New_only","Vitvi04g04158",0.0667123654719685,0.0386595811132317
"New_only","Vitvi04g00832",0.13437015883863,0.0674089504559732
"New_only","Vitvi04g01167",0.071880266644808,0.0488590252216362
"New_only","Vitvi04g01216",0.0581031553925511,0.0364580798368132
"New_only","Vitvi04g02149",0.119021003883229,0.0810265695707295
"New_only","Vitvi04g01575",0.0857781910312851,0.0560323446251272
"New_only","Vitvi04g04485",0.143168283806115,0.100972610999557
"New_only","Vitvi04g01636",0.0374859954870052,0.0163889966855263
"New_only","Vitvi05g01743",0.174327023931099,0.109924534123678
"New_only","Vitvi05g00102",0.0334600660013676,0.0244867792849669
"New_only","Vitvi05g01789",0.131700077527789,0.0313828411535771
"New_only","Vitvi05g04067",0.0199467233929855,0
"New_only","Vitvi05g00406",0.109731390913988,0.0657304191803084
"New_only","Vitvi05g00449",0.142465497265805,0.0279461764486305
"New_only","Vitvi05g00477",0.063904894638827,0.0225404451329921
"New_only","Vitvi05g00648",0.169920630623992,0.0753072189496418
"New_only","Vitvi05g04356",0.118776384006407,0.0589829260663778
"New_only","Vitvi05g01294",0.0651549652690844,0.0405927944086757
"New_only","Vitvi05g04449",0.0262598758399552,0.0257843251451173
"New_only","Vitvi05g01511",0.0486977895037539,0.0277189651998365
"New_only","Vitvi05g04458",0.0628593007898941,0.0504109330449206
"New_only","Vitvi05g02235",0.0850632638598042,0.0365216907791264
"New_only","Vitvi05g04522",0.0543628513727739,0.0443792791380808
"New_only","Vitvi06g04012",0.0680154770244195,0.0314525008085655
"New_only","Vitvi06g00071",0.0662756206496614,0.0460442835020641
"New_only","Vitvi06g00084",0.0413883316342784,0.0212913294253305
"New_only","Vitvi06g04029",0.156177182966747,0.166077235714006
"New_only","Vitvi06g00156",0.099043338109271,0.0648036620675208
"New_only","Vitvi06g04071",0.220107879660301,0.0321698482812239
"New_only","Vitvi06g00289",0.170986103182527,0.0310025610397186
"New_only","Vitvi06g00358",0.058500309704636,0.0141749549463286
"New_only","Vitvi06g00434",0.0899295976108945,0.0722623219132194
"New_only","Vitvi06g01723",0.13437973309969,0.071991593255768
"New_only","Vitvi06g04207",0.0493472784376432,0.0219418596143833
"New_only","Vitvi06g04251",0.110976112347347,0.0475116044951548
"New_only","Vitvi06g00801",0.326877256657202,0.0659175036516319
"New_only","Vitvi06g00817",0.0662444573353851,0.0461264267416756
"New_only","Vitvi06g00819",0.0635471645968488,0.0224479824697144
"New_only","Vitvi06g00978",0.0268420921512302,0
"New_only","Vitvi06g01839",0.0555759770466061,0.0405891190572198
"New_only","Vitvi06g04312",0.0807760706505472,0.0612413548856265
"New_only","Vitvi06g01850",0.137262106986351,0.0799239707713365
"New_only","Vitvi06g01252",0.0428672752400033,0.0278451268992392
"New_only","Vitvi06g04399",0.0715957701744529,0.0440832495673037
"New_only","Vitvi06g01344",0.110509228108037,0.0550895959132269
"New_only","Vitvi07g00021",0.0530555067195791,0.0256931920492213
"New_only","Vitvi07g02092",0.0634310620437868,0.0487533603023458
"New_only","Vitvi07g04017",0.296029010670709,0.0578666452453118
"New_only","Vitvi07g00146",0.100216633671732,0.0613275774151409
"New_only","Vitvi07g00203",0.0688831251160454,0.0384199695980152
"New_only","Vitvi07g00237",0.104201250558216,0.0824462124226727
"New_only","Vitvi07g00313",0.0682863341263167,0.00885972584324125
"New_only","Vitvi07g00315",0.170868024784653,0.0487411935012417
"New_only","Vitvi07g02198",0.277619030258871,0.216292614421751
"New_only","Vitvi07g00365",0.0374454144721188,0.00828528090788708
"New_only","Vitvi07g00394",0.0818471359386475,0.0489417165299019
"New_only","Vitvi07g00731",0.124189877089642,0.120440957492801
"New_only","Vitvi07g04239",0.0990946491397516,0.0624499124448031
"New_only","Vitvi07g04326",0.0807710746104343,0.0543562125253869
"New_only","Vitvi07g01075",0.130767707681505,0.0232735731667831
"New_only","Vitvi07g04382",0.0360011777104658,0.0206373085145624
"New_only","Vitvi07g01323",0.170648085361272,0.036170196168968
"New_only","Vitvi07g03049",0.359127495333236,0.240397027164343
"New_only","Vitvi07g04646",0.25490929754185,0.174151621543626
"New_only","Vitvi07g01678",0.132062925713451,0.08117097661141
"New_only","Vitvi07g01777",0.410765032307205,0.0687090353048598
"New_only","Vitvi07g01805",0.121301522605251,0.0973623593456043
"New_only","Vitvi07g02717",0.091171654924219,0.0196970916661462
"New_only","Vitvi08g00020",0.074929746605951,0.0375126642140714
"New_only","Vitvi08g04020",0.0321615042045576,0.0243683560733953
"New_only","Vitvi08g04101",0.172458822486681,0.109317782016502
"New_only","Vitvi08g00718",0.0807195614399529,0.0843979409193623
"New_only","Vitvi08g00944",0.126310367152382,0.0305707421131183
"New_only","Vitvi08g04166",0.0582197672174277,0.0464209350025372
"New_only","Vitvi08g01009",0.07699362970741,0.0200394517926426
"New_only","Vitvi08g01030",0.0702134995671632,0.0311650551593293
"New_only","Vitvi08g02180",0.0367103269197003,0.0301020940286064
"New_only","Vitvi08g04212",0.0158019192599077,0.00533238463667676
"New_only","Vitvi08g01180",0.379345681557954,0.289699680069488
"New_only","Vitvi08g04234",0.119339805720532,0.0583958437499655
"New_only","Vitvi08g04235",0.0748210928992145,0.0380690066110972
"New_only","Vitvi08g02210",0.0490962731394815,0.0335004582450997
"New_only","Vitvi08g01270",0.235397290447454,0.0903215888776682
"New_only","Vitvi08g01337",0.411182628825246,0.270462451121659
"New_only","Vitvi08g04292",0.0191137861153219,0.0143287615285974
"New_only","Vitvi08g02253",0.103849806735084,0.0853582866083129
"New_only","Vitvi08g01448",0.0506293583630399,0.0193190127204309
"New_only","Vitvi08g01465",0.11481464523649,0.0358805498580804
"New_only","Vitvi08g04316",0.0660838806282645,0.0423882394384436
"New_only","Vitvi08g01488",0.0531836496024218,0.0208377272764374
"New_only","Vitvi08g01508",0.0875803417220329,0.037334216420359
"New_only","Vitvi08g01513",0.105061632064412,0.0631871138962532
"New_only","Vitvi08g02295",0.0578263318896567,0.0587969697742033
"New_only","Vitvi08g02318",0.0783531295992107,0.0132801926491315
"New_only","Vitvi08g01693",0.0225522673823103,0.00876113388449744
"New_only","Vitvi08g01803",0.28275083605937,0.211083740287575
"New_only","Vitvi09g00035",0.113089705128905,0.0630911976027421
"New_only","Vitvi09g00286",0.0549372159924144,0.0291752194807099
"New_only","Vitvi09g04100",0.226109377395752,0.049138938394442
"New_only","Vitvi09g00333",0.0569907763775865,0.0108218413790583
"New_only","Vitvi09g00335",0.0386571759858763,0.0201883353412624
"New_only","Vitvi09g04103",0.0757518426560771,0.0405919336474899
"New_only","Vitvi09g00356",0.18811871301325,0.0451871872309985
"New_only","Vitvi09g00505",0.0381851428315187,0.0228243344884393
"New_only","Vitvi09g00660",0.119437089529875,0.0964228789405919
"New_only","Vitvi09g04203",0.0951093536872303,0.0560647209499918
"New_only","Vitvi09g00943",0.0738881559441625,0.0640026472456042
"New_only","Vitvi09g04345",0.0349063952598128,0.0274782470538889
"New_only","Vitvi09g04357",0.0622372484944584,0.0277416718816853
"New_only","Vitvi09g04387",0.064317809070694,0.0398857117651371
"New_only","Vitvi09g01812",0.225935221426912,0.116881177421076
"New_only","Vitvi09g01320",0.0374969314700544,0.0229369171561815
"New_only","Vitvi09g04560",0.0691055887113855,0.0662074157696187
"New_only","Vitvi09g04579",0.0466641947036713,0.0168633860982056
"New_only","Vitvi09g01420",0.0454687010895608,0.0428175111320984
"New_only","Vitvi00g04069",0.0304655646989694,0.0324198328260692
"New_only","Vitvi10g02353",0.103656008974855,0.075726324235025
"New_only","Vitvi00g04359",0.146459449248477,0.140068431419303
"New_only","Vitvi00g04509",0.0193696259455471,0
"New_only","Vitvi00g04596",0.0640446641558695,0.0374497944512325
"New_only","Vitvi00g04664",0.0545680168031702,0.0360872448764286
"New_only","Vitvi01g00246",0.486826544859968,0.0562297094391049
"New_only","Vitvi01g00253",0.372073885962864,0.256852495979207
"New_only","Vitvi01g01943",0.0718014262882612,0.0374927396711697
"New_only","Vitvi01g00539",0.148733298537819,0.114208386246198
"New_only","Vitvi01g00543",0.505866045506148,0.2264442543862
"New_only","Vitvi01g00608",0.28251627769541,0.172013115453954
"New_only","Vitvi01g00676",0.120299643712752,0.0338058739049078
"New_only","Vitvi01g00711",0.412517338883786,0.20357368789502
"New_only","Vitvi01g02100",0.42856830027822,0.184067768773189
"New_only","Vitvi01g00882",0.0541811051646343,0.0338421582389625
"New_only","Vitvi01g00911",0.136882620270836,0.0188894220571723
"New_only","Vitvi01g00977",0.0659764181807652,0.053811127887372
"New_only","Vitvi01g04251",0.0739717201498059,0.0524105958746541
"New_only","Vitvi01g01259",0.0481032566007918,0.0253207626852211
"New_only","Vitvi01g01342",0.373558429842779,0.0890049563924539
"New_only","Vitvi01g04365",0.0541746605448748,0.0297292461089584
"New_only","Vitvi01g04391",0.0395452360238485,0.0537764540593879
"New_only","Vitvi01g01750",0.259821273257929,0.0972962197995716
"New_only","Vitvi01g01805",0.742581911288426,0.337493386816856
"New_only","Vitvi10g00090",0.267021184364039,0.219554631734331
"New_only","Vitvi10g00111",0.0569880842377003,0.0356533872053696
"New_only","Vitvi10g00138",0.104991091990735,0.0436571978479754
"New_only","Vitvi10g04053",0.0479757296420386,0.0307931824991663
"New_only","Vitvi10g00185",0.0194411511697636,0.0155558653988522
"New_only","Vitvi10g04096",0.0713783211096303,0.0439992385833008
"New_only","Vitvi10g01703",0.120469750313428,0.0379040670519915
"New_only","Vitvi10g04129",0.02524535418808,0.0207173069261887
"New_only","Vitvi10g04143",0.110109352917352,0.0504981442431527
"New_only","Vitvi10g04275",0.0293334237469952,0.0238985147613663
"New_only","Vitvi10g00511",0.0448419454197151,0.0170598502114081
"New_only","Vitvi10g00555",0.0852633741720453,0.0499726491337457
"New_only","Vitvi10g00644",0.115870016645806,0.0590926217423303
"New_only","Vitvi10g00651",0.177825654414382,0.0682382491879648
"New_only","Vitvi10g00764",0.443562279820305,0.122388897384996
"New_only","Vitvi10g01916",0.0356645537713612,0.0260058111455778
"New_only","Vitvi10g01094",0.0319779951838162,0.0226981647110669
"New_only","Vitvi10g01213",0.0551716098327605,0.0261660489819606
"New_only","Vitvi11g00012",0.0431741849135295,0.0302712161461018
"New_only","Vitvi11g00053",0.273020176321991,0.0898639873244042
"New_only","Vitvi11g00066",0.127638709470984,0.0442968495107466
"New_only","Vitvi11g00083",0.386073964209741,0.154965224432534
"New_only","Vitvi11g01371",0.154334576210316,0.10459668223251
"New_only","Vitvi11g00195",0.0572550615364103,0.0222340062243317
"New_only","Vitvi11g00454",0.171243878709985,0.158346196733848
"New_only","Vitvi11g00591",0.0300856883833007,0.0147463451515782
"New_only","Vitvi11g00603",0.23003028443289,0.0981878414692699
"New_only","Vitvi11g00686",0.239846816535344,0.128458546720602
"New_only","Vitvi11g00815",0.161616818617814,0.0949903174178368
"New_only","Vitvi11g04249",0.0600272587444884,0.0408175466863447
"New_only","Vitvi11g01100",0.110252992300703,0.0638494688877912
"New_only","Vitvi11g04329",0.127623328142384,0.11515881020876
"New_only","Vitvi11g01658",0.172961506716812,0.126381444104642
"New_only","Vitvi12g02192",0.130408889171705,0.0120135014154677
"New_only","Vitvi12g02194",0.0330746327503512,0.0198492422108519
"New_only","Vitvi12g02195",0.0429492016498239,0.0482502758676999
"New_only","Vitvi12g00062",0.270652571136817,0.0931082309509661
"New_only","Vitvi12g00188",0.150178895941689,0.0401384822637274
"New_only","Vitvi12g00319",0.031221220388767,0.0203256958327085
"New_only","Vitvi12g00325",0.0612079635855782,0.0334582231856209
"New_only","Vitvi12g04079",0.229092839479606,0.032436826628276
"New_only","Vitvi12g02331",0.0801086049200926,0.0558265123695198
"New_only","Vitvi12g02356",0.371517920030069,0.208972453035695
"New_only","Vitvi12g00410",0.121365900506534,0.114964504223222
"New_only","Vitvi12g00448",0.062352272810994,0.0213693396479811
"New_only","Vitvi12g00506",0.0961124773191297,0.0170128567678837
"New_only","Vitvi12g02178",0.0470913885099354,0.0473219485393537
"New_only","Vitvi12g00594",1.20295948812865,0.533022105012712
