"gene","historical_3553","new_min_FDR","new_max_abs_log2FC","FDR_percentile","absLFC_percentile"
"Vitvi04g01486",FALSE,0.000259094797991745,1.32268664750306,0.244449539531507,0.285872597348007
"Vitvi04g01488",FALSE,0.0280679470389457,1.03617626407248,0.623906148496312,0.35882150636249
"Vitvi04g01490",FALSE,0.0071219176441891,0.407286374543434,0.476059459666017,0.741640872788414
"Vitvi04g01492",FALSE,0.139058383075552,0.278268319654143,0.813023042531239,0.852267950628606
"Vitvi04g01493",FALSE,0.00951167997634293,0.652718958393026,0.504298979708816,0.537582635943292
"Vitvi04g01498",FALSE,0.0273587695586363,0.635385005864082,0.620581604188162,0.550307615881386
"Vitvi04g01499",FALSE,0.0120352393246815,0.275716648812769,0.530207497420612,0.854484313500707
"Vitvi04g01500",FALSE,2.17304304863233e-05,1.21772921114674,0.154533990599564,0.307998012916046
"Vitvi04g01503",FALSE,7.31002801722598e-07,1.72604444732901,0.092437617027781,0.220795597844778
"Vitvi04g01505",FALSE,0.190199190573627,0.189688069357116,0.846230272459781,0.902365394168673
"Vitvi04g01506",FALSE,0.0511345496143413,0.320514352085363,0.696358286522221,0.819213573311934
"Vitvi04g01510",FALSE,Inf,0.0299450912085401,0.970728724827085,0.983759409988918
"Vitvi04g01511",FALSE,3.94656099619405e-11,3.62909147954225,0.0307233749856701,0.0804769001490313
"Vitvi04g01519",TRUE,5.09611854147074e-08,1.92015700525895,0.0654018113034506,0.196644885169475
"Vitvi04g01520",FALSE,0.00176895046930508,0.857313154538667,0.359069891856777,0.425235966219573
"Vitvi04g01526",FALSE,0.00205906375017116,0.533866621487597,0.36994153387596,0.62895028468799
"Vitvi04g01527",FALSE,0.0134293560084087,0.38703856194413,0.542244640605296,0.759983186212694
"Vitvi04g01529",FALSE,0.00824727568364704,0.956407141389164,0.490045473652031,0.385838205510337
"Vitvi04g01530",FALSE,2.30166969728534e-05,0.92982049707572,0.156138943024189,0.395735412128855
"Vitvi04g01534",FALSE,0.00252337281739378,0.724503386093238,0.387290305323092,0.491994344453361
"Vitvi04g01535",FALSE,0.00609006237874381,0.680224178539576,0.460735985326149,0.520310290802094
"Vitvi04g01536",FALSE,0.000717568993484224,0.696779482215473,0.298521150980167,0.509648821124231
"Vitvi04g01537",FALSE,Inf,0.0933759775145051,0.970728724827085,0.937788986969315
"Vitvi04g01540",FALSE,0.0003411825408588,1.173349906424,0.258435553517521,0.319423745653254
"Vitvi04g01541",FALSE,0.000793209244666173,0.337894654045172,0.303985631854484,0.803775459513164
"Vitvi04g01542",FALSE,0.00850104078183234,0.471176117843843,0.493217165348313,0.682410485689174
"Vitvi04g01543",FALSE,0.00219499794353817,0.671231494799572,0.376514196186327,0.525583705911575
"Vitvi04g01545",FALSE,0.036825117690556,0.402667602969034,0.655661278612098,0.746302877450418
"Vitvi04g01550",TRUE,1.49727861281751e-08,2.37914429380005,0.05686117161527,0.150750888455806
"Vitvi04g01555",TRUE,3.30764073664489e-07,8.44875203955772,0.0823875577973939,0.0105468302189614
"Vitvi04g01556",FALSE,0.00528201227930925,1.12523331225286,0.447017463410906,0.331460888837938
"Vitvi04g01557",FALSE,0.00185881523660398,0.396958119583968,0.362489969047346,0.751232374183194
"Vitvi04g01558",FALSE,0.00154822637980224,0.694600766209278,0.348962512896939,0.510948068325118
"Vitvi04g01559",FALSE,0.00203373573128274,0.414474695927632,0.369234590546066,0.73529748939585
"Vitvi04g01565",FALSE,0.235797795886424,0.146329628439525,0.868871565592877,0.919102755168329
"Vitvi04g01566",FALSE,0.0149264655659505,0.995775448547949,0.552676831365356,0.371393633688716
"Vitvi04g01568",FALSE,8.67330095872963e-07,0.820001926895635,0.094883258817685,0.442087966678131
"Vitvi04g01570",FALSE,0.0222869609443317,1.22943208526521,0.598188696549352,0.305093813290535
"Vitvi04g01571",FALSE,4.87857805673369e-06,0.817800691706334,0.121250334365088,0.443196148114181
"Vitvi04g01572",FALSE,0.00250005188864397,0.774664261353526,0.386640681722649,0.464824792693645
"Vitvi04g01573",FALSE,0.000827986305929566,0.68563658100332,0.306698765715159,0.516527188658336
"Vitvi04g01575",FALSE,0.000157937226147095,1.21100485162929,0.22243876342237,0.309641178493638
"Vitvi04g01576",FALSE,3.16400608614526e-14,2.2338104204163,0.0176926898238374,0.164431197218082
"Vitvi04g01577",FALSE,0.0018029803803326,0.423932562330757,0.360617524551951,0.725744201154037
"Vitvi04g01578",FALSE,0.194764547379815,0.361210583843416,0.849593029920899,0.78325499636975
"Vitvi04g01579",FALSE,5.04227347098634e-08,1.02698455303498,0.0653062784210325,0.361802132293936
"Vitvi04g01580",FALSE,2.74415401438404e-06,0.664982443022303,0.11135312774657,0.529978218502809
"Vitvi04g01585",TRUE,4.37698836202449e-08,3.13643158978663,0.064159883832015,0.100920936986511
"Vitvi04g01589",TRUE,0.000363726819660655,2.04120436806739,0.261683671519737,0.183079215866101
"Vitvi04g01591",FALSE,0.00032280277209837,0.523315388293162,0.255760632809813,0.638159654553097
"Vitvi04g01592",FALSE,0.00793530269048347,0.907697980667602,0.487217700332454,0.403760174251978
"Vitvi04g01596",TRUE,3.86616117338069e-05,2.52979459756217,0.171806335740762,0.138790171577057
"Vitvi04g01597",FALSE,0.00112880960853395,0.553683867883358,0.328212770835722,0.613665023501089
"Vitvi04g01598",TRUE,0.00228848712940219,0.651373000608852,0.37974320761206,0.539302227826818
"Vitvi04g01599",FALSE,0.0160213761805832,2.9731069679962,0.561370323665406,0.109442470098208
"Vitvi04g01601",FALSE,Inf,0.120594830067233,0.970728724827085,0.928273911880469
"Vitvi04g01602",FALSE,0.10701398690727,0.396569485280757,0.782299667545569,0.751614505712866
"Vitvi04g01604",FALSE,3.51183524777017e-06,0.85586831386494,0.115938706102641,0.425885589820016
"Vitvi04g01608",FALSE,0.0008970439250385,0.931887578066722,0.311914861095189,0.394780083304673
"Vitvi04g01610",FALSE,0.00747371909035978,0.505622031069614,0.480950743245825,0.651343192326799
"Vitvi04g01611",FALSE,3.41624762553344e-09,0.903082334874169,0.0481867858917039,0.405938323971111
"Vitvi04g01613",FALSE,0.0391696955281114,0.31166255926028,0.66383889334709,0.826244793457908
"Vitvi04g01616",FALSE,0.00323066555163122,2.1958923107457,0.405728151629791,0.167258970537659
"Vitvi04g01617",FALSE,0.00511141617024822,0.607615803027095,0.444399862432649,0.570484160648095
"Vitvi04g01619",FALSE,0.326012801551711,0.196314230436557,0.898353013107111,0.899614047155031
"Vitvi04g01623",FALSE,0.000219359083003873,0.553928806455917,0.237150827314762,0.61351217088922
"Vitvi04g01624",FALSE,0.000140043194322501,2.37401600423911,0.217948717948718,0.151324085750315
"Vitvi04g01625",FALSE,2.46287115814539e-05,2.09637777058818,0.158202453284421,0.177194390309144
"Vitvi04g01626",TRUE,0.000114574515241737,2.50094414250597,0.210707325461424,0.140586189766518
"Vitvi04g01633",FALSE,3.87569203503696e-05,0.660689581831028,0.171882762046696,0.533073483893156
"Vitvi04g01635",FALSE,4.5520800868965e-05,2.49622203501566,0.176735832473537,0.140930108143223
"Vitvi04g01636",FALSE,8.27593350580762e-12,1.20988176670868,0.0267492070770759,0.310214375788146
"Vitvi04g01640",FALSE,0.0399688587411738,0.493148796025093,0.665711337842485,0.662233940922465
"Vitvi04g01641",FALSE,0.0166688387391758,1.26447624893826,0.566013221750927,0.297718674767855
"Vitvi04g01643",TRUE,1.20040647608931e-06,6.95771145403845,0.0995070503267225,0.0214757919675952
"Vitvi04g01645",FALSE,0.0349028728222826,0.559077254721648,0.650617142420421,0.609155871450953
"Vitvi04g01646",FALSE,0.0921390720348412,0.385156782308429,0.764970002674921,0.761740991249188
"Vitvi04g01648",FALSE,0.00161492439216391,0.707326648017498,0.35270740188773,0.502694027284191
"Vitvi04g01650",FALSE,0.0130774496675295,0.89409529678423,0.539569719897589,0.410103557644541
"Vitvi04g01651",FALSE,Inf,0.0408168848695074,0.970728724827085,0.970346593297413
"Vitvi04g01653",FALSE,0.0012016499631305,0.825780444502067,0.332358897932668,0.439527685429325
"Vitvi04g01654",TRUE,0.00728358555666401,5.09604746840195,0.478275822538118,0.0470403913026864
"Vitvi04g01655",FALSE,5.20894894622226e-05,1.02835577244005,0.18080553326455,0.361381787611296
"Vitvi04g01657",TRUE,0.00743993411141002,2.62013429063441,0.480301119645382,0.131720738278115
"Vitvi04g01663",FALSE,0.0632008453825034,0.592268932699382,0.720356146585655,0.582292024914976
"Vitvi04g01664",FALSE,0.000922831032483026,2.5769167002438,0.313577133249264,0.135389200962971
"Vitvi04g01665",FALSE,0.0144761704175583,0.505697450236234,0.54942871336314,0.651266766020864
"Vitvi04g01666",TRUE,6.20664280448514e-05,8.87771608893821,0.187741220528106,0.00840689365279529
"Vitvi04g01670",FALSE,0.0107101804343421,0.68003589875157,0.5163361228935,0.52050135656693
"Vitvi04g01671",FALSE,0.106498610713552,0.378201610168412,0.781611830792159,0.768504719324391
"Vitvi04g01672",FALSE,0.000728961213643419,0.417870069557192,0.29932362719248,0.732011158240666
"Vitvi04g01674",TRUE,3.39830139116647e-12,8.09202730046164,0.0249531888876151,0.0126867667851274
"Vitvi04g01676",FALSE,0.16024026589703,0.181624565595506,0.827849745882533,0.905346020100118
"Vitvi04g01677",FALSE,0.108895492071534,0.286016552854868,0.784057472582063,0.846153846153846
