"gene","genotype","timing","verdict","verdict_LRT","gene_shows_residual_batch_effect","gene_shows_residual_batch_effect_LRT"
"Vitvi14g04143","Rpv12",24,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04143","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04143","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04145","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04145","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04146","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04148","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04148","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04148","Rpv12+1+3",6,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04148","Rpv12+1",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04148","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04148","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04148","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04148","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04148","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04149","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04149","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04151","Rpv12",24,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04151","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04151","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04151","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04151","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04151","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04151","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04151","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04151","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04152","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04152","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04153","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04153","Rpv12",24,"batch_confound_risk_prefer_unprotected_ttest_null_call","DE_call_low_batch_risk",TRUE,FALSE
"Vitvi14g04153","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04153","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04153","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04153","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04153","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","DE_call_low_batch_risk",TRUE,FALSE
"Vitvi14g04153","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04153","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,FALSE
"Vitvi14g04154","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12+1",0,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi14g04154","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04154","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04155","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04155","Rpv12",6,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04155","Rpv12+1",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04155","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04155","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04155","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04155","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04155","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04155","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04156","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04156","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04158","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04158","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04160","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04164","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04165","Rpv12+1",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04165","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04165","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04165","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04165","Rpv12",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04165","Rpv12+1+3",0,"batch_confound_risk_prefer_unprotected_ttest_null_call","batch_confound_risk_prefer_unprotected_ttest_null_call",TRUE,TRUE
"Vitvi14g04165","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04165","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04165","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04166","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04166","Rpv12+1",0,"DE_call_low_batch_risk","DE_call_low_batch_risk",FALSE,FALSE
"Vitvi14g04166","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04167","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04168","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04169","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04171","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04171","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04172","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04172","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04174","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12+1+3",24,"DE_call_low_batch_risk","DE_call_low_batch_risk",TRUE,TRUE
"Vitvi14g04174","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04174","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04175","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04175","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04177","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04185","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04186","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04187","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04189","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04190","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04192","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12+1",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04192","Rpv12+1+3",0,"not_DE_either_method","not_DE_either_method",TRUE,TRUE
"Vitvi14g04193","Rpv12+1",0,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04193","Rpv12+1+3",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04193","Rpv12",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04193","Rpv12+1+3",6,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
"Vitvi14g04193","Rpv12+1",24,"not_DE_either_method","not_DE_either_method",FALSE,FALSE
