"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi18g00464",231.445997467918,29.4819764514348,5.64391234522988e-08,5.45054584622043e-07
"Vitvi18g00466",6462.94893948758,34.6262465178637,3.99483528384519e-09,5.25169488008591e-08
"Vitvi18g00469",583.742787692594,33.3058532596679,7.87452679630008e-09,9.58482421707751e-08
"Vitvi18g00470",455.534111069931,26.2233891345789,3.04116728001706e-07,2.41295320806764e-06
"Vitvi18g00472",551.711555282929,40.1551094267007,2.34577149932587e-10,4.3648358502562e-09
"Vitvi18g00473",1483.43651640943,39.0573835699616,4.1152977715326e-10,7.19549154715948e-09
"Vitvi18g02592",119.6184271732,2.10326175265857,0.146985290416294,0.222934778962988
"Vitvi18g00474",195.718423624015,12.8991388440539,0.000328733349250791,0.0011121497929336
"Vitvi18g00476",1.216580580511,0.138920258328312,0.709356789673271,0.785884510967788
"Vitvi18g00479",151.632954019799,7.68477652001576,0.00556885755728487,0.0133340603280626
"Vitvi18g00480",3798.74190977403,37.0853055124227,1.13072617972455e-09,1.75095416309048e-08
"Vitvi18g00482",3824.59630680054,53.1408983182674,3.104606399131e-13,1.26164375015433e-11
"Vitvi18g00483",469.136901303938,0.508556741961058,0.475764299747141,0.5782402214391
"Vitvi18g00485",643.373627116152,42.9733406498647,5.54908981470701e-11,1.25419611628552e-09
"Vitvi18g02597",81.2756285243035,3.07184581086312,0.0796589776380785,0.133302443492168
"Vitvi18g00486",1283.94121287465,58.1856339837,2.38514479073943e-14,1.2942825344638e-12
"Vitvi18g00487",793.183851012488,8.55178294545476,0.00345183975079488,0.00877518781423528
"Vitvi18g00488",897.116163659792,24.0784983932258,9.24872664857929e-07,6.42740845456698e-06
"Vitvi18g00489",1657.91376156434,0.0478433762863233,0.826859374903394,0.878493512166639
"Vitvi18g00490",2018.20646581894,31.354956804934,2.14909318772521e-08,2.32930311362948e-07
"Vitvi18g00491",4000.07054065867,1.19652456671201,0.274017413511797,0.372349310495126
"Vitvi18g00492",3039.64494752146,28.9420510251194,7.45762189465845e-08,6.96987757954498e-07
"Vitvi18g00493",1011.68826777029,2.28590917534149,0.130553618984102,0.201751283232489
"Vitvi18g00494",824.130422759074,21.5151954691169,3.51036030062003e-06,2.07289636543804e-05
"Vitvi18g04101",127.744800064872,29.1038438352976,6.86007421465747e-08,6.48273066176837e-07
"Vitvi18g00495",2381.94370122954,42.5823081187447,6.77695882160018e-11,1.48935912157843e-09
"Vitvi18g00496",2299.22513379021,6.59597006750431,0.0102209850779451,0.0226096963617001
"Vitvi18g00498",3368.04793078226,0.000490544736294396,0.982329702321409,0.99024815034945
"Vitvi18g04102",797.388805149928,2.78060143860728,0.0954123324074922,0.155122960548471
"Vitvi18g04103",369.262705761756,6.98638328256203,0.00821321504058794,0.0187075412111617
"Vitvi18g00499",95.0683934379729,6.98175843347718,0.00823446615581109,0.0187490118497747
"Vitvi18g00500",1494.55137139439,1.46908895676506,0.225489490816001,0.317582843342271
"Vitvi18g02600",14093.2562367798,37.2305254803514,1.04957914715351e-09,1.6396595985589e-08
"Vitvi18g02601",139.776117584892,6.92872480121571,0.00848221462064783,0.0192402025038468
"Vitvi18g00501",109.783380960338,0.0569071421338663,0.811452850143488,0.866497005597285
"Vitvi18g04104",287.035404979977,4.61011952605776,0.0317838178360192,0.0604280086593741
"Vitvi18g04105",254.039603937324,0.0103561168814394,0.91894320087307,0.944594012463344
"Vitvi18g04106",346.753769725369,6.20192566989192,0.0127611400629269,0.027413973368527
"Vitvi18g00504",3778.21393413792,7.76398201913685,0.00532983267377859,0.012849178760271
"Vitvi18g00505",981.829543380968,32.1108548837473,1.45621405730983e-08,1.65323914819746e-07
"Vitvi18g00506",2216.39017943907,0.00577987838238414,0.939398801774382,0.958700450725504
"Vitvi18g04107",3.59102412148842,1.75835243649462,0.184830150764108,0.26937725938078
"Vitvi18g00507",156.886401419272,11.3647473828705,0.000748512569917233,0.00230619755783904
"Vitvi18g00508",1856.85556946484,0.831956264045402,0.361707464188258,0.465741132480109
"Vitvi18g00509",0.999450760718693,0.249032612837397,0.617757069614772,NA
"Vitvi18g00510",975.711360427528,8.23540556906988,0.00410809915107404,0.0102436367090952
"Vitvi18g02603",380.57823558966,4.03366356861233,0.0446009877177277,0.0811209061669017
"Vitvi18g04110",138.924440871966,6.39294963755395,0.0114574488028178,0.0249575131962607
"Vitvi18g00511",3918.92666531152,3.39325455883397,0.06546361425609,0.112591566658268
"Vitvi18g02604",661.489575743403,16.4735517943485,4.93334885398734e-05,0.000210309711657436
"Vitvi18g02605",111.227048899542,0.565784172134727,0.451939054324058,0.555365649557437
"Vitvi18g04112",72.9860745887561,0.0525880682271236,0.818619522190024,0.872013187546389
"Vitvi18g02607",87.5268404941067,0.118169215074602,0.731028668648515,0.802961446378564
"Vitvi18g00512",1239.738054632,0.432600230716844,0.510715805207038,0.610332019261732
"Vitvi18g00513",229.276126316995,2.55973215693132,0.109617153488739,0.174385134531098
"Vitvi18g00514",796.180299537991,0.50033586377964,0.479352583729924,0.581625800471356
"Vitvi18g00515",173.767196605503,14.7617914725386,0.000121982292677742,0.000465985783000623
"Vitvi18g00516",617.029243809879,35.1683288034912,3.02401770043935e-09,4.12512181993487e-08
"Vitvi18g04114",1105.41754480686,1.46920041319856,0.225471892860754,0.317582843342271
"Vitvi18g02609",4613.80074389475,6.7695988400684,0.00927236748190505,0.0207667313894739
"Vitvi18g00518",1060.95889563318,15.9819666155798,6.3948736090999e-05,0.000264513274401923
"Vitvi18g02610",2401.38265727131,0.488525804807409,0.484585647104285,0.586559819292545
