"gene","bio1_0_mock","bio1_120_mock","bio1_12_mock","bio1_12_inoculated","bio1_24_mock","bio1_24_inoculated","bio1_48_mock","bio1_48_inoculated","bio1_96_mock","bio1_96_inoculated","bio2_0_mock","bio2_120_mock","bio2_12_mock","bio2_12_inoculated","bio2_24_mock","bio2_24_inoculated","bio2_48_mock","bio2_48_inoculated","bio2_96_mock","bio2_96_inoculated","bio3_0_mock","bio3_12_mock","bio3_12_inoculated","bio3_24_mock","bio3_24_inoculated","bio3_48_mock","bio3_48_inoculated","bio3_96_mock","bio3_96_inoculated"
"Vitvi11g00133",9.6119032028659,8.92412439689623,9.18193396772546,9.18351989884595,9.45470794986607,9.42421216601934,9.49705714336701,9.4670823169283,8.57136544981852,8.63910496460376,9.34605281243115,8.97258509132723,9.33579562557287,9.29075649048503,9.51907266270662,9.25770806164011,9.58083004636035,9.49873864204564,8.72430357596732,8.57450002008874,9.33481585533561,9.26134460590006,9.23654783878886,9.35753360151319,9.43101597095904,9.66189936758958,9.70605670724163,8.54948541301136,8.74942157545842
"Vitvi11g00134",10.9256355309568,11.0176202224429,11.1423431721294,11.2487815355151,10.9630074389618,11.0347712858451,10.8934302027153,11.1532849428274,11.0274257728055,11.2003691444713,10.7343913088324,10.9666468230331,11.2584847671507,11.1418411293372,10.9609974579601,11.0344253241492,11.0835651729712,11.0063325418441,11.0685791476973,11.17075678203,10.8467593482087,11.1986865342708,11.2361307440715,11.06073287236,11.1481563403429,10.9340600200792,11.0685494820493,11.0693163226701,11.0838154293241
"Vitvi11g00135",10.7149493099342,10.8695932634412,10.8995381101435,10.8847152767351,10.843407805706,10.9678889038795,10.6779661872958,10.8216719576167,10.8610811910524,10.8127755192975,10.5467221494546,10.7698310142058,10.5663668337938,10.7356875131813,10.6847697426664,10.8631757468115,10.6215060630038,10.6749440340292,10.7716232585449,10.7864393228965,10.5404443896643,10.5691431071032,10.8055284476519,10.8717105942564,10.8942316553028,10.5632184547229,10.6025592919602,10.8453037285908,10.7460845722984
"Vitvi11g00136",12.7218467490053,12.26718249098,12.7441012197559,12.9223146104955,12.8386773601114,12.7318371712487,12.5706257245964,12.6461649275031,11.9180643688339,11.9253640886112,12.6228236744839,12.2053251511202,12.7968840885559,12.7739618423196,12.7106772630745,12.6423483250155,12.4827616759655,12.5943810314675,11.9584108190141,11.9318656298343,12.5268287539316,12.8635952940472,12.8313293855334,12.7994702430852,12.7144413865075,12.6155914663849,12.8414045987623,11.8116438344092,11.907330546539
"Vitvi11g00137",9.85578623185199,9.84139799166178,9.98760784900036,9.72240721470263,9.90540940309326,9.8980898377924,9.87928611161584,9.92295417759966,10.0491426851633,9.89073883023172,9.92063603014023,9.75976254019369,9.62080887018551,9.84511761175485,9.7362456536609,9.82292475172052,9.83251363405499,9.71049949451361,9.74005979969049,9.61099166098877,10.212844749761,9.6517970209673,9.66517181519754,9.90633232005447,9.90566971843098,9.94858435407856,9.69379990811058,9.98680138323469,9.89916843905783
"Vitvi11g00138",11.4439644594455,11.6688942161275,11.4668953785795,11.4439742660152,11.3551913855101,11.3896857263432,11.4945648377367,11.3538600902057,11.6333438786385,11.8176361389859,11.395689122291,11.6113115989762,11.5115894251018,11.4487343377762,11.3898210634374,11.350329846816,11.3695260831309,11.3651901421749,11.5766967454375,11.7205448414569,11.4049309350163,11.5218312799494,11.4643218817118,11.3457975613785,11.3493298362972,11.3762945178711,11.3667317705441,11.6540722685968,11.7624686371295
"Vitvi11g00139",3.47442971254993,2.86461356274121,2.8917579591809,3.46763977952675,3.60492380898526,3.57752346368978,3.69953721842211,3.90088134759851,3.06050208599559,3.44800344429436,2.88320617326058,3.32441136855417,3.24948135309034,3.12257419399147,3.80078691403096,3.95291574807472,3.84512297988591,3.60895052848758,3.0574152270113,2.92982611135456,3.36845102907153,3.15366338503299,3.64354827774998,3.77140430835596,3.6722730516235,3.86433457091085,3.42866878585591,3.39201477091279,3.01698702686802
"Vitvi11g00140",14.8313113800807,15.0703551404297,12.1862816057824,13.1927757293602,14.3714919841295,13.7927148669278,12.9572116371866,12.8512535026761,12.561568119719,15.3069453150146,15.2667251562437,14.6091879765757,14.3314204480099,12.6443875195604,14.7299565681563,14.3805279219227,12.6899260043593,13.299671475561,11.6697603004244,13.9803485036918,15.2264854263929,14.0028084196466,13.5013252384764,14.2270173357521,14.3091244090062,13.4369082930456,14.7346706362029,11.1925181752226,13.2317096988857
"Vitvi11g00141",11.8365139909866,12.0123275788043,11.6524752868096,11.6169839730527,11.9978442633052,11.9491782415602,12.0118402483415,11.8631748110793,11.9254693223522,12.0291208294814,12.1080388100589,12.0308439507136,11.9157767144936,11.7492682303792,12.1871121021795,12.1366628550213,12.0260754502168,12.0797099128423,11.9022658671277,12.075598960226,12.3850147109179,12.0284698377893,11.8300937151971,12.099516082354,12.137573488701,12.2407359474076,12.2244869070258,12.0894810420764,12.1894807378602
"Vitvi11g00142",12.0723657550975,12.2127829458212,12.2229834911644,12.3068869043633,12.0656326203875,12.1301759740891,12.010916869791,12.0705180392671,12.3920443847345,12.5615212109227,11.7574128884121,12.3122164067386,12.1827969511124,12.153611228464,11.9415521558803,12.0254930014433,11.9204783131471,12.0575518557115,12.448704682377,12.5330284987558,11.6940975928255,12.2932176304945,12.2073733355472,11.9497597798338,12.0378209261015,11.9308516294919,12.1597139772909,12.5119737809028,12.6015508150691
"Vitvi11g04039",6.061121782099,4.06268636576423,6.54816596665006,6.86294743094495,5.24975558871609,5.03160088288226,5.01040946105322,4.58373790342664,5.11342086722642,4.39430883319747,6.67772969490566,4.49533339500262,6.61244428303495,6.19405470708112,5.19771501802218,5.40312273045067,5.02283046416993,4.3936314455697,4.4608773242195,4.75765140948143,7.21323966072717,5.86485563502769,5.77084826474671,5.1186303968732,5.14900430131993,4.47478407722091,4.53519095041162,4.73139257859485,4.4239634547723
"Vitvi11g04041",6.70309007024146,7.31336533454036,7.73338627194442,7.52208510508674,6.57108764891912,6.78559482040103,6.69354261860305,7.15482659884476,8.20082584777437,7.79599941557744,7.31063638528721,7.79835910742542,6.39817766014245,7.77749776192285,6.61981208003191,6.89160855350904,7.42354322963668,7.03189989606747,8.55005031195436,8.16584923541211,7.52028288928179,6.22657295637758,6.85458345588549,6.88016746194314,6.61281762637491,7.35424686092757,6.44727399687987,8.4105507592957,8.25698518101508
"Vitvi11g00146",7.17825966521976,8.03502691556687,7.79323642815777,7.72456992182656,7.35264139761395,7.43821855104704,7.3576509249757,7.41164208928328,8.4594658852948,8.41795170569827,6.82153179115506,8.33267779340625,7.0668948589817,7.73832260188581,7.06400343662604,7.34388639876009,7.22369555987747,7.55630960403572,8.69065212334312,8.53882272371665,6.84020592271089,6.88526185268092,7.10907470357744,6.99517530823971,7.1079779178131,7.10801579005778,7.25451081502425,8.4005127462308,8.41602075082552
"Vitvi11g00147",11.4498044100402,10.7008214990363,11.1424301048609,11.2745267851384,11.1839624924756,11.0739423786444,11.0511239421992,10.9326493674403,10.917219367847,11.0519452998324,11.2180560905025,10.8750336281605,11.0173464086545,11.1249110151378,10.995161446065,10.9073086460985,10.7645536297041,10.8032317527797,10.8664280080621,11.0482461286811,11.0152530989498,11.2268778674669,11.2307724893634,10.9971401922961,10.9855973769446,10.8539454202729,10.8736040669103,10.8344699101927,10.9592274352222
"Vitvi11g00148",11.5549151997518,11.7301972087726,11.5166002427888,11.2943005718473,11.6647653482288,11.5694968354684,11.2198635233993,11.2487054326457,11.5944315842723,11.3998518274126,11.7408115561601,11.4606774002519,11.7772013977067,11.4697558023244,11.7472857131524,11.7927506569996,11.4347645529099,11.3117132157272,11.3702206539914,11.3611902671808,12.0770149630758,11.6717460514071,11.6566362428047,11.8526180998863,11.7800185143875,11.5282354327557,11.3584179938768,11.6864035961036,11.4340247924082
"Vitvi11g00149",9.12691982481246,9.25099896969446,9.24638235651739,9.30887654747345,9.16171031423171,9.14357405034973,9.01898239151248,9.10453786788589,9.44611090962302,9.41209171577539,9.1395225299687,9.22280939135898,9.27518142902956,9.32029762674378,9.12246810814916,9.1829335462627,8.99103173039219,9.1632557507019,9.19446054744431,9.28856649927077,9.00944273298172,8.94722089317403,9.06233177218644,9.10140325324284,9.05334146947649,8.94987311105717,8.92655454299229,9.24404321720469,9.39103487652867
"Vitvi11g00150",10.6799903082462,10.7790857815047,11.1317634320962,11.1131640244757,11.0564079928087,10.8574164237566,11.2089650447603,10.9585685297342,10.6684398498849,10.8541457610512,10.5568245289149,10.7152007938862,11.1043979913677,11.0370807001257,10.9621346480161,10.7474108131749,10.8531670036331,11.0104347986416,10.548902252508,10.6901457615065,10.4495640675859,11.4720358451472,11.1813774401792,10.8023190639392,10.7804822552406,11.0367661731959,10.9852273025569,10.6715794886213,10.6175988210194
"Vitvi11g00151",9.99388309645382,10.0402502053713,10.0566350125351,10.0144428232322,9.9685803773677,9.86426995949541,9.78464067315428,9.71615695010702,9.96190988323196,9.89347441221559,10.0155204643778,10.0046984243856,9.98813827924287,9.98374491205988,9.86338751030658,9.82353782383109,9.85114567039994,9.82374080445726,9.85280105389974,10.0223713532953,9.90577305923295,10.0835247309289,9.94883511708398,9.90164308014122,9.78693679788133,9.87217233137489,9.86638367102536,9.99230204442748,9.89906267459798
"Vitvi11g00152",13.3406325515563,13.4900980267197,13.4727164034099,13.4109481014357,13.5290448672258,13.395083658903,13.4935454598735,13.4162007364102,13.5452406714347,13.5730239895162,13.2653614759019,13.4953727030232,13.4860281202613,13.4039559207709,13.5067828548853,13.4435320076677,13.4555747625781,13.4498893632407,13.4717224483305,13.5769489614714,13.2725959071403,13.5602889195482,13.4690987792865,13.4552486243505,13.4156335206509,13.4737474242265,13.5865467973204,13.5221276607879,13.5708300200109
"Vitvi11g00153",11.3637908541854,11.6217317736142,12.0221623306478,11.9374936583184,11.8356766759376,11.742808029956,11.7218002187232,11.7429521546721,11.6076157469705,11.5858993470508,11.3440688331662,11.5712400326242,12.2503494788251,11.9626772726638,12.0469252760807,11.8675321682018,11.946249224664,11.8096298085897,11.6674150732304,11.6681234713941,11.2711444250981,12.4173160613362,12.15029371302,11.9838567778205,11.9199735631021,11.7475839179005,11.9216190051866,11.4988024718798,11.4215041983432
"Vitvi11g00154",7.0489958615022,6.58914843621496,7.33504395216198,7.15129650572783,6.21582615303339,6.71110253267892,6.37962231628298,6.50063046626626,6.48318198391661,6.67536594556133,6.99869463940521,6.53291176476384,7.15278704623086,7.31967281885219,6.4070930281746,6.5636573704075,6.61331765539198,6.37211667625944,6.55525609086952,6.49118354678904,7.14644136855232,7.10428041383452,6.86570166050042,6.50737623631542,6.49698905499532,6.85172306404845,6.50058520901865,6.85553715431844,6.64039368064052
"Vitvi11g00155",13.9064736267395,13.2382577250989,13.5860588006606,13.8568002770867,14.8220578629905,14.2522939882704,14.0844556186919,13.6040637041511,12.6570317209506,12.7332676704282,13.9058793948313,13.0609970753533,14.6897612145085,13.9703769041994,14.9531381914923,14.410105174798,13.8883845560465,14.0261025049519,12.6311098745436,12.6782595259424,13.8641819631174,14.8698449769241,14.4007334279526,14.6419549198432,14.4323143143822,13.9472572232718,14.3442088227552,12.6906337677279,12.6744620406896
"Vitvi11g00156",11.2639223132349,10.2412028589675,9.57427971000469,10.4205350404351,10.999828657883,10.6840797924564,10.5331427136839,10.319563746826,9.07276866055267,10.2200411307025,11.0070982801422,9.94705351366038,10.6219156699776,9.87392965835991,11.1402598839798,10.9117150035603,10.0232368882139,10.8389246230018,8.75387072542103,9.22437069383571,10.7234833587829,10.2913396241944,10.4495432799289,10.553555161206,10.6255586461378,10.3683958433871,11.1639793220411,8.93651059634009,8.95267742451065
"Vitvi11g00157",9.92126640168506,9.36995716160411,9.52836938132231,9.69765547486048,9.56234709046855,9.3308822959719,9.73746168102353,9.25767592143104,9.31165339835863,9.65050018882937,9.44958288986012,9.1669632413998,9.28217813297852,9.25473100428235,9.37796191555227,9.3217686873936,8.88386390050875,9.22407580726549,9.14424345831256,9.15229769353144,9.27091950760907,9.49978654495673,9.40621842089556,9.25169719255604,9.15678752401944,9.14746989893191,9.48857966023865,9.116243880682,9.08408793213649
"Vitvi11g00158",11.664797709063,11.6130332712667,11.8890349251804,11.8468832668134,11.7900540475181,11.6174534923626,11.8992690839322,11.6965124209682,11.6311110621149,11.7219465048976,11.4596374416697,11.5517045335824,11.8427587746492,11.8246745199399,11.634100703167,11.5642801042525,11.7266721440398,11.7231676533352,11.6439869893979,11.690456728973,11.3086135252203,12.0209722227459,11.8546924434099,11.5794250686672,11.5016642981378,11.725805743424,11.6895924567996,11.6950581611886,11.6405489303675
"Vitvi11g00159",5.95062294507784,4.24197926302553,5.38297508609138,5.78090774447739,5.56779355218729,5.12663898264282,5.07144767972397,4.85712560630608,4.42665652819702,4.62414522143464,5.27921615933935,4.26118105259307,5.22113843981458,5.06474012665185,4.61839660855519,4.86263711546554,5.00105939382588,4.90279922493362,4.4634733271938,4.25494633550273,5.06411031758516,5.09774958251645,5.02411993500417,4.82801374591402,4.66062637338909,4.53894212339143,4.05128667152323,4.99969212952679,3.96601277895393
"Vitvi11g00160",5.21962936253537,5.01974703512593,5.14672516520579,5.21491377370768,5.07004802051443,5.13705761522712,4.72461632460119,5.1768035741274,5.02571347362098,5.14873448680759,5.21271424736418,5.43441649541791,5.13965336538961,5.18516923036519,5.37572935261174,5.24302248009575,4.89483048519252,5.04977622213467,4.95284574902503,5.00549834417115,5.16227185922663,5.35586524282526,5.3812688681412,5.31729809864304,5.43407021818811,4.70707571225653,4.7130599799317,5.36256454841726,5.04385774973003
"Vitvi11g04042",6.32109383688537,6.34958439085827,6.02694984293158,6.13900419545259,5.78583646627046,5.97625366453288,6.1245205147476,6.26690678717375,6.43500770066755,6.23276531307633,5.91189182375794,6.32617882033432,6.03853889585042,6.05183847462398,6.06559595974207,6.21093067426499,6.09839350070019,6.10434976708342,6.2928589293922,6.13405229081709,5.97157749466472,5.91502007312601,6.06989313149541,5.74658933985606,5.96688289024603,5.91535142481851,5.67800015386457,5.95089499757241,6.00753898836807
"Vitvi11g01367",8.32135896060892,8.33233584612292,8.30169267265515,8.32851765278718,8.21093985109228,8.13831323774646,8.09591489372388,8.25191391930746,8.41616795931183,8.34351594500284,8.34837759184031,8.29300031441217,8.15454641274699,8.17064938382602,8.07581503454532,8.04290235784782,7.89080373797621,8.13502865046175,8.53722563404829,8.22287420264793,8.24110723969266,7.98075480386108,8.07916258820148,8.09811795849923,8.17220405074541,8.08412292726551,8.00057296380798,8.15567395720713,8.33726151073541
"Vitvi11g00162",8.59536424567593,8.09364472100506,8.67170238319799,8.64651745859314,8.26823012447203,8.25489136618223,8.46712055829419,8.07733630497721,8.07603450747157,8.07918451342798,8.80765695638184,8.19633225893223,8.41556406290197,8.5984350433571,8.29264086575831,8.31810500684377,8.40793393226088,8.49828250475218,8.04769883544143,8.01571869580169,8.68450860654427,8.5954801379389,8.66554022338518,8.58367043670751,8.44322830147987,8.40378081630883,8.27333650651346,8.20448040923032,8.29692437693565
"Vitvi11g00163",12.9294783976253,12.7813190245404,12.8998854804072,12.9684215972329,12.9882448254449,12.8308007964967,13.0150633501265,12.817828007935,12.7016449525129,12.7881228575143,12.812653683959,12.7967217697284,13.0972655284119,12.8473048599409,12.9794147951778,12.8585504436949,12.8525618452053,12.8947912081729,12.7978422921945,12.7095468158412,12.8121264638393,13.3049845614378,13.0493040679646,12.9042591818079,12.8852918924792,12.9355204365481,13.0380321636539,12.7463045899795,12.7545999562198
"Vitvi11g00164",8.42823051751653,8.65596885770898,8.66420297352307,8.53097135164175,8.49994968700735,8.64721349239594,8.34742103747685,8.24870162596998,8.45996055952246,8.3447017929898,8.57148447398192,8.66849128957759,8.45012485273809,8.70413790442327,8.67867403332445,8.60876512687029,8.51228226719559,8.50182000435442,8.54201302295754,8.54240216608788,8.51283214018381,8.57759481159165,8.70511275984768,8.7155913208368,8.59576047752208,8.47328442616663,8.3118376013347,8.49892612283135,8.50129529124971
"Vitvi11g00165",9.93452961049725,8.60832063839689,8.88781329868396,10.3815808369516,9.60682580621244,9.51402124213594,8.60953276316884,8.95159693588834,8.34402473125417,9.13461566186377,9.15437348155434,9.21102162904952,8.88664844898427,9.44088828102985,9.16812203121696,9.18661093584011,8.28254908990428,8.88429289058927,8.78786475167927,8.49772010370045,9.08381975935272,9.04455474279676,9.92447541830775,9.45773706801519,9.38175814662424,8.62899107402824,9.03800134774412,8.49267417269938,7.91985673009209
"Vitvi11g01369",10.7951302556838,10.8858854286143,10.6257286945438,10.4973448180807,10.8999490606991,10.8818280910313,10.5313369683275,10.6788048669752,10.9112047163483,10.819105843843,11.0626104630152,10.914315857056,10.8753515295134,10.8322383214813,11.0477594815846,11.0977405000051,10.8436519240371,10.8899617203966,10.9837754916183,10.9539786070471,11.2367669425099,10.7405259014669,10.7585230914417,11.1047721505126,11.0507020543126,10.8333227785817,10.8372422801665,10.9789583888534,11.0239566189166
"Vitvi11g01370",9.85348278536644,9.32346849985298,9.8237516410576,9.7689054867761,9.77285607870412,9.71518529047021,9.43714255380387,9.53594876511586,9.32817620218091,9.1907302504435,9.81110680758116,9.2982229174065,9.84523099867841,9.7290063574143,9.63934880589033,9.75097061680891,9.57582811210633,9.45126863440735,9.4381316496667,9.21518963688634,9.83733223938425,9.81952373835247,9.82110372300813,9.83599454675136,9.72594306431786,9.66793590691296,9.68556138022826,9.38627546419035,9.21757187497476
"Vitvi11g00167",10.575598037454,10.5950992384517,10.5486118273921,10.5421302716647,10.5147736440461,10.6328433419334,10.3816750452546,10.3594410030662,10.7204726642239,10.5270460428022,10.5260027615367,10.6140862521109,10.4210789598152,10.4846943682547,10.7047134276433,10.6630420668588,10.5149112806545,10.5096646553195,10.616162736369,10.5322834946984,10.7053248180519,10.4112320684828,10.4947233876744,10.7320055094019,10.7478347431988,10.6545527677794,10.5043740532356,10.7703061558721,10.5813751109896
"Vitvi11g01371",5.45393999994109,2.64877791097766,4.98542009721735,4.91317098610013,3.6394184893739,3.16643196527688,3.65563161347488,2.7773141015003,2.61520005057284,2.84596979556441,5.40573442135545,2.90982853425384,3.98796759600205,4.28997352489744,3.86800834102119,3.30226925197525,3.14517351859035,3.29901482704748,2.66532087849803,2.71004103951706,5.87452889351038,4.42932108822462,4.6306369771375,3.51716290904424,4.05502360013044,2.81614633273707,2.75413424779952,2.63404270114721,2.7005461706191
"Vitvi11g04043",7.1640580088155,6.97182364772426,7.6230420256737,7.27513134454154,7.27404597710637,7.25750087093504,7.41755234643364,7.27960379976187,7.32026611143583,7.09065764612645,7.02874860023581,6.89586139201844,7.55186357570686,7.6325557950712,7.34875787613165,7.40380632933033,6.91670067438451,7.15632467753208,7.11963205673557,6.97582337355112,7.53182316125265,7.5073301605419,7.56702826529581,7.28940630151984,7.30872604781633,7.245231418065,7.23687283536499,6.69721135540335,7.17542763977098
"Vitvi11g00168",9.06414968477159,8.62221737610066,9.23006681698528,9.03417619025233,8.86165636408428,8.64746447437435,8.94851082782203,8.79919875723573,8.76499188668848,8.91900235195096,8.75114481463408,8.65569757724453,8.93463920743887,8.99019589913809,8.77704109628434,8.63934650390309,8.79038722901885,8.72312461424302,8.77542045156537,8.7555149000549,8.82019504714354,9.1266597917861,9.03569572713402,8.78029022797809,8.69754052351782,8.80015170102568,8.7673983268922,8.64543191919753,8.80671916290368
"Vitvi11g00169",0.847485833686651,0.697600528372779,0.795088263816381,0.827808888787412,0.704098613522424,0.957417553857886,0.990856574422656,0.719671751738513,0.692249592594311,0.887816127291133,0.971588721157352,0.918312793559824,0.853732272654107,0.843651932203903,1.35137108791703,1.03101167460721,1.15188571775951,1.02947263945726,0.923321702619345,0.707819179242806,0.703146078879545,1.18053413655092,1.02884994866141,0.933804049778549,0.690553807126973,0.954414851148154,0.715517260023715,0.695229955894289,0.834334692138044
"Vitvi11g01372",7.53040807013767,7.73845441792288,8.07385724826203,7.55084212959534,7.20749207710147,7.68312678234592,7.94732468993216,7.83205679477113,7.75364022666135,7.48636476576426,8.69253688235271,8.52039465702396,7.53870974239863,8.24172531604406,7.88124506818121,8.01025309449924,9.11212151623404,8.94155140264454,8.92336979491877,8.04810984831576,8.23516007893249,7.76268951979248,7.74312398764699,7.53125513241127,7.90657681016219,8.86857352975347,8.12819652486524,7.71508185452494,7.83643371932823
"Vitvi11g00170",10.0334946656258,10.0222084431439,9.79343588142744,9.93869827941233,9.96008026659199,9.99592970865775,9.71520410017865,9.79088566136479,10.0416447046518,9.9867907195445,10.0814415308155,10.0932927645441,9.90650711954745,9.81427008651039,9.93125951818495,10.0104188117219,9.77210841691243,9.91110002016932,10.1413714612615,10.0180236291353,10.1517882557795,9.73524084599322,9.9362812638805,9.99720333210578,10.0384492296361,9.94519835195486,9.94272735080193,10.0580740128691,10.0737096833521
"Vitvi11g04044",7.42781751470288,7.7907091334882,7.52493679445167,7.5319951973827,7.75021757625385,7.73225035183259,7.51027912806186,7.64428987005356,7.73257410694329,7.62917008360701,7.69058501223045,7.77860964326249,7.75255457331305,7.63143814137953,7.6126812375168,7.6752996082288,7.60146698373184,7.45567582458642,7.56310267221941,7.70831909173628,7.72123059013017,7.20180664451855,7.71711892338501,7.84591861958576,7.70630733932364,7.67438566636286,7.40944744225691,7.53001443583548,7.70571898723589
"Vitvi11g01322",9.98054769435153,10.0524096603576,9.30777460533661,9.28317225472713,9.3006194824046,9.53409805362004,9.26403607812575,9.38296996748869,10.1429620835326,10.090689627931,9.59840607259399,9.81170109248646,9.06223004737186,9.24484693354845,9.27010522321021,9.28729021631145,9.06246364552839,9.06193367025375,9.94799022060452,10.1010102217472,9.62624321269733,8.67870826938221,9.19299567820461,9.23190781894282,9.43606850808489,9.05188953388834,9.10790640738501,9.97798749913368,9.95171211704478
"Vitvi11g01373",11.1293209880522,10.9455329685605,11.2090547353757,11.1931378989709,11.121814534293,11.0870665064721,11.2218943018595,11.3134204459671,10.9935920254584,10.9831692998475,11.1346325578805,11.0118004258874,11.0885019382627,11.2096444207516,11.1001004015017,11.1370008767478,11.24623322574,11.2679624893678,10.9723653481503,11.0382066412846,11.0462594172875,11.2987220206584,11.2110809622121,11.1245011030264,11.1348407207629,11.144943539264,11.34687084207,10.9903335750822,11.1179616950116
"Vitvi11g00174",12.0690935818624,12.2738195048678,11.8662441677176,11.8536575898634,11.9671719496928,12.0672931547002,11.8324901071874,11.7511302430991,12.2060845273177,11.9767339552687,11.8791398629299,12.1705315273193,11.7535675207379,11.6641179187182,11.9446857647587,11.932273829362,11.7039659564759,11.7513469589882,12.0105097850024,12.1061803393663,11.8630590917141,11.8756266212832,11.859699015061,11.9030549905436,11.9482137353378,11.8229170579896,11.756231108137,12.1152667755744,12.0353291267636
"Vitvi11g01374",4.54689321403852,3.40282862736497,3.48511664893395,3.77998124884059,4.09909977153141,3.96265209284845,4.05822626131392,3.49502265043379,3.70915763679242,4.39903245182631,4.73709959066608,3.98723688070781,4.15162015878969,3.7337479313464,4.2890115105242,4.15716212350916,4.41394266397694,4.21118861601327,3.42634180383934,3.77978740501481,4.28266375585576,4.25054318616517,4.41302362852786,3.99587238355433,3.8671212494888,3.66305564764268,4.34042754614821,4.05422108014095,3.4770684156187
"Vitvi11g00175",5.8989294807932,5.17412031481256,5.88498970571967,5.35632823424258,5.33285604179057,5.20058717331828,5.84382690917106,5.77323330037915,5.99328309848823,5.40335859091629,5.69352049509283,5.03731858833688,4.60706176951551,5.45558261330901,4.1269140351594,5.11395622944933,6.08958674083857,5.69281962690286,5.73054590915351,5.48931327603995,5.75182343082395,4.1294177193482,4.91796527481299,4.85083351285487,4.95034453626299,6.11557676355506,4.7151472742878,5.72083610746074,5.36754092477618
"Vitvi11g00177",3.8379553785333,3.5674264789103,3.98211296727307,3.64067178931046,3.74910460847039,4.03845273692442,3.34609754703128,3.16795387978342,3.59750488910094,3.6796488541782,3.76918889459457,3.34777044413758,4.04589685284419,3.16945100887201,3.94265497601693,3.4621392962177,3.69482241637619,3.55141957092593,3.48658497239158,3.56754513465571,3.73723147383975,3.3105951364355,4.18100279140916,3.72528648704769,3.94499362475982,3.71144271474433,3.33848866174039,3.88332446464716,3.41645105325734
"Vitvi11g00178",15.407981124552,16.7117348234961,15.2531430479473,15.0969512114183,15.4191238135525,15.6064665862255,15.4175362556366,15.4222145482581,17.0929551726179,17.5249595129441,15.1127898497504,16.2953777404363,14.8420963448181,15.0160968252249,15.4687550823109,15.6061493388037,14.7258850953754,15.0358232939701,16.7159264576095,17.130260344844,15.0535730754551,14.7022678334,15.0170757928621,15.3190189853236,15.775301116629,15.0261645186506,15.4850145007976,17.1052272056337,17.3705959044973
"Vitvi11g00180",10.1697441790484,10.0318269139653,9.97705816409156,10.079958751778,9.90796620215506,10.2324605765984,9.61302678051528,10.1553487750503,10.358867365189,9.91618973694533,10.3780619283339,9.70077299750161,9.72726587516748,10.2678241837588,10.0070290793041,10.2931248234193,10.2236666389187,9.93785423642122,10.1975373682916,9.69433027435987,10.8203934508421,9.35598324807764,9.77691973297985,10.2900251886601,10.4020051749561,10.0953061311431,9.79330104579036,10.418267548157,9.88050965139049
"Vitvi11g04045",7.30296140353487,8.00598871322088,7.72513638391358,7.47501745890262,7.59457416741896,7.87445923599676,7.99726315953397,8.27109551496497,8.19470870436888,7.82608901059029,7.47086372239945,8.00744062472299,7.75651589390504,7.70516363899775,7.86688686363486,7.98198671445855,8.20958460396728,8.1353178249336,8.20641524384735,8.1014932617449,7.39209824072378,7.76487144983182,7.83161476115673,7.97838305361191,7.95306424823136,7.92553275657596,7.96913578184577,7.86669750310894,7.71276881063869
"Vitvi11g00182",9.01345663897557,9.05097025486709,9.04182420593809,9.06265592759953,8.90152413078509,9.01560858041494,9.37754619624274,9.28879304824993,9.29007457565067,9.24444081579094,9.15028626503353,9.20737850475584,8.72919207346867,8.95564154504015,9.02683895376768,9.04725938225676,9.32914350079619,9.35743431592768,9.28498677991399,9.16207049164483,9.18448663628665,8.93497613975832,9.02530596441644,9.01405174632444,8.95207668298197,9.31901207662638,9.09040260228693,9.09286327739472,9.34596220774331
"Vitvi11g04046",5.78855377103251,6.35189530456807,6.06080966033931,5.89690033790755,5.84367086127024,5.85419022019591,6.10506662922885,6.13765070941332,6.36467801458278,6.19349773513967,6.15420896056569,6.10197079066548,5.89100320329401,5.91429454123205,5.95098569220016,5.96534130587051,6.16925109296837,6.20644864852235,6.4852078156971,6.08273025106941,6.01670769858554,5.24794788082824,6.02840779041139,5.89037366136573,5.92148773347787,5.80210708392251,5.68425074140386,6.28320001921503,6.37392122889569
"Vitvi11g00184",10.6978856377873,10.5204846058061,10.256615057084,10.2876007261886,10.7081779088779,10.9390117172833,10.2624482997285,10.6323619768221,10.9126377576712,10.5235853280272,11.0552466476372,10.5833808568092,10.3717023816136,10.5152332757722,10.7876952311308,10.9424666716756,10.8001617913308,10.7413562732852,10.8985561006837,10.6944106118003,11.4929302858373,9.91425750323801,10.1090054227032,10.9012727451139,10.8902661795575,10.5404888073744,10.3534400103861,10.7811535169249,10.6098743053179
"Vitvi11g00185",10.7991187708996,10.1560717748189,10.5692507333711,10.6153555603087,10.3937058176409,10.3203143961572,10.1199836552701,10.2090281159612,10.1355951066855,10.1160692411242,10.7841002614603,10.289761350157,10.5154300669889,10.5388089031473,10.306589694622,10.1734462911518,10.1581135469396,10.3343569816579,10.1394313243986,10.1032057348805,10.7829146592258,10.7152539469016,10.545411407476,10.354006214161,10.2516006517681,10.3315952393618,10.1777607137444,10.2538287754413,10.0799515914049
