"","Rpv12.0.A","Rpv12.6.A","Rpv12.24.A","Rpv12.1.0.A","Rpv12.1.6.A","Rpv12.1.24.A","Rpv12.1.3.0.A","Rpv12.1.3.6.A","Rpv12.1.3.24.A","Susceptible.0.A","Susceptible.6.A","Susceptible.24.A","Rpv12.0.B","Rpv12.6.B","Rpv12.24.B","Rpv12.1.0.B","Rpv12.1.6.B","Rpv12.1.24.B","Rpv12.1.3.0.B","Rpv12.1.3.6.B","Rpv12.1.3.24.B","Susceptible.0.B","Susceptible.6.B","Susceptible.24.B","Rpv12.0.C","Rpv12.6.C","Rpv12.24.C","Rpv12.1.0.C","Rpv12.1.6.C","Rpv12.1.24.C","Rpv12.1.3.0.C","Rpv12.1.3.6.C","Rpv12.1.3.24.C","Susceptible.0.C","Susceptible.6.C","Susceptible.24.C"
"Vitvi01g01835",7.42017874720152,3.25550873465178,5.67618815158002,6.77315551725754,3.12678947722005,5.72662874480285,1.28446550307523,2.78877730178448,4.15070906576813,5.14353708613489,5.70427445116405,3.57695662791761,5.83727958858027,4.04401838469847,5.73043007667879,4.00256246822402,3.80279025996491,3.76264624432746,1.28446550307523,1.28446550307523,4.04432904286017,4.1663238734538,6.03384157755773,6.29129809001669,4.67136687289214,6.32793920244531,5.12926692093595,5.18937533576072,6.56589869975142,4.57159666315516,2.84853164403724,-1.53525050549078,1.28446550307523,5.13498559647016,6.54839775433005,4.28295893837365
"Vitvi01g01836",0.311848976997775,1.30507088842374,-0.311250087672808,2.79942412583895,-0.311250087672808,4.11051568391845,0.311848976997775,0.311848976997775,1.80962488603549,1.35495596481996,1.78053059478403,2.60525246449666,2.65205060479038,2.14733028244124,-0.311250087672808,1.91980091503174,1.75929441492873,1.72769180391981,0.311848976997775,0.311848976997775,2.00987128029452,3.28763546358664,2.19298556192271,2.02518043344557,0.311848976997775,1.42154161175627,-0.311250087672808,2.63117119102647,2.9188848182227,0.311848976997775,0.311848976997775,0.923518958737276,0.311848976997775,2.402294204629,1.94494021264835,2.5877568154697
"Vitvi01g00008",0.379297902308148,-0.40790294365504,2.80891063998121,2.64261542992091,-0.40790294365504,1.85003437689534,1.87111861239193,0.379297902308148,-0.40790294365504,2.73424243972157,2.03864583945815,-0.40790294365504,0.379297902308148,0.92654001357411,0.94324637061489,1.97546192345251,0.379297902308148,1.25400049281821,0.379297902308148,0.379297902308148,1.61268448510674,3.97084090336867,1.53984810073269,2.81446317382461,0.379297902308148,0.379297902308148,2.49494125093457,3.15101137411857,2.51009338591222,0.379297902308148,0.379297902308148,1.50377891231948,1.91055710475195,2.56402744094331,2.35958907124396,1.92790321269059
"Vitvi01g00011",2.27290717420084,-0.492171065966582,2.32626542409594,4.00444449580405,-0.492171065966582,1.61634654396238,0.539736477135114,0.539736477135114,-0.492171065966582,3.70106347155776,2.25793526015536,-0.492171065966582,2.21971960433259,-0.492171065966582,2.66779606835937,4.75298942277487,2.04627077833703,0.539736477135114,0.539736477135114,0.539736477135114,1.00255304900171,0.539736477135114,3.5702926662957,3.53785650473431,0.539736477135114,0.539736477135114,2.43591356601474,0.539736477135114,0.539736477135114,0.539736477135114,0.539736477135114,-0.492171065966582,0.539736477135114,3.79576641775843,3.29644816641981,4.05329137898466
"Vitvi01g00012",9.26483159908279,8.749939984542,10.4875261295754,10.4077326555737,8.83671420268128,10.6941758547736,8.1994467438499,8.7723053249406,9.36245404481089,8.99818632344628,8.92045855679436,9.42321047926673,9.23841587054716,7.76606829397256,10.2993966497563,10.734138419407,9.55664352727857,9.70789523341183,8.01598380327678,8.24636176983971,9.41650119103418,9.11906703161466,9.00097778131458,10.031599479474,7.83488653876594,9.15435275341056,10.3920247161595,10.5040763928712,9.72760869996476,9.8517716451148,7.85838415832885,6.69750370706206,7.92871624758193,8.9261015726804,8.90692559568918,9.92185894773804
"Vitvi01g01837",9.15914878835724,8.62247238055509,9.08670006701428,9.67412032054876,8.13730813997416,9.99811204028973,8.57333490137905,7.72201968712712,9.63325066794977,8.96384155262197,9.15702467138214,9.14959933566531,9.09201588843795,7.93905735831493,9.02087649546374,9.72198127292883,8.83561398270248,8.71106148957673,8.04602250514255,8.53755056997666,9.62044494895034,9.34771203996806,9.22330565892674,9.77251501236871,8.15667193619269,9.26111727836987,9.15961667348251,9.40658317534986,9.08771160521492,8.95139047518614,8.20263496336054,7.2682709331679,8.35409043100148,9.01466673771301,9.12033876265686,10.0830958442338
"Vitvi01g00014",5.56290069378406,5.53351505392383,5.23964221982175,5.23135548539649,5.23685974064854,5.23067734986908,5.21256843215587,5.77269932235051,4.19666460265162,5.39911113243284,4.72343122566072,4.56706893857321,6.1731486738929,3.73400233371727,5.5457375248465,5.03356828319442,4.63577828638201,4.17584082899051,5.21901811345658,4.66667500376945,4.60337295944514,3.73742993317042,5.54509805309334,6.06857075060662,4.42056979807804,5.38352682490461,5.47933658415943,4.58422179008818,5.05292676317424,4.89423318827349,5.80085447677511,4.69315225258948,4.99345488599935,5.39745143452967,5.98658994176405,5.29494851657264
"Vitvi01g01838",10.8454383893506,10.7489491026207,10.6547024690529,10.4647698457449,10.0476298823578,10.865082774249,10.3179702667307,10.5526231611004,9.96535958389052,10.5507636648817,10.4638711097208,10.9637782275705,11.0541637018303,9.81752510496128,10.8164536853448,10.7889767923521,9.75304876062609,9.87032157891644,10.2080637681378,10.0668962174153,10.0632379338806,9.54766290472041,10.3891239045759,11.1383487967069,9.76541626468573,10.9932686642577,10.7835152824487,10.7448659950213,10.1374046461868,10.2511622887594,10.2683012858999,9.25045530809026,10.338129226252,10.6084703006706,10.3433525385953,11.6296033274316
"Vitvi01g00015",1.48941457537378,0.192916667957054,0.192916667957054,2.27793767217833,2.73697689199795,0.192916667957054,1.33374434632602,1.38216864479883,2.47140804781891,2.44005101162534,0.192916667957054,0.192916667957054,0.879967434824322,2.33999415928489,2.03836000340294,-0.107218550157145,1.28063238346405,-0.107218550157145,3.77132917089269,2.07088618411962,0.192916667957054,-0.107218550157145,0.192916667957054,1.90766649481599,2.42674865936295,-0.107218550157145,0.192916667957054,-0.107218550157145,-0.107218550157145,2.9275681875179,0.880663168429576,0.192916667957054,1.37183833697777,0.192916667957054,1.83609586418933,0.840666948746705
"Vitvi01g00019",0,0,0,0,0,3.35187327453231,0,0,0,0,0,0,0,1.3165775301316,2.01390179102509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vitvi01g00023",9.25666213281072,9.04803049389218,9.26473664838659,9.29061096372519,9.11792059385141,9.4212032462563,9.61341707489933,9.50898201260077,9.39219739977771,9.2593427068744,9.42513458359787,9.42953881079244,8.96130654100839,9.6628813118276,8.93623397845645,9.05838579506276,9.70506074934866,9.20160338082653,9.55333543013577,9.78360870924205,9.11057872645936,9.66399540615303,9.51120727923719,9.23506814155825,9.81089382213723,8.69595632609161,9.13114262132929,9.11722347881138,9.7697386702606,9.63746763010728,9.32601362839609,9.84183758448576,9.54396442646828,9.30814007491812,9.67090952990147,9.29138298549543
