"GeneID","Immunity_Class"
"Vitvi14g01222","Other"
"Vitvi14g01224","Other"
"Vitvi14g02888","Other"
"Vitvi14g02889","Other"
"Vitvi14g01226","Other"
"Vitvi14g01227","Other"
"Vitvi14g02890","Other"
"Vitvi14g01228","Other"
"Vitvi14g01230","Other"
"Vitvi14g01232","Other"
"Vitvi14g01238","Other"
"Vitvi14g01239","Other"
"Vitvi14g01240","Other"
"Vitvi14g01245","Other"
"Vitvi14g01246","Other"
"Vitvi14g01247","Other"
"Vitvi14g01253","Other"
"Vitvi14g01254","Other"
"Vitvi14g01255","Other"
"Vitvi14g01256","Other"
"Vitvi14g01258","Other"
"Vitvi14g01259","Other"
"Vitvi14g01260","Other"
"Vitvi14g02893","Other"
"Vitvi14g04448","Other"
"Vitvi14g04449","Other"
"Vitvi14g04450","Other"
"Vitvi14g01262","Other"
"Vitvi14g01263","Other"
"Vitvi14g01264","Other"
"Vitvi14g01265","Other"
"Vitvi14g02897","Other"
"Vitvi14g04451","Other"
"Vitvi14g01267","Other"
"Vitvi14g01268","Other"
"Vitvi14g02898","Other"
"Vitvi14g02899","Other"
"Vitvi14g01269","Other"
"Vitvi14g04452","Other"
"Vitvi14g01272","Other"
"Vitvi14g04453","Other"
"Vitvi14g04454","Other"
"Vitvi14g01275","Other"
"Vitvi14g01276","Other"
"Vitvi14g04455","Other"
"Vitvi14g01278","Other"
"Vitvi14g01279","Other"
"Vitvi14g01280","Other"
"Vitvi14g01281","Other"
"Vitvi14g04456","Other"
"Vitvi14g04457","Other"
"Vitvi14g02903","Other"
"Vitvi14g01282","Other"
"Vitvi14g01283","Other"
"Vitvi14g01286","Other"
"Vitvi14g01287","Other"
"Vitvi14g01288","Other"
"Vitvi14g04459","Other"
"Vitvi14g04460","Other"
"Vitvi14g01289","Other"
"Vitvi14g01290","Other"
"Vitvi14g01292","Other"
"Vitvi14g01294","Other"
"Vitvi14g01295","Other"
"Vitvi14g01296","Other"
"Vitvi14g04462","Other"
"Vitvi14g04463","Other"
"Vitvi14g02908","Other"
"Vitvi14g04464","Other"
"Vitvi14g02910","Other"
"Vitvi14g02911","Other"
"Vitvi14g01301","Other"
"Vitvi14g01302","Other"
"Vitvi14g01303","Other"
"Vitvi14g04466","Other"
"Vitvi14g02912","Other"
"Vitvi14g01305","Other"
"Vitvi14g01306","Other"
"Vitvi14g04467","Other"
"Vitvi14g01307","Other"
"Vitvi14g01308","Other"
"Vitvi14g01309","Other"
"Vitvi14g01310","Other"
"Vitvi14g01311","Other"
"Vitvi14g01312","Other"
"Vitvi14g01313","Other"
"Vitvi14g01314","Other"
"Vitvi14g01317","Other"
"Vitvi14g01318","Other"
"Vitvi14g01319","Other"
"Vitvi14g01321","Other"
"Vitvi14g01325","Other"
"Vitvi14g04470","Other"
"Vitvi14g01326","Other"
"Vitvi14g01327","Other"
"Vitvi14g01329","Other"
"Vitvi14g01330","Other"
"Vitvi14g01332","Other"
"Vitvi14g01333","Other"
"Vitvi14g04471","Other"
"Vitvi14g02915","Other"
"Vitvi14g01336","Other"
"Vitvi14g01337","Other"
"Vitvi14g01338","Other"
"Vitvi14g04472","Other"
"Vitvi14g01339","Other"
"Vitvi14g01340","Other"
"Vitvi14g01341","Other"
"Vitvi14g04475","Other"
"Vitvi14g01348","Other"
"Vitvi14g01349","Other"
"Vitvi14g01350","Other"
"Vitvi14g01351","Other"
"Vitvi14g01352","Other"
"Vitvi14g01353","Other"
"Vitvi14g01354","Other"
"Vitvi14g04476","Other"
"Vitvi14g01357","Other"
"Vitvi14g01358","Other"
"Vitvi14g01360","Other"
"Vitvi14g01361","Other"
"Vitvi14g01362","Other"
"Vitvi14g04477","Other"
"Vitvi13g01753","Other"
"Vitvi14g04478","Other"
"Vitvi13g02515","Other"
"Vitvi13g02516","Other"
"Vitvi13g02518","Other"
"Vitvi13g01754","Other"
"Vitvi13g01755","Other"
"Vitvi14g04479","Other"
"Vitvi13g01756","Other"
"Vitvi13g01757","Other"
"Vitvi13g01758","Other"
"Vitvi13g01759","Other"
"Vitvi13g01760","Other"
"Vitvi13g01761","Other"
"Vitvi13g01762","Other"
"Vitvi13g01764","Other"
"Vitvi13g01765","Other"
"Vitvi14g04480","Other"
"Vitvi13g02519","Other"
"Vitvi13g01766","Other"
"Vitvi13g02520","Other"
"Vitvi13g01767","Other"
"Vitvi14g04481","Other"
"Vitvi13g01769","Other"
"Vitvi13g01770","Other"
"Vitvi13g01772","Other"
"Vitvi13g01773","Other"
"Vitvi13g01774","Other"
"Vitvi13g01775","Other"
"Vitvi13g01777","Other"
"Vitvi13g01778","Other"
"Vitvi13g02522","Other"
"Vitvi14g04483","Other"
"Vitvi14g04484","Other"
"Vitvi14g04485","Other"
"Vitvi14g04486","Other"
"Vitvi14g04487","Other"
"Vitvi13g01779","Other"
"Vitvi14g04489","Other"
"Vitvi14g04490","Other"
"Vitvi13g01782","Other"
"Vitvi13g01783","Other"
"Vitvi13g02530","Other"
"Vitvi14g04494","Other"
"Vitvi14g04495","Other"
"Vitvi13g02538","Other"
"Vitvi13g02541","Other"
"Vitvi14g04496","Other"
"Vitvi14g04497","Other"
"Vitvi14g04498","Other"
"Vitvi14g04499","Other"
"Vitvi13g01794","Other"
"Vitvi14g04500","Other"
"Vitvi14g04501","Other"
"Vitvi13g01796","Other"
"Vitvi14g04502","Other"
"Vitvi13g02544","Other"
"Vitvi14g04503","Other"
"Vitvi14g04504","Other"
"Vitvi14g04505","Other"
"Vitvi13g01798","Other"
"Vitvi14g04507","Other"
"Vitvi14g04508","Other"
"Vitvi13g01800","Other"
"Vitvi14g04510","Other"
"Vitvi14g04511","Other"
"Vitvi13g01802","Other"
"Vitvi14g01368","Other"
"Vitvi14g01367","Other"
"Vitvi14g01365","Other"
"Vitvi14g02920","Other"
"Vitvi14g04515","Other"
"Vitvi14g01373","Other"
"Vitvi14g01375","Other"
"Vitvi14g02923","Other"
"Vitvi14g02924","Other"
"Vitvi14g01378","Other"
"Vitvi14g04517","Other"
"Vitvi14g02926","Other"
"Vitvi14g02927","Other"
"Vitvi14g04518","Other"
"Vitvi14g01379","Other"
"Vitvi14g02928","Other"
"Vitvi14g01380","Other"
"Vitvi14g01381","Other"
"Vitvi14g02929","Other"
"Vitvi14g02930","Other"
"Vitvi14g02932","Other"
"Vitvi14g04524","Other"
"Vitvi14g04525","Other"
"Vitvi14g02934","Other"
"Vitvi14g02935","Other"
"Vitvi14g01385","Other"
"Vitvi14g04526","Other"
"Vitvi14g01387","Other"
"Vitvi14g01389","Other"
"Vitvi14g01390","Other"
"Vitvi14g04527","Other"
"Vitvi14g01391","Other"
"Vitvi14g02938","Other"
"Vitvi14g01392","Other"
"Vitvi14g01394","Other"
"Vitvi14g01395","Other"
"Vitvi14g04529","Other"
"Vitvi14g01398","Other"
"Vitvi14g04530","Other"
"Vitvi14g01400","Other"
"Vitvi14g01401","Other"
"Vitvi14g01402","Other"
"Vitvi14g01403","Other"
"Vitvi14g01404","Other"
"Vitvi14g01405","Other"
"Vitvi14g01406","Other"
"Vitvi14g01407","Other"
"Vitvi14g02945","Other"
"Vitvi14g02946","Other"
"Vitvi14g04532","Other"
"Vitvi14g01413","Other"
"Vitvi14g04533","Other"
"Vitvi14g01414","Other"
"Vitvi14g04534","Other"
"Vitvi14g01417","Other"
"Vitvi14g01418","Other"
"Vitvi14g01419","Other"
"Vitvi14g01420","Other"
"Vitvi14g01422","Other"
"Vitvi14g01423","Other"
"Vitvi14g01424","Other"
"Vitvi14g01425","Other"
"Vitvi14g01426","Other"
"Vitvi14g01427","Other"
"Vitvi14g01428","Other"
"Vitvi14g01429","Other"
"Vitvi14g02948","Other"
"Vitvi14g02949","Other"
"Vitvi14g01431","Other"
"Vitvi14g01432","Other"
"Vitvi14g01433","Other"
"Vitvi14g04535","Other"
"Vitvi14g01434","Other"
"Vitvi14g01435","Other"
"Vitvi14g01436","Other"
"Vitvi14g01437","Other"
"Vitvi14g04536","Other"
"Vitvi14g01439","Other"
"Vitvi14g01440","Other"
"Vitvi14g01441","Other"
"Vitvi14g01442","Other"
"Vitvi14g01444","Other"
"Vitvi14g01445","Other"
"Vitvi14g01446","Other"
"Vitvi14g01447","Other"
"Vitvi14g01449","Other"
"Vitvi14g04539","Other"
"Vitvi14g01450","Other"
"Vitvi14g01451","Other"
"Vitvi14g02950","Other"
"Vitvi14g01452","Other"
"Vitvi14g01454","Other"
"Vitvi14g01455","Other"
"Vitvi14g01456","Other"
"Vitvi14g01457","Other"
"Vitvi14g01458","Other"
"Vitvi14g01459","Other"
"Vitvi14g01460","Other"
"Vitvi14g01462","Other"
"Vitvi14g01463","Other"
"Vitvi14g01465","Other"
"Vitvi14g01466","Other"
"Vitvi14g01467","Other"
"Vitvi14g01468","Other"
"Vitvi14g01469","Other"
"Vitvi14g01470","Other"
"Vitvi14g01471","Other"
"Vitvi14g01472","Other"
"Vitvi14g04547","Other"
"Vitvi14g01473","Other"
"Vitvi14g01474","Other"
"Vitvi14g04548","Other"
"Vitvi14g04549","Other"
"Vitvi14g01476","Other"
"Vitvi14g04551","Other"
"Vitvi14g01477","Other"
"Vitvi14g02951","Other"
"Vitvi14g01478","Other"
"Vitvi14g04552","Other"
"Vitvi14g01479","Other"
"Vitvi14g01481","Other"
"Vitvi14g02954","Other"
"Vitvi14g01482","Other"
"Vitvi14g04553","Other"
"Vitvi14g01483","Other"
"Vitvi14g01485","Other"
"Vitvi14g04554","Other"
"Vitvi14g01487","Other"
"Vitvi14g01488","Other"
"Vitvi14g01494","Other"
"Vitvi14g01495","Other"
"Vitvi14g01496","Other"
"Vitvi14g04556","Other"
"Vitvi14g01497","Other"
"Vitvi14g01498","Other"
"Vitvi14g01499","Other"
"Vitvi14g04557","Other"
"Vitvi14g01500","Other"
"Vitvi14g01501","Other"
"Vitvi14g01502","Other"
"Vitvi14g01503","Other"
"Vitvi14g04558","Other"
"Vitvi14g01504","Other"
"Vitvi14g01505","Other"
"Vitvi14g01506","Other"
"Vitvi14g01507","Other"
"Vitvi14g01508","Other"
"Vitvi14g04560","Other"
"Vitvi14g01509","Other"
"Vitvi14g01511","Other"
"Vitvi14g04562","Other"
"Vitvi14g01513","Other"
"Vitvi14g01514","Other"
"Vitvi14g01515","Other"
"Vitvi14g04563","Other"
"Vitvi14g04564","Other"
"Vitvi14g01516","Other"
"Vitvi14g01517","Other"
"Vitvi14g01519","Other"
"Vitvi14g01520","Other"
"Vitvi14g02961","Other"
"Vitvi14g01521","Other"
"Vitvi14g04565","Other"
"Vitvi14g01522","Other"
"Vitvi14g01523","Other"
"Vitvi14g01524","Other"
"Vitvi14g01525","Other"
"Vitvi14g01526","Other"
"Vitvi14g04566","Other"
"Vitvi14g01527","Other"
"Vitvi14g01530","Other"
"Vitvi14g04567","Other"
"Vitvi14g01532","Other"
"Vitvi14g01533","Other"
"Vitvi14g01534","Other"
"Vitvi14g01535","Other"
"Vitvi14g01537","Other"
"Vitvi14g01540","Other"
"Vitvi14g02971","Other"
"Vitvi14g01542","Other"
"Vitvi14g02972","Other"
"Vitvi14g01543","Other"
"Vitvi14g01544","Other"
"Vitvi14g01545","Other"
"Vitvi14g01546","Other"
"Vitvi14g04569","Other"
"Vitvi14g01548","Other"
"Vitvi14g01549","Other"
"Vitvi14g01550","Other"
"Vitvi14g01551","Other"
"Vitvi14g01552","Other"
"Vitvi14g01553","Other"
"Vitvi14g01554","Other"
"Vitvi14g01555","Other"
"Vitvi14g04570","Other"
"Vitvi14g01560","Other"
"Vitvi14g01561","Other"
"Vitvi14g01563","Other"
"Vitvi14g04573","Other"
"Vitvi14g04574","Other"
"Vitvi14g04575","Other"
"Vitvi14g04576","Other"
"Vitvi14g04582","Other"
"Vitvi14g04583","Other"
"Vitvi14g04584","Other"
"Vitvi14g04585","Other"
"Vitvi14g03121","Other"
"Vitvi14g02411","Other"
"Vitvi14g04587","Other"
"Vitvi14g04588","Other"
"Vitvi14g02984","Other"
"Vitvi14g01568","Other"
"Vitvi14g01569","Other"
"Vitvi14g02985","Other"
"Vitvi14g01571","Other"
"Vitvi14g04589","Other"
"Vitvi14g02422","Other"
"Vitvi14g01573","Other"
"Vitvi14g01574","Other"
"Vitvi14g01575","Other"
"Vitvi14g04590","Other"
"Vitvi14g01576","Other"
"Vitvi14g04591","Other"
"Vitvi14g04592","Other"
"Vitvi14g01579","Other"
"Vitvi14g01581","Other"
"Vitvi14g01582","Other"
"Vitvi14g04594","Other"
"Vitvi14g02428","Other"
"Vitvi14g02987","Other"
"Vitvi14g01584","Other"
"Vitvi14g01585","Other"
"Vitvi14g01586","Other"
"Vitvi14g04595","Other"
"Vitvi14g01588","Other"
"Vitvi14g01589","Other"
"Vitvi14g01590","Other"
"Vitvi14g01591","Other"
"Vitvi14g04596","Other"
"Vitvi14g02988","Other"
"Vitvi14g04597","Other"
"Vitvi14g02990","Other"
"Vitvi14g01593","Other"
"Vitvi14g01594","Other"
"Vitvi14g01595","Other"
"Vitvi14g01596","Other"
"Vitvi14g01597","Other"
"Vitvi14g01598","Other"
"Vitvi14g02991","Other"
"Vitvi14g01600","Other"
"Vitvi14g01602","Other"
"Vitvi14g01603","Other"
"Vitvi14g01604","Other"
"Vitvi14g01605","Other"
"Vitvi14g01606","Other"
"Vitvi14g01607","Other"
"Vitvi14g04600","Other"
"Vitvi14g04601","Other"
"Vitvi14g04602","Other"
"Vitvi14g01610","Other"
"Vitvi14g04603","Other"
"Vitvi14g04604","Other"
"Vitvi14g01611","Other"
"Vitvi14g01614","Other"
"Vitvi14g01615","Other"
"Vitvi14g01616","Other"
"Vitvi14g01617","Other"
"Vitvi14g01620","Other"
"Vitvi14g01621","Other"
"Vitvi14g01622","Other"
"Vitvi14g01623","Other"
"Vitvi14g01624","Other"
"Vitvi14g01626","Other"
"Vitvi14g04605","Other"
"Vitvi14g01627","Other"
"Vitvi14g01628","Other"
"Vitvi14g01629","Other"
"Vitvi14g01630","Other"
"Vitvi14g01631","Other"
"Vitvi14g01632","Other"
"Vitvi14g01633","Other"
"Vitvi14g01634","Other"
"Vitvi14g01635","Other"
"Vitvi14g01636","Other"
"Vitvi14g02995","Other"
"Vitvi14g01637","Other"
"Vitvi14g01639","Other"
"Vitvi14g01640","Other"
"Vitvi14g02996","Other"
"Vitvi14g01641","Other"
"Vitvi14g01642","Other"
"Vitvi14g01646","Other"
"Vitvi14g02997","Other"
"Vitvi14g01653","Other"
"Vitvi14g01655","Other"
"Vitvi14g02998","Other"
"Vitvi14g01656","Other"
"Vitvi14g01657","Other"
"Vitvi14g01658","Other"
"Vitvi14g04609","Other"
"Vitvi14g01660","Other"
"Vitvi14g01661","Other"
"Vitvi14g01662","Other"
"Vitvi14g04610","Other"
"Vitvi14g04611","Other"
"Vitvi14g04612","Other"
"Vitvi14g01664","Other"
"Vitvi14g01665","Other"
"Vitvi14g01666","Other"
"Vitvi14g01667","Other"
"Vitvi14g01668","Other"
"Vitvi14g04614","Other"
"Vitvi14g01671","Other"
"Vitvi14g03000","Other"
"Vitvi14g01672","Other"
"Vitvi14g01673","Other"
"Vitvi14g01674","Other"
"Vitvi14g01675","Other"
"Vitvi14g01676","Other"
"Vitvi14g01677","Other"
"Vitvi14g01678","Other"
"Vitvi14g01679","Other"
"Vitvi14g04615","Other"
"Vitvi14g01682","Other"
"Vitvi14g01683","Other"
"Vitvi14g01684","Other"
"Vitvi14g01685","Other"
"Vitvi14g01686","Other"
"Vitvi14g01687","Other"
"Vitvi14g01688","Other"
"Vitvi14g01690","Other"
"Vitvi14g01691","Other"
"Vitvi14g01692","Other"
"Vitvi14g01693","Other"
"Vitvi14g03001","Other"
"Vitvi14g01694","Other"
"Vitvi14g01695","Other"
"Vitvi14g01696","Other"
"Vitvi14g01698","Other"
"Vitvi14g01699","Other"
"Vitvi14g01700","Other"
"Vitvi14g03003","Other"
"Vitvi14g01701","Other"
"Vitvi14g03004","Other"
"Vitvi14g01703","Other"
"Vitvi14g01704","Other"
"Vitvi14g01706","Other"
"Vitvi14g01707","Other"
"Vitvi14g03008","Other"
"Vitvi14g03009","Other"
"Vitvi14g01709","Other"
"Vitvi14g04618","Other"
"Vitvi14g04619","Other"
"Vitvi14g03010","ETI_specific"
"Vitvi14g03011","ETI_specific"
"Vitvi14g03012","Other"
"Vitvi14g04622","Other"
"Vitvi14g03013","ETI_specific"
"Vitvi14g03015","ETI_specific"
"Vitvi14g01714","Other"
"Vitvi14g01715","Other"
"Vitvi14g01717","Other"
"Vitvi14g01718","Other"
"Vitvi14g01719","Other"
"Vitvi14g03016","Other"
"Vitvi14g01720","Other"
"Vitvi14g01721","Other"
"Vitvi14g01722","Other"
"Vitvi14g04624","Other"
"Vitvi14g01723","Other"
"Vitvi14g01726","Other"
"Vitvi14g01727","Other"
"Vitvi14g01728","Other"
"Vitvi14g01730","Other"
"Vitvi14g01732","Other"
"Vitvi14g01734","Other"
"Vitvi14g01735","Other"
"Vitvi14g01736","Other"
"Vitvi14g01737","Other"
"Vitvi14g01739","Other"
"Vitvi14g01740","Other"
"Vitvi14g01741","Other"
"Vitvi14g01742","Other"
"Vitvi14g01743","Other"
"Vitvi14g01744","Other"
"Vitvi14g01745","Other"
"Vitvi14g01746","Other"
"Vitvi14g01748","Other"
"Vitvi14g01751","Other"
"Vitvi14g01754","Other"
"Vitvi14g01756","Other"
"Vitvi14g03017","Other"
"Vitvi14g01757","Other"
"Vitvi14g03019","Other"
"Vitvi14g01758","Other"
"Vitvi14g01760","Other"
"Vitvi14g01761","Other"
"Vitvi14g01762","Other"
"Vitvi14g01763","Other"
"Vitvi14g03020","Other"
"Vitvi14g01764","Other"
"Vitvi14g04628","Other"
"Vitvi14g01765","Other"
"Vitvi14g01766","Other"
"Vitvi14g04629","Other"
"Vitvi14g01769","Other"
"Vitvi14g01770","Other"
"Vitvi14g01771","Other"
"Vitvi14g01772","Other"
"Vitvi14g01773","Other"
"Vitvi14g01775","Other"
"Vitvi14g01776","Other"
"Vitvi14g01777","Other"
"Vitvi14g01778","Other"
"Vitvi14g01780","Other"
"Vitvi14g01781","Other"
"Vitvi14g01782","Other"
"Vitvi14g01783","Other"
"Vitvi14g01785","Other"
"Vitvi14g01786","Other"
"Vitvi14g01787","Other"
"Vitvi14g04630","Other"
"Vitvi14g01789","Other"
"Vitvi14g03025","Other"
"Vitvi14g04632","Other"
"Vitvi14g01794","Other"
"Vitvi14g01795","Other"
"Vitvi14g01796","Other"
"Vitvi14g01797","Other"
"Vitvi14g04634","Other"
"Vitvi14g04635","Other"
"Vitvi14g01798","Other"
"Vitvi14g01799","Other"
"Vitvi14g04636","Other"
"Vitvi14g01800","Other"
"Vitvi14g01801","Other"
"Vitvi14g04637","Other"
"Vitvi14g01802","Other"
"Vitvi14g01803","Other"
"Vitvi14g01804","Other"
"Vitvi14g01805","Other"
"Vitvi14g01806","Other"
"Vitvi14g04638","Other"
"Vitvi14g01807","Other"
"Vitvi14g01808","Other"
"Vitvi14g01809","Other"
"Vitvi14g04639","Other"
"Vitvi14g01811","Other"
"Vitvi14g01812","Other"
"Vitvi14g01815","Other"
"Vitvi14g01816","Other"
"Vitvi14g01817","Other"
"Vitvi14g01818","Other"
"Vitvi14g03029","Other"
"Vitvi14g01819","Other"
"Vitvi14g04640","Other"
"Vitvi14g01820","Other"
"Vitvi14g03030","ETI_specific"
"Vitvi14g03031","ETI_specific"
"Vitvi14g04641","ETI_specific"
"Vitvi14g04642","ETI_specific"
"Vitvi14g03032","ETI_specific"
"Vitvi14g04643","ETI_specific"
"Vitvi14g04644","ETI_specific"
"Vitvi14g03033","ETI_specific"
"Vitvi14g01821","Other"
"Vitvi14g01822","Other"
"Vitvi14g01823","Other"
"Vitvi14g01824","Other"
"Vitvi14g01825","Other"
"Vitvi14g01826","Other"
"Vitvi14g01827","Other"
"Vitvi14g01828","Other"
"Vitvi14g01829","Other"
"Vitvi14g03036","Other"
"Vitvi14g03037","Other"
"Vitvi14g01832","Other"
"Vitvi14g01833","Other"
"Vitvi14g01835","Other"
"Vitvi14g01837","Other"
"Vitvi14g03041","Other"
"Vitvi14g01840","Other"
"Vitvi14g03042","Other"
"Vitvi14g03043","Other"
"Vitvi14g03044","Other"
"Vitvi14g03045","Other"
"Vitvi14g01841","Other"
"Vitvi14g01842","Other"
"Vitvi14g03047","Other"
"Vitvi14g01845","Other"
"Vitvi14g01846","Other"
"Vitvi14g01847","Other"
"Vitvi14g04650","Other"
"Vitvi14g04651","Other"
"Vitvi14g01852","Other"
"Vitvi14g01853","Other"
"Vitvi14g01855","Other"
"Vitvi14g03048","Other"
"Vitvi14g01856","Other"
"Vitvi14g01857","Other"
"Vitvi14g01858","Other"
"Vitvi14g04653","Other"
"Vitvi14g01859","Other"
"Vitvi14g01860","Other"
"Vitvi14g04656","Other"
"Vitvi14g04657","Other"
"Vitvi14g01865","Other"
"Vitvi14g01866","Other"
"Vitvi14g01867","Other"
"Vitvi14g01868","Other"
"Vitvi14g01869","Other"
"Vitvi14g01870","Other"
"Vitvi14g01871","Other"
"Vitvi14g01872","Other"
"Vitvi14g01873","Other"
"Vitvi14g01874","Other"
"Vitvi14g03049","Other"
"Vitvi14g03050","Other"
"Vitvi14g01877","Other"
"Vitvi14g01879","Other"
"Vitvi14g01881","Other"
"Vitvi14g01882","Other"
"Vitvi14g01883","Other"
"Vitvi14g03051","Other"
"Vitvi14g01884","Other"
"Vitvi14g01885","Other"
"Vitvi14g01886","Other"
"Vitvi14g01887","Other"
"Vitvi14g01888","Other"
"Vitvi14g01889","Other"
"Vitvi14g01892","Other"
"Vitvi14g01894","Other"
"Vitvi14g03052","Other"
"Vitvi14g01895","Other"
"Vitvi14g01896","Other"
"Vitvi14g04661","Other"
"Vitvi14g03055","Other"
"Vitvi14g03056","Other"
"Vitvi14g03057","Other"
"Vitvi14g04662","Other"
"Vitvi14g01897","Other"
"Vitvi14g04665","Other"
"Vitvi14g01898","Other"
"Vitvi14g01899","Other"
"Vitvi14g01900","Other"
"Vitvi14g01901","Other"
"Vitvi14g01902","Other"
"Vitvi14g01903","Other"
"Vitvi14g03059","Other"
"Vitvi14g01905","Other"
"Vitvi14g01906","Other"
"Vitvi14g03060","Other"
"Vitvi14g03061","Other"
"Vitvi14g01907","Other"
"Vitvi14g01908","Other"
"Vitvi14g01909","Other"
"Vitvi14g04667","Other"
"Vitvi14g01910","Other"
"Vitvi14g03062","Other"
"Vitvi14g04669","Other"
"Vitvi14g01911","Other"
"Vitvi14g04673","Other"
"Vitvi14g04674","Other"
"Vitvi14g01916","Other"
"Vitvi14g03069","Other"
"Vitvi14g04677","Other"
"Vitvi14g01917","Other"
"Vitvi14g03072","Other"
"Vitvi14g03074","Other"
"Vitvi14g01919","Other"
"Vitvi14g03075","Other"
"Vitvi14g01920","Other"
"Vitvi14g01921","Other"
"Vitvi14g01922","Other"
"Vitvi14g01923","Other"
"Vitvi14g03076","Other"
"Vitvi14g01926","Other"
"Vitvi14g01928","Other"
"Vitvi14g01929","Other"
"Vitvi14g03078","Other"
"Vitvi14g04680","Other"
"Vitvi14g01932","Other"
"Vitvi14g03079","Other"
"Vitvi14g01934","Other"
"Vitvi14g01935","Other"
"Vitvi14g01936","Other"
"Vitvi14g01937","Other"
"Vitvi14g01938","Other"
"Vitvi14g01939","Other"
"Vitvi14g01940","Other"
"Vitvi14g01941","Other"
"Vitvi14g01942","Other"
"Vitvi14g01943","Other"
"Vitvi14g01945","Other"
"Vitvi14g01946","Other"
"Vitvi14g01949","Other"
"Vitvi14g01950","Other"
"Vitvi14g01951","Other"
"Vitvi14g01952","Other"
"Vitvi14g01953","Other"
"Vitvi14g04681","Other"
"Vitvi14g04682","Other"
"Vitvi14g03084","Other"
"Vitvi14g01955","Other"
"Vitvi14g01956","Other"
"Vitvi14g01959","Other"
"Vitvi14g01960","Other"
"Vitvi14g01961","Other"
"Vitvi14g04683","Other"
"Vitvi14g01963","Other"
"Vitvi14g01964","Other"
"Vitvi14g01965","Other"
"Vitvi14g04686","Other"
"Vitvi14g01966","Other"
"Vitvi14g01967","Other"
"Vitvi14g01968","Other"
"Vitvi14g01970","Other"
"Vitvi14g01972","Other"
"Vitvi14g04688","Other"
"Vitvi14g01973","Other"
"Vitvi14g03089","Other"
"Vitvi14g01975","Other"
"Vitvi14g01976","Other"
"Vitvi14g01977","Other"
"Vitvi14g01978","Other"
"Vitvi14g01981","Other"
"Vitvi14g01983","Other"
"Vitvi14g03091","Other"
"Vitvi14g01984","Other"
"Vitvi14g01985","Other"
"Vitvi14g03092","Other"
"Vitvi14g04689","Other"
"Vitvi14g01986","Other"
"Vitvi14g01987","Other"
"Vitvi14g04690","Other"
"Vitvi14g01989","Other"
"Vitvi14g04691","Other"
"Vitvi14g01990","Other"
"Vitvi14g01991","Other"
"Vitvi14g01992","Other"
"Vitvi14g03093","Other"
"Vitvi14g01993","Other"
"Vitvi14g01994","Other"
"Vitvi14g01995","Other"
"Vitvi14g01996","Other"
"Vitvi14g01997","Other"
"Vitvi14g03095","Other"
"Vitvi14g01999","Other"
"Vitvi14g02000","Other"
"Vitvi14g02001","Other"
"Vitvi14g02002","Other"
"Vitvi14g04692","Other"
"Vitvi14g02004","Other"
"Vitvi14g02005","Other"
"Vitvi14g02006","Other"
"Vitvi14g02007","Other"
"Vitvi14g02008","Other"
"Vitvi14g02009","Other"
"Vitvi14g03096","Other"
"Vitvi14g02010","Other"
"Vitvi14g02011","Other"
"Vitvi14g02012","Other"
"Vitvi14g02013","Other"
"Vitvi14g02014","Other"
"Vitvi14g02015","Other"
"Vitvi14g03097","Other"
"Vitvi14g02016","Other"
"Vitvi14g04693","Other"
"Vitvi14g04694","Other"
"Vitvi14g02018","Other"
"Vitvi14g04695","Other"
"Vitvi14g02020","Other"
"Vitvi14g02021","Other"
"Vitvi14g02022","Other"
"Vitvi14g02023","Other"
"Vitvi14g02024","Other"
"Vitvi14g02025","Other"
"Vitvi14g02026","Other"
"Vitvi14g02027","Other"
"Vitvi14g02028","Other"
"Vitvi14g02029","Other"
"Vitvi14g02030","Other"
"Vitvi14g02031","Other"
"Vitvi14g02032","Other"
"Vitvi14g04696","Other"
"Vitvi14g02033","Other"
"Vitvi14g02034","Other"
"Vitvi14g03099","Other"
"Vitvi14g02039","Other"
"Vitvi14g02042","Other"
"Vitvi14g02043","Other"
"Vitvi14g04699","Other"
"Vitvi14g02046","Other"
"Vitvi15g04000","Other"
"Vitvi15g04001","Other"
"Vitvi15g04002","Other"
"Vitvi15g01219","Other"
"Vitvi15g00004","Other"
"Vitvi15g00005","Other"
"Vitvi15g04003","Other"
"Vitvi15g00006","Other"
"Vitvi15g01220","Other"
"Vitvi15g00009","Other"
"Vitvi15g00011","Other"
"Vitvi15g00014","Other"
"Vitvi15g00016","Other"
"Vitvi15g00017","Other"
"Vitvi15g00018","Other"
"Vitvi15g00020","Other"
"Vitvi15g04017","Other"
"Vitvi15g00037","Other"
"Vitvi15g04021","Other"
"Vitvi15g00039","Other"
"Vitvi15g04023","Other"
"Vitvi15g04026","Other"
"Vitvi15g00044","Other"
"Vitvi15g00046","Other"
"Vitvi15g00047","Other"
"Vitvi15g00048","Other"
"Vitvi15g04027","Other"
"Vitvi15g01233","Other"
"Vitvi15g04029","Other"
"Vitvi15g00050","Other"
"Vitvi15g04030","Other"
"Vitvi15g04032","Other"
"Vitvi15g04034","Other"
"Vitvi15g04035","Other"
"Vitvi15g04036","Other"
"Vitvi15g00062","Other"
"Vitvi15g01235","Other"
"Vitvi15g00068","Other"
"Vitvi15g04041","Other"
"Vitvi15g00070","Other"
"Vitvi15g00071","Other"
"Vitvi15g04045","Other"
"Vitvi15g00073","Other"
"Vitvi15g01239","Other"
"Vitvi15g04047","Other"
"Vitvi15g00076","Other"
