"gene","module_size","spearman_rho","pvalue","padj_bonferroni","padj_BH","selected_bonferroni"
"Vitvi03g01453",238,-0.734769079293352,3.35592859601083e-07,0.00226357383800931,1.52121897715679e-06,TRUE
"Vitvi03g01454",29,0.643496584363782,2.30088601590388e-05,0.155194761772717,6.31129572072863e-05,FALSE
"Vitvi03g01457",225,-0.581171762700682,0.000201731083518182,1,0.000415600537058687,FALSE
"Vitvi03g01458",345,-0.582933306486462,0.000190869311580325,1,0.000397013304235974,FALSE
"Vitvi03g01467",18,-0.759401722865426,7.89310789590972e-08,0.000532390127579111,5.61592961581345e-07,TRUE
"Vitvi03g01469",1065,-0.411175350750953,0.0127285678576514,1,0.015590010931516,FALSE
"Vitvi03g01470",336,-0.588346722734024,0.000160693769450826,1,0.00033966765118954,FALSE
"Vitvi03g01471",124,-0.430524779021586,0.00876561976487687,1,0.0111699336916963,FALSE
"Vitvi03g01477",756,-0.819760771205674,9.62256253728296e-10,6.49041843139735e-06,1.74005856069634e-08,TRUE
"Vitvi03g01479",57,-0.200694727413819,0.240531540844746,1,0.247654593649491,FALSE
"Vitvi03g01500",1086,-0.411175350750953,0.0127285678576514,1,0.015590010931516,FALSE
"Vitvi03g01520",31,-0.159632783232723,0.352382996354793,1,0.358874122061465,FALSE
"Vitvi03g01524",5,-0.310178168494329,0.0656079477842121,1,0.0712372195435465,FALSE
"Vitvi03g01531",16,0.454322865822607,0.00537760984106564,1,0.00733211610632459,FALSE
"Vitvi03g01537",5,0.601264219389996,0.000105242977616435,0.709863884022852,0.000233892548277711,FALSE
"Vitvi03g01555",3,0.569833681621598,0.000285923238424701,1,0.000564895208897075,FALSE
"Vitvi03g01561",3,0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi03g01566",88,-0.477035929006692,0.00326413856858083,1,0.00470943628771716,FALSE
"Vitvi03g01567",131,-0.42573780810809,0.00963192720412472,1,0.01223260195666,FALSE
"Vitvi03g01571",9,-0.545485744593475,0.000580249762414512,1,0.00106136981475661,FALSE
"Vitvi03g01572",50,0.579248906368666,0.000214217149668945,1,0.000440919949501689,FALSE
"Vitvi03g01573",335,0.523772082433948,0.00104397040540408,1,0.00178539056400876,FALSE
"Vitvi03g01592",9,-0.57399680266734,0.000251925466762095,1,0.000503626933405551,FALSE
"Vitvi03g01597",184,-0.261131419384222,0.123969469157338,1,0.130733907046004,FALSE
"Vitvi03g01613",175,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi03g01614",149,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi03g01615",22,-0.114241614066328,0.507051164047744,1,0.512983366057002,FALSE
"Vitvi03g01617",3,-0.430524779021586,0.00876561976487687,1,0.0111699336916963,FALSE
"Vitvi03g01618",9,-0.459197442133872,0.00484474340951935,1,0.0066216401818051,FALSE
"Vitvi03g01621",159,-0.00308761119098182,0.985741062565868,1,0.985741062565868,FALSE
"Vitvi03g01622",459,-0.755115931629091,1.0276330152622e-07,0.000693138468794352,7.08006607552964e-07,TRUE
"Vitvi03g01649",29,0.866359712001401,8.69442361037607e-12,5.86438872519866e-08,6.37433557086811e-10,TRUE
"Vitvi03g01651",4,0.373600954108801,0.024802525353346,1,0.0288884533773647,FALSE
"Vitvi03g01703",356,0.624221522900733,4.73386834040072e-05,0.319299419560029,0.00011657518056226,FALSE
"Vitvi03g01727",966,-0.731763852262692,3.96103875756545e-07,0.0026717206419779,1.72993206485866e-06,TRUE
"Vitvi03g01759",1081,-0.829476273338115,4.06241215706204e-10,2.74009699993834e-06,8.92539739393597e-09,TRUE
"Vitvi03g01760",1039,-0.808995377700137,2.36091949141347e-09,1.59244019695839e-05,2.92727977382058e-08,TRUE
"Vitvi03g01763",1291,-0.731763852262692,3.96103875756545e-07,0.0026717206419779,1.72993206485866e-06,TRUE
"Vitvi03g01769",30,-0.861011812544602,1.62270868075849e-11,1.0945170051716e-07,1.05242019728039e-09,TRUE
"Vitvi03g01770",29,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi03g01801",301,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi03g01809",92,-0.866359712001401,8.69442361037601e-12,5.86438872519862e-08,6.37433557086811e-10,TRUE
"Vitvi03g01833",46,-0.658054571255382,1.28992599979091e-05,0.087005508685897,3.85321119069517e-05,FALSE
"Vitvi03g01834",21,0.618223569754811,5.86815586164237e-05,0.395807112867778,0.000141968117958313,FALSE
"Vitvi03g01839",38,-0.762038276589863,6.69235268411086e-08,0.000451399188543278,5.10632566225427e-07,TRUE
"Vitvi03g01840",9,-0.440199493156902,0.00721598030084795,1,0.00939972713967158,FALSE
"Vitvi03g01841",36,0.301348321400354,0.0740899184807143,1,0.0798428662969194,FALSE
"Vitvi03g01849",331,-0.504335557297276,0.00171027946825786,1,0.00281980811865052,FALSE
"Vitvi03g01853",1020,-0.556734056756734,0.000421261179223091,1,0.00079502144763843,FALSE
"Vitvi03g01872",16,-0.740343236686949,2.45302599601653e-07,0.00165456603431315,1.17930579779983e-06,TRUE
"Vitvi03g04020",83,-0.563283869189166,0.00034775734695725,1,0.000670944881357738,FALSE
"Vitvi03g04029",933,-0.773446603340947,3.19602962058211e-08,0.000215572197908264,2.76729393977234e-07,TRUE
"Vitvi03g04032",214,-0.602582743783759,0.000100689603007756,0.679151372287312,0.000225781706212537,FALSE
"Vitvi03g04033",168,-0.401500636615636,0.0152203400780548,1,0.0183421822094837,FALSE
"Vitvi03g04037",1682,-0.401500636615636,0.0152203400780548,1,0.0183421822094837,FALSE
"Vitvi03g04047",83,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04050",100,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04051",84,0.28474739872575,0.0923292901888461,1,0.0984446826310096,FALSE
"Vitvi03g04053",41,-0.301348321400354,0.0740899184807144,1,0.0798428662969194,FALSE
"Vitvi03g04055",97,-0.402733580912167,0.0148816193651659,1,0.0181529574849934,FALSE
"Vitvi03g04064",25,-0.498684357771616,0.0019636796132521,1,0.00321871664432209,FALSE
"Vitvi03g04085",86,-0.42573780810809,0.00963192720412472,1,0.01223260195666,FALSE
"Vitvi03g04087",320,-0.719413407498765,7.65599059629684e-07,0.00516396565720222,3.08480624683528e-06,TRUE
"Vitvi03g04088",70,-0.617046562867391,6.11763032283906e-05,0.412634165275494,0.000146480001872735,FALSE
"Vitvi03g04090",4,-0.411175350750953,0.0127285678576514,1,0.015590010931516,FALSE
"Vitvi03g04099",3,-0.563283869189166,0.00034775734695725,1,0.000670944881357738,FALSE
"Vitvi03g04111",7,0.372476494209687,0.0252748166470031,1,0.0291366669430929,FALSE
"Vitvi03g04143",16,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04145",656,-0.516597122400606,0.00125690591977388,1,0.00211734026695175,FALSE
"Vitvi03g04147",49,-0.465267252741493,0.0042454593014046,1,0.00594223344842789,FALSE
"Vitvi03g04148",15,0.21926387772875,0.198842557667697,1,0.206432669150165,FALSE
"Vitvi03g04159",10,-0.651655019664749,1.66986778522566e-05,0.112632582113471,4.86533832023631e-05,FALSE
"Vitvi03g04163",14,0.646642651042071,2.03561248738774e-05,0.137302062274303,5.80803985931911e-05,FALSE
"Vitvi03g04196",112,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04197",3,-0.385951398872728,0.0200786217961855,1,0.0236931952440993,FALSE
"Vitvi03g04198",4,-0.718648196784035,7.96599470119536e-07,0.00537306342595627,3.19444912363635e-06,TRUE
"Vitvi03g04199",55,0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi03g04210",9,0.440199493156902,0.00721598030084792,1,0.00939972713967158,FALSE
"Vitvi03g04223",4,-0.544541179824902,0.000595760055322695,1,0.00108137824896436,FALSE
"Vitvi03g04228",4,0.411175350750953,0.0127285678576514,1,0.015590010931516,FALSE
"Vitvi03g04245",12,0.447460197997607,0.00621301428154913,1,0.00822992563414158,FALSE
"Vitvi03g04246",12,0.768033586424181,4.56200737137454e-08,0.000307707397199213,3.81297889961853e-07,TRUE
"Vitvi03g04266",65,-0.803875153790643,3.54813370040871e-09,2.39321618092567e-05,4.1050020256015e-08,TRUE
"Vitvi03g04267",14,0.731763852262692,3.96103875756544e-07,0.00267172064197789,1.72993206485866e-06,TRUE
"Vitvi03g04268",23,0.751190756638406,1.30247919478487e-07,0.000878522216882397,7.28270458125407e-07,TRUE
"Vitvi03g04289",9,-0.552471922567315,0.000476236747738388,1,0.000884420942592356,FALSE
"Vitvi03g04291",83,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04295",10,-0.368699757173111,0.0269158215782952,1,0.0309913309227724,FALSE
"Vitvi03g04297",171,-0.537084619459437,0.000731709404133355,1,0.00129605565411751,FALSE
"Vitvi03g04302",43,-0.285404066991838,0.0915479263669638,1,0.0976269981573394,FALSE
"Vitvi03g04364",67,0.430497602000505,0.00877034378520732,1,0.0111699336916963,FALSE
"Vitvi03g04369",16,-0.629625739172543,3.88591668087226e-05,0.262105080124834,9.92822273200129e-05,FALSE
"Vitvi03g04372",7,-0.473547362200556,0.00353201719882765,1,0.00507638099426649,FALSE
"Vitvi03g04393",43,-0.561529442963871,0.000366228411633447,1,0.000704968788946232,FALSE
"Vitvi03g04395",62,-0.459548921427535,0.00480814938579871,1,0.00659300012344223,FALSE
"Vitvi03g04396",60,-0.459548921427535,0.00480814938579871,1,0.00659300012344223,FALSE
"Vitvi03g04400",97,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04402",5,-0.553243893846833,0.000465829636318486,1,0.000874971010016204,FALSE
"Vitvi03g04404",3,-0.595908959859492,0.00012570381227052,0.847872213764657,0.000275551580683997,FALSE
"Vitvi03g04405",3,-0.61851137625457,5.80856920924257e-05,0.391787993163411,0.000140829616521715,FALSE
"Vitvi03g04422",180,0.712642073221467,1.08301422601156e-06,0.00730493095444798,4.15525082733105e-06,TRUE
"Vitvi03g04424",30,-0.854242196177249,3.44851741255845e-11,2.32602499477067e-07,1.36024853495363e-09,TRUE
"Vitvi03g04427",21,0.523984994594573,0.00103817108302138,1,0.00178539056400876,FALSE
"Vitvi03g04434",7,-0.310178168494329,0.0656079477842121,1,0.0712372195435465,FALSE
"Vitvi03g04450",74,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi03g04455",4,0.132767281212218,0.440163709723962,1,0.44604931221276,FALSE
"Vitvi03g04460",35,0.550833644050274,0.000499011088934101,1,0.000924932617439005,FALSE
"Vitvi03g04462",27,0.727071795148225,5.10902637354983e-07,0.00344603828895936,2.17415664918572e-06,TRUE
"Vitvi03g04463",38,-0.615008437531859,6.57237398953932e-05,0.443306625594427,0.00015576480168462,FALSE
"Vitvi03g04464",60,-0.735762263243213,3.17546950623144e-07,0.00214185418195311,1.45902873430048e-06,TRUE
"Vitvi03g04466",26,0.861011812544602,1.62270868075847e-11,1.09451700517159e-07,1.05242019728039e-09,TRUE
"Vitvi03g04508",679,-0.708606768330329,1.32555871382938e-06,0.00894089352477917,4.98099917814995e-06,TRUE
"Vitvi03g04511",3,0.459548921427535,0.00480814938579871,1,0.00659300012344223,FALSE
"Vitvi04g00005",27,0.602696642800707,0.000100304716366617,0.676555311892829,0.000225781706212537,FALSE
"Vitvi04g00017",48,0.601264219389996,0.000105242977616435,0.709863884022852,0.000233892548277711,FALSE
"Vitvi04g00021",203,-0.39403895145873,0.0174114903126433,1,0.0209006054740664,FALSE
"Vitvi04g00022",252,-0.464221854830135,0.00434384725305946,1,0.00605857107565882,FALSE
"Vitvi04g00029",240,-0.594545972557979,0.000131452155197496,0.886644786807112,0.000283998970790236,FALSE
"Vitvi04g00034",173,-0.255879339027016,0.131990809608602,1,0.138759041585103,FALSE
"Vitvi04g00041",321,-0.358748001667088,0.0316645308614795,1,0.0359921234682641,FALSE
"Vitvi04g00047",27,0.258298561200303,0.128249602946178,1,0.135141942176531,FALSE
"Vitvi04g00049",3,0.675004170824618,6.31632119611018e-06,0.0426035864677632,1.9898919415116e-05,TRUE
"Vitvi04g00060",98,-0.61800147404826,5.91451483447623e-05,0.398934025585422,0.000143038374179068,FALSE
"Vitvi04g00070",1766,-0.847109074594559,7.33329413385916e-11,4.946306893288e-07,2.3222098090554e-09,TRUE
"Vitvi04g00072",83,-0.538966632070141,0.00069502809068137,1,0.00124746260554706,FALSE
"Vitvi04g00078",16,-0.200898880933569,0.240043483019144,1,0.247227560385421,FALSE
"Vitvi04g00089",14,-0.246705210450572,0.146913319045593,1,0.153871170335796,FALSE
"Vitvi04g00091",5,0.571208070331638,0.00027427150802485,1,0.000544586788821788,FALSE
"Vitvi04g00095",445,-0.750289519408583,1.37448227308175e-07,0.000927088293193644,7.28270458125407e-07,TRUE
"Vitvi04g00099",40,0.750289519408583,1.37448227308174e-07,0.000927088293193632,7.28270458125407e-07,TRUE
"Vitvi04g00103",1564,-0.656244139521543,1.38851025998339e-05,0.0936550170358794,4.09152542751767e-05,FALSE
"Vitvi04g00104",652,-0.73824319276894,2.76299281077936e-07,0.00186363865087068,1.31382896227003e-06,TRUE
"Vitvi04g00107",6,-0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g00116",121,-0.333777637668421,0.0466511603903606,1,0.0515585903380276,FALSE
"Vitvi04g00118",36,0.760088730172259,7.5624164511901e-08,0.000510084989632772,5.43800628606367e-07,TRUE
"Vitvi04g00121",27,0.873958526853906,3.4159167561416e-12,2.30403585201751e-08,6.37433557086811e-10,TRUE
"Vitvi04g00133",172,-0.48468611999998,0.00273778266345129,1,0.00438318159624471,FALSE
"Vitvi04g00145",495,-0.760856579062529,7.20797454877411e-08,0.000486177883314814,5.43800628606367e-07,TRUE
"Vitvi04g00153",26,-0.695506609407448,2.49770503451919e-06,0.0168470204578319,8.75169893913348e-06,TRUE
"Vitvi04g00155",630,-0.717869601903274,8.29321601172098e-07,0.0055937741999058,3.30016176985593e-06,TRUE
"Vitvi04g00156",63,-0.550184244324302,0.000508303496349478,1,0.000935727915632432,FALSE
"Vitvi04g00157",5,0.100449440466785,0.559957971015343,1,0.564814792058993,FALSE
"Vitvi04g00159",9,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00160",677,-0.726054906433203,5.39506797819202e-07,0.00363897335129052,2.27720485061987e-06,TRUE
"Vitvi04g00164",1864,-0.816055112076351,1.31919139564028e-09,8.89794596359369e-06,1.99505514878782e-08,TRUE
"Vitvi04g00168",1262,-0.717942306485107,8.26214599507406e-07,0.00557281747367745,3.30016176985593e-06,TRUE
"Vitvi04g00171",437,-0.745986927832182,1.77160876753437e-07,0.00119495011370193,9.07327345255831e-07,TRUE
"Vitvi04g00173",9,0.324102923533104,0.0538052002373616,1,0.0589340817799617,FALSE
"Vitvi04g00178",1014,-0.801235104059783,4.35732915544007e-09,2.93901851534432e-05,4.94784261842479e-08,TRUE
"Vitvi04g00182",1368,-0.85540550367564,3.03776295899876e-11,2.04897111584467e-07,1.36024853495363e-09,TRUE
"Vitvi04g00189",3,-0.589733737477529,0.000153686635287772,1,0.000330448312086717,FALSE
"Vitvi04g00190",16,0.778309556517049,2.30216542281964e-08,0.000155281057769185,2.06490768310086e-07,TRUE
"Vitvi04g00192",64,0.333777637668421,0.0466511603903606,1,0.0515585903380276,FALSE
"Vitvi04g00217",1265,-0.672051107917167,7.17661980400292e-06,0.0484063005779997,2.23792420610262e-05,TRUE
"Vitvi04g00224",1274,-0.731763852262692,3.96103875756545e-07,0.0026717206419779,1.72993206485866e-06,TRUE
"Vitvi04g00226",234,0.718905693972024,7.86041300112868e-07,0.0053018485692613,3.1615077932387e-06,TRUE
"Vitvi04g00241",3,0.444847522067189,0.00655916257134087,1,0.00866801558457958,FALSE
"Vitvi04g00250",47,-0.430524779021586,0.00876561976487687,1,0.0111699336916963,FALSE
"Vitvi04g00252",173,-0.87156170767564,4.61578104660181e-12,3.11334431593292e-08,6.37433557086811e-10,TRUE
"Vitvi04g00254",58,0.295078781127154,0.080615036363119,1,0.0865152617771262,FALSE
"Vitvi04g00259",5,-0.182169060267928,0.287614398376729,1,0.294871426820344,FALSE
"Vitvi04g00261",242,0.469223635562852,0.00389036020229627,1,0.00547589306437572,FALSE
"Vitvi04g00289",968,-0.875928249297261,2.65500010539416e-12,1.79079757108836e-08,6.11090363691323e-10,TRUE
"Vitvi04g00291",8,0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00300",1281,-0.810497937632729,2.09006702735936e-09,1.40975020995389e-05,2.72678957437889e-08,TRUE
"Vitvi04g00307",1266,-0.814115601609632,1.55170655744904e-09,1.04662607299938e-05,2.1579919030915e-08,TRUE
"Vitvi04g00308",23,-0.36280178007437,0.0296534634974876,1,0.0337232526202249,FALSE
"Vitvi04g00314",1285,-0.517435182162141,0.00123020463625639,1,0.00208538081717752,FALSE
"Vitvi04g00318",1365,-0.806340170265918,2.92063171751105e-09,1.9699660934612e-05,3.56877915482101e-08,TRUE
"Vitvi04g00342",194,-0.602084182241456,0.000102390038824264,0.690620811869662,0.000228228953030291,FALSE
"Vitvi04g00347",467,-0.694618339445942,2.6042175929932e-06,0.0175654476647391,9.04037450578442e-06,TRUE
"Vitvi04g00350",378,-0.689760868540725,3.26386371734705e-06,0.0220147607735059,1.10626938560331e-05,TRUE
"Vitvi04g00352",18,0.748984181297874,1.48529439300902e-07,0.00100183106808459,7.84519238907272e-07,TRUE
"Vitvi04g00357",945,-0.808995377700137,2.36091949141347e-09,1.59244019695839e-05,2.92727977382058e-08,TRUE
"Vitvi04g00359",682,0.741026685835638,2.35927407095587e-07,0.00159133036085974,1.15649008783411e-06,TRUE
"Vitvi04g00367",1205,-0.693976902788516,2.68369965152303e-06,0.0181015541495228,9.28284828180658e-06,TRUE
"Vitvi04g00369",374,-0.275729352856521,0.103584434864025,1,0.109837606218809,FALSE
"Vitvi04g00390",1006,-0.624221522900733,4.73386834040076e-05,0.319299419560031,0.00011657518056226,FALSE
"Vitvi04g00409",53,-0.624221522900733,4.73386834040076e-05,0.319299419560031,0.00011657518056226,FALSE
"Vitvi04g00433",30,-0.440199493156902,0.00721598030084795,1,0.00939972713967158,FALSE
"Vitvi04g00435",3,0.505645519783763,0.00165581488630537,1,0.00273938469662245,FALSE
"Vitvi04g00442",237,-0.745986927832182,1.77160876753437e-07,0.00119495011370193,9.07327345255831e-07,TRUE
"Vitvi04g00451",14,-0.11125921255614,0.518275138427944,1,0.523788703730369,FALSE
"Vitvi04g00461",342,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00464",19,-0.497785744864844,0.00200686623174574,1,0.00328312217635825,FALSE
"Vitvi04g00471",1627,-0.304753495262471,0.0707229426338605,1,0.0763119897720987,FALSE
"Vitvi04g00477",12,-0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g00479",1724,-0.734769079293352,3.35592859601083e-07,0.00226357383800931,1.52121897715679e-06,TRUE
"Vitvi04g00486",95,-0.449874207292219,0.00590725996608227,1,0.00783877011041214,FALSE
"Vitvi04g00493",12,-0.546507180803783,0.00056388190945942,1,0.0010346527419216,FALSE
"Vitvi04g00501",1189,-0.707062962734838,1.43083923232176e-06,0.0096510106220103,5.31443316189995e-06,TRUE
"Vitvi04g00507",1135,-0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g00508",303,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00509",230,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00510",135,-0.156399566690015,0.362346543443675,1,0.368687197997826,FALSE
"Vitvi04g00511",15,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00512",112,0.75441642621575,1.07231136608592e-07,0.000723274016424953,7.23998014439392e-07,TRUE
"Vitvi04g00517",1674,-0.668005947751924,8.52878526518894e-06,0.0575266566136994,2.6279879677341e-05,FALSE
"Vitvi04g00524",31,-0.39182592248032,0.0181099832764267,1,0.0214564969610922,FALSE
"Vitvi04g00531",547,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00538",616,-0.783394258152665,1.61926462779259e-08,0.00010921939914461,1.50647447096014e-07,TRUE
"Vitvi04g00546",63,-0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g00564",8,-0.39182592248032,0.0181099832764267,1,0.0214564969610922,FALSE
"Vitvi04g00567",128,0.596032931351327,0.000125192354329375,0.844422429951632,0.000275056166108024,FALSE
"Vitvi04g00586",296,-0.401500636615636,0.0152203400780548,1,0.0183421822094837,FALSE
"Vitvi04g00594",3,-0.275729352856521,0.103584434864025,1,0.109837606218809,FALSE
"Vitvi04g00600",1991,-0.722501018689747,6.51436181894005e-07,0.00439393704687506,2.6743378252435e-06,TRUE
"Vitvi04g00602",138,-0.423322641967163,0.0100959760440297,1,0.0127978497306861,FALSE
"Vitvi04g00625",21,0.582933306486462,0.000190869311580326,1,0.000397013304235974,FALSE
"Vitvi04g00632",477,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00633",210,0.469223635562852,0.00389036020229627,1,0.00547589306437572,FALSE
"Vitvi04g00641",194,-0.757204776371011,9.04231920805605e-08,0.00060990443058338,6.3333793414682e-07,TRUE
"Vitvi04g00644",96,0.534789945679877,0.000778748352653707,1,0.00137756560153403,FALSE
"Vitvi04g00646",69,0.854242196177249,3.4485174125585e-11,2.32602499477071e-07,1.36024853495363e-09,TRUE
"Vitvi04g00664",11,-0.459548921427535,0.00480814938579871,1,0.00659300012344223,FALSE
"Vitvi04g00670",13,-0.622232181081055,5.08592315170758e-05,0.343045516582676,0.000124336903436999,FALSE
"Vitvi04g00712",9,0.294173361367012,0.0815930785914507,1,0.0874396751031673,FALSE
"Vitvi04g00728",35,0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00735",1857,-0.834882758054019,2.45523026537126e-10,1.65605281399292e-06,5.95702451076589e-09,TRUE
"Vitvi04g00756",64,0.440199493156902,0.00721598030084792,1,0.00939972713967158,FALSE
"Vitvi04g00761",148,-0.217681068044622,0.202185093959942,1,0.209451460414654,FALSE
"Vitvi04g00781",721,0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g00817",42,-0.760088730172259,7.5624164511901e-08,0.000510084989632772,5.43800628606367e-07,TRUE
"Vitvi04g00827",10,0.642715557123835,2.37142693864177e-05,0.159952747011387,6.48632388529556e-05,FALSE
"Vitvi04g00831",1410,-0.630239126999711,3.79893283997981e-05,0.256238020056638,9.7391873833766e-05,FALSE
"Vitvi04g00836",1737,-0.677150129980271,5.75138856856289e-06,0.0387931158949567,1.83853629833918e-05,TRUE
"Vitvi04g00837",1192,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00838",137,-0.793634705971654,7.74198268554397e-09,5.22196732139941e-05,7.94819988036439e-08,TRUE
"Vitvi04g00845",4,-0.0628856418795575,0.715590124288945,1,0.719322710630244,FALSE
"Vitvi04g00870",6,0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00890",10,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g00932",1695,-0.843615841297262,1.04658114811893e-10,7.05918984406216e-07,3.04275424313024e-09,TRUE
"Vitvi04g00958",11,0.32271371855585,0.0549006294217378,1,0.0600656521410578,FALSE
"Vitvi04g00960",12,-0.301348321400354,0.0740899184807144,1,0.0798428662969194,FALSE
"Vitvi04g00991",1274,-0.645026290982713,2.1682165883838e-05,0.146246208886487,5.95950321460837e-05,FALSE
"Vitvi04g01007",1557,-0.57638349405403,0.000234110207241294,1,0.000473627278896979,FALSE
"Vitvi04g01014",63,0.382151208345003,0.0214447164072558,1,0.0250727356850304,FALSE
"Vitvi04g01092",121,-0.543634431891869,0.000610994698697925,1,0.00110338935547993,FALSE
"Vitvi04g01093",838,-0.819235825519126,1.00667411024502e-09,6.79001687360264e-06,1.7590717289126e-08,TRUE
"Vitvi04g01095",10,-0.459548921427535,0.00480814938579871,1,0.00659300012344223,FALSE
"Vitvi04g01100",28,0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g01105",58,-0.502247202333923,0.00180036184177854,1,0.00295532748181949,FALSE
"Vitvi04g01126",62,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g01136",520,0.480722322233897,0.00300044009732609,1,0.00453410502311375,FALSE
"Vitvi04g01151",14,-0.634318344650194,3.26390394422647e-05,0.220150321038075,8.62996162438554e-05,FALSE
"Vitvi04g01155",1758,-0.602582743783759,0.000100689603007756,0.679151372287312,0.000225781706212537,FALSE
"Vitvi04g01156",831,-0.36280178007437,0.0296534634974876,1,0.0337232526202249,FALSE
"Vitvi04g01163",86,-0.724071956759764,5.99562518249324e-07,0.00404404918559169,2.49314213818904e-06,TRUE
"Vitvi04g01165",241,-0.617046562867391,6.11763032283906e-05,0.412634165275494,0.000146480001872735,FALSE
"Vitvi04g01172",709,-0.382151208345003,0.0214447164072558,1,0.0250727356850304,FALSE
"Vitvi04g01185",40,0.420850064886269,0.010590608809886,1,0.0131991235075169,FALSE
"Vitvi04g01186",5,-0.638571442967416,2.77964224488528e-05,0.187486869417512,7.41934584161107e-05,FALSE
"Vitvi04g01198",434,-0.767480403024187,4.72843186709917e-08,0.000318932729435839,3.84250101135827e-07,TRUE
"Vitvi04g01202",43,0.469155237900521,0.00389627317109338,1,0.00548307167515645,FALSE
"Vitvi04g01206",777,-0.588346722734024,0.000160693769450826,1,0.00033966765118954,FALSE
"Vitvi04g01220",115,-0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g01221",10,-0.637291797148107,2.91799556594364e-05,0.196818800922898,7.7640552632307e-05,FALSE
"Vitvi04g01222",536,-0.502247202333923,0.00180036184177854,1,0.00295532748181949,FALSE
"Vitvi04g01227",1722,-0.796603687273311,6.20273486393306e-09,4.18374466572285e-05,6.57821488321203e-08,TRUE
"Vitvi04g01233",45,0.793092522342601,8.05869022727281e-09,5.43558655829551e-05,8.23573720953865e-08,TRUE
"Vitvi04g01244",163,-0.602696642800707,0.000100304716366618,0.67655531189284,0.000225781706212537,FALSE
"Vitvi04g01247",8,0.478898349698169,0.00312849885508842,1,0.00453410502311375,FALSE
"Vitvi04g01254",21,0.760088730172259,7.5624164511901e-08,0.000510084989632772,5.43800628606367e-07,TRUE
"Vitvi04g01263",489,0.169307497368039,0.323571829826417,1,0.329980645929722,FALSE
"Vitvi04g01264",32,0.440199493156902,0.00721598030084792,1,0.00939972713967158,FALSE
"Vitvi04g01265",819,-0.401500636615636,0.0152203400780548,1,0.0183421822094837,FALSE
"Vitvi04g01274",1341,-0.566821842633998,0.000313017471211837,1,0.000611440151556281,FALSE
"Vitvi04g01278",1402,-0.672051107917167,7.17661980400292e-06,0.0484063005779997,2.23792420610262e-05,TRUE
"Vitvi04g01287",114,0.631396482934074,3.63959573998373e-05,0.245490732661903,9.35559194595666e-05,FALSE
"Vitvi04g01300",1572,-0.734769079293352,3.35592859601083e-07,0.00226357383800931,1.52121897715679e-06,TRUE
"Vitvi04g01306",439,-0.569833681621598,0.000285923238424702,1,0.000564895208897075,FALSE
