"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi07g04339",331.099305015827,-4.99152829856433,-4.87015651789822,0.531132775882051,-9.43785648359981,3.8048303355712e-21,1.48786984360527e-18,2.22559910307731e-14,1.03963298102499e-11,1.32368051247939e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi00g04823",414.378809290286,-2.02418508917595,-1.98304244167536,0.213011537128409,-9.38449754942055,6.32171279173294e-21,2.4334643177677e-18,1.0256068971626e-06,0.00012836770728649,2.30667894118966e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi07g01888",630.897692409926,-1.38745163695465,-1.36169119309656,0.148228108559984,-9.35290654595148,8.52715746194269e-21,3.23192386511416e-18,0.00450284544392815,0.125729310507824,0.00145725400329737,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi08g02249",4166.11606588353,-13.4587172049926,-14.7640161803464,3.59662255391111,-9.2872536882635,1.58320544908491e-20,5.90967415812967e-18,4.0842805622139e-18,3.54797292005618e-15,8.2902811332815e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi18g02720",694.867031039582,-10.5948381701374,-10.3005241415079,1.10894786609043,-9.27663735536911,1.74911581644954e-20,6.43152496329116e-18,2.21239709685957e-17,1.60761376824304e-14,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi01g00271",1013.19590707524,2.72740265191867,2.66450878686472,0.303031462375878,9.23432038166893,2.59930831078844e-20,9.41714110949764e-18,2.47917130235281e-09,5.59074500846958e-07,1.065425325586e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g04400",163.478435473646,4.68857949619936,4.56235741609006,0.508953758534107,9.21865264401241,3.00856715111228e-20,1.07418928021452e-17,2.04635253360099e-13,7.90790441512367e-11,6.22440086621775e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g04050",193.218273389643,7.9202974790364,7.65934864999363,0.799803113045058,9.19671258120987,3.69067997181098e-20,1.29890845407907e-17,4.65780882220662e-16,2.83357258093262e-13,2.829288182817e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi12g00368",103.929445831892,6.70086352730647,6.58374485342136,0.729387662717347,9.19240128004919,3.84167945017856e-20,1.33300866105069e-17,2.62906911851441e-15,1.37547638142437e-12,1.0116820592287e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi06g04250",274.272110948946,-11.1169176690164,-12.3593260457612,3.19799567023813,-9.16414327201469,4.99420887270145e-20,1.70204178198988e-17,3.72077850431997e-17,2.56136433932911e-14,2.58391107582196e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi14g02857",361.135351558869,-4.07561876046947,-3.98124694388489,0.436456771401502,-9.16308610754539,5.04339381739166e-20,1.70204178198988e-17,2.34233193679853e-12,7.75608368793832e-10,4.38619903483445e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi12g04582",407.223579492007,2.89040563344066,2.82210515317022,0.327805853774222,9.13178688422018,6.73778506857087e-20,2.24313612093665e-17,1.16863787562099e-09,2.70534497242209e-07,8.62070809601935e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi09g00535",142.845123722281,4.84346990526472,4.70092514427786,0.53997626291458,9.09343575101615,9.59577647426753e-20,3.1520206562674e-17,2.67748988522266e-13,9.86485322641402e-11,3.69704801308604e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g04466",142.307009499809,6.33982532843789,6.16607201904293,0.71318866611528,9.08991285922577,9.91184659253696e-20,3.21300332439132e-17,9.58075233955974e-15,4.72873397076496e-12,1.77964847056091e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g01769",265.801347101687,3.32903116417323,3.24567788265898,0.38116522909415,9.08380712000097,1.04841985777635e-19,3.35439891119196e-17,1.04116251037198e-10,2.83705938633547e-08,1.06654093420425e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
