"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi19g00512",-0.56155809169443,0.000365919895004428,0.000673776315246558,0.000673776315246558,72
"Vitvi19g00514",0.805428356395692,3.13964896328463e-09,2.85739373853052e-08,2.85739373853052e-08,91
"Vitvi19g00529",-0.632788638031263,3.45596584775054e-05,8.41678168926634e-05,8.41678168926634e-05,1782
"Vitvi19g00536",-0.444847522067189,0.00655916257134087,0.00842282329490095,0.00842282329490095,470
"Vitvi19g00555",0.577383292713601,0.000226988801827678,0.000437263463853319,0.000437263463853319,8
"Vitvi19g00557",0.773153810333675,3.25894936404591e-08,2.33894507454976e-07,2.33894507454976e-07,24
"Vitvi19g00559",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,34
"Vitvi19g00565",0.733478106687673,3.60460383151357e-07,1.53590212295491e-06,1.53590212295491e-06,274
"Vitvi19g00566",0.707062962734838,1.43083923232173e-06,5.11194104587203e-06,5.11194104587203e-06,282
"Vitvi19g00568",0.208006353909306,0.223466571725695,0.230574287111372,0.230574287111372,806
"Vitvi19g00572",-0.552682403185747,0.000473378889663964,0.000850930727476745,0.000850930727476745,1299
"Vitvi19g00576",-0.824356049428621,6.44165101155286e-10,9.02449342290294e-09,9.02449342290294e-09,1295
"Vitvi19g00581",-0.609871602834049,7.8569440725387e-05,0.000171648712318048,0.000171648712318048,24
"Vitvi19g00585",-0.799513770918886,4.97373376602696e-09,4.27600503630515e-08,4.27600503630515e-08,1602
"Vitvi19g00586",-0.884224678378342,8.74713631353133e-13,8.6277497233061e-11,8.6277497233061e-11,1094
"Vitvi19g00596",-0.530534807027005,0.000873110001630482,0.00147690148363868,0.00147690148363868,1104
"Vitvi19g00601",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,148
"Vitvi19g00609",-0.256379924585888,0.131210130347675,0.138077096512065,0.138077096512065,219
"Vitvi19g00611",-0.440199493156902,0.00721598030084795,0.00915671770095431,0.00915671770095431,220
"Vitvi19g00618",-0.661853063790958,1.10347350043172e-05,3.1822414380289e-05,3.1822414380289e-05,1112
"Vitvi19g00626",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,93
"Vitvi19g00631",0.217681068044622,0.202185093959943,0.209385499547903,0.209385499547903,3
"Vitvi19g00641",-0.157849120733519,0.357858909649412,0.364297375387874,0.364297375387874,10
"Vitvi19g00652",0.778117716972941,2.33251325152614e-08,1.72143723183916e-07,1.72143723183916e-07,320
"Vitvi19g00654",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,16
"Vitvi19g00664",0.582933306486462,0.000190869311580326,0.000372900188764668,0.000372900188764668,70
"Vitvi19g00682",-0.74411429702662,1.9754523623761e-07,9.01740262225348e-07,9.01740262225348e-07,1463
"Vitvi19g00700",0.816543283243209,1.26599793610362e-09,1.32385658103443e-08,1.32385658103443e-08,596
"Vitvi19g00709",0.866359712001401,8.69442361037607e-12,2.92445151760991e-10,2.92445151760991e-10,79
"Vitvi19g00728",0.688537295588947,3.45252458433688e-06,1.10526214653838e-05,1.10526214653838e-05,88
"Vitvi19g00735",-0.884224678378342,8.74713631353133e-13,8.6277497233061e-11,8.6277497233061e-11,1880
"Vitvi19g00739",-0.39182592248032,0.0181099832764267,0.0211834563997818,0.0211834563997818,615
"Vitvi19g00740",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,23
"Vitvi19g00750",0.442439708607733,0.00689270044516374,0.00884179623009668,0.00884179623009668,18
"Vitvi19g00768",-0.493490444216318,0.00222499106596934,0.00356223070640717,0.00356223070640717,339
"Vitvi19g00775",0.589483118918895,0.000154932061894313,0.00031110017049975,0.00031110017049975,547
"Vitvi19g00781",-0.661853063790958,1.10347350043172e-05,3.1822414380289e-05,3.1822414380289e-05,539
"Vitvi19g00783",0.609871602834049,7.8569440725387e-05,0.000171648712318048,0.000171648712318048,90
"Vitvi19g00904",0.459548921427535,0.00480814938579871,0.0063245057428266,0.0063245057428266,22
"Vitvi19g00908",0.459197442133872,0.00484474340951937,0.00635888907500124,0.00635888907500124,180
"Vitvi19g00915",-0.711313577803071,1.15795074343497e-06,4.23653256958991e-06,4.23653256958991e-06,678
"Vitvi19g00916",-0.716412599866176,8.93892664680424e-07,3.38058163704788e-06,3.38058163704788e-06,885
"Vitvi19g00961",-0.657661183679129,1.31078878160574e-05,3.72564147855931e-05,3.72564147855931e-05,84
"Vitvi19g00978",-0.883870285294557,9.1876503246221e-13,8.94142129592223e-11,8.94142129592223e-11,86
"Vitvi19g00994",0.56155809169443,0.000365919895004433,0.000673776315246558,0.000673776315246558,57
"Vitvi19g01058",0.614434627005383,6.70579321707088e-05,0.000149447106625852,0.000149447106625852,727
"Vitvi19g01281",-0.714710298520184,9.75165171487901e-07,3.65950158698727e-06,3.65950158698727e-06,36
"Vitvi19g01307",0.750289519408583,1.37448227308174e-07,6.62638448561673e-07,6.62638448561673e-07,60
"Vitvi19g01351",0.631396482934074,3.63959573998373e-05,8.69286953734989e-05,8.69286953734989e-05,61
"Vitvi19g01356",-0.595521682767366,0.000127313692999972,0.000259570571286817,0.000259570571286817,9
"Vitvi19g01360",-0.444847522067189,0.00655916257134087,0.00842282329490095,0.00842282329490095,82
"Vitvi19g01432",-0.643751787893723,2.27825278550133e-05,5.79204705028709e-05,5.79204705028709e-05,795
"Vitvi19g01450",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,26
"Vitvi19g01464",-0.372476494209687,0.0252748166470032,0.0288567005641289,0.0288567005641289,1580
"Vitvi19g01465",-0.411175350750953,0.0127285678576514,0.015381757747185,0.015381757747185,66
"Vitvi19g01484",0.839051899302049,1.64450892995671e-10,3.16708988911715e-09,3.16708988911715e-09,573
"Vitvi19g01550",-0.469223635562852,0.00389036020229628,0.00521214007279012,0.00521214007279012,12
"Vitvi19g01571",-0.796457191783751,6.27148238772772e-09,5.21956099749426e-08,5.21956099749426e-08,39
"Vitvi19g01577",0.747006732244803,1.66893188801328e-07,7.94102597823269e-07,7.94102597823269e-07,42
"Vitvi19g01578",-0.670011628443056,7.83176070412865e-06,2.32279648026962e-05,2.32279648026962e-05,4
"Vitvi19g01601",-0.440199493156902,0.00721598030084795,0.00915671770095431,0.00915671770095431,7
"Vitvi19g01607",-0.39182592248032,0.0181099832764267,0.0211834563997818,0.0211834563997818,20
"Vitvi19g01610",0.870098886375607,5.530475934555e-12,2.76485916755596e-10,2.76485916755596e-10,119
"Vitvi19g01612",0.877709080717085,2.10625699081344e-12,1.4925795898978e-10,1.4925795898978e-10,90
"Vitvi19g01617",-0.680676474781128,4.92239733135686e-06,1.51789514666556e-05,1.51789514666556e-05,9
"Vitvi19g01648",0.601264219389996,0.000105242977616435,0.000219101110559714,0.000219101110559714,25
"Vitvi19g01649",-0.821699636322878,8.1349703423858e-10,1.11193162039464e-08,1.11193162039464e-08,69
"Vitvi19g01665",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,7
"Vitvi19g01677",-0.42573780810809,0.00963192720412472,0.0119971734919635,0.0119971734919635,190
"Vitvi19g01707",0.516597122400606,0.00125690591977388,0.00207325566292193,0.00207325566292193,20
"Vitvi19g01715",0.523772082433948,0.00104397040540408,0.00174170056892443,0.00174170056892443,36
"Vitvi19g01719",-0.324102923533104,0.0538052002373616,0.0587646500871618,0.0587646500871618,149
"Vitvi19g01720",-0.866359712001401,8.69442361037601e-12,2.92445151760991e-10,2.92445151760991e-10,114
"Vitvi19g01724",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,21
"Vitvi19g01732",-0.645746403000758,2.10820008752169e-05,5.3973175863981e-05,5.3973175863981e-05,1287
"Vitvi19g01744",-0.285404066991838,0.0915479263669638,0.0975771487372181,0.0975771487372181,30
"Vitvi19g01767",-0.645746403000758,2.10820008752169e-05,5.3973175863981e-05,5.3973175863981e-05,1454
"Vitvi19g01772",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,14
"Vitvi19g01784",-0.700887740352874,1.93323218581868e-06,6.57839707426138e-06,6.57839707426138e-06,64
"Vitvi19g01790",0.807532817976615,2.65552673136428e-09,2.47359656794901e-08,2.47359656794901e-08,98
"Vitvi19g01793",-0.801482699360702,4.27473601056034e-09,3.78197553225211e-08,3.78197553225211e-08,745
"Vitvi19g01801",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,30
"Vitvi19g01826",0.333777637668421,0.0466511603903606,0.0513120584221281,0.0513120584221281,260
"Vitvi19g01833",-0.556734056756734,0.000421261179223091,0.000762406483300109,0.000762406483300109,1209
"Vitvi19g01835",0.816811769737353,1.23759826433005e-09,1.2978778349634e-08,1.2978778349634e-08,74
"Vitvi19g01850",-0.684288760868618,4.18769069394475e-06,1.31071845519308e-05,1.31071845519308e-05,23
"Vitvi19g01851",0.816496700340462,1.27098650910892e-09,1.32717174964034e-08,1.32717174964034e-08,58
"Vitvi19g01854",-0.521806291275928,0.00109888106241935,0.00182954673234463,0.00182954673234463,91
"Vitvi19g01869",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,34
"Vitvi19g01871",-0.353127065939054,0.0346365270501543,0.0387095407960613,0.0387095407960613,21
"Vitvi19g01873",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,365
"Vitvi19g01875",-0.866359712001401,8.69442361037601e-12,2.92445151760991e-10,2.92445151760991e-10,45
"Vitvi19g01902",0.583558515095565,0.00018714223369946,0.000368976543428514,0.000368976543428514,4
"Vitvi19g01914",-0.684903397635509,4.07316006933563e-06,1.29036438134031e-05,1.29036438134031e-05,345
"Vitvi19g01931",0.385048760889512,0.0203963507299471,0.0237930260472885,0.0237930260472885,8
"Vitvi19g01972",-0.72151162192928,6.86190536909843e-07,2.68121238164076e-06,2.68121238164076e-06,1032
"Vitvi19g01977",-0.684288760868618,4.18769069394475e-06,1.31071845519308e-05,1.31071845519308e-05,1135
"Vitvi19g01983",-0.459548921427535,0.00480814938579871,0.0063245057428266,0.0063245057428266,22
"Vitvi19g02000",0.645746403000758,2.10820008752171e-05,5.3973175863981e-05,5.3973175863981e-05,63
"Vitvi19g02001",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,31
"Vitvi19g02010",-0.645746403000758,2.10820008752169e-05,5.3973175863981e-05,5.3973175863981e-05,382
